procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 1  0   2304 847076 5451060 24543680    0    0     0    12 19578 19499  1  3 96  0  0  0
 2  0   2304 847076 5451060 24543680    0    0     0     8 20568 21304  1  3 96  0  0  0
 1  0   2304 847040 5451060 24543680    0    0     0     4 19957 20382  1  3 96  0  0  0
 2  0   2304 847036 5451060 24543680    0    0     0     0 20354 20635  1  3 96  0  0  0
 0  0   2304 847292 5451068 24543680    0    0     0    32 20252 21149  1  3 96  0  0  0
 0  0   2304 847292 5451068 24543680    0    0     0     0 20597 21303  1  3 96  0  0  0
 0  0   2304 852472 5451076 24543680    0    0     0   172 2110 4019  0  0 99  0  0  0
 0  0   2304 852472 5451076 24543680    0    0     0     4 1992 4959  0  0 99  0  0  0
 0  0   2304 852472 5451076 24543680    0    0     0     0 1869 4247  0  0 99  0  0  0
 0  0   2304 852472 5451084 24543684    0    0     0   204 1826 4272  1  0 99  0  0  0
 0  0   2304 858080 5451084 24543684    0    0     0     0 1863 4279  0  1 99  0  0  0
 0  0   2304 857828 5451084 24543684    0    0     0     8 1922 4614  0  0 99  0  0  0
 0  0   2304 857576 5451092 24543684    0    0     0    12 1697 3938  0  0 99  0  0  0
 0  0   2304 853480 5451092 24543684    0    0     0     4 1981 4458  0  0 99  0  0  0
 0  0   2304 853476 5451092 24543684    0    0     0     0 1861 4838  0  0 99  0  0  0
 0  0   2304 853220 5451100 24543684    0    0     0    32 1961 4603  0  0 99  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 1  0   2304 853732 5451100 24543684    0    0     0   116 1577 3795  0  0 99  0  0  0
 0  0   2304 853732 5451100 24543684    0    0     0     0 2082 5142  0  0 99  0  0  0
 0  0   2304 853732 5451108 24543684    0    0     0    12 1673 4011  0  0 99  0  0  0
 0  0   2304 853732 5451108 24543684    0    0     0     4 1942 4365  0  0 99  0  0  0
 0  0   2304 853732 5451108 24543684    0    0     0     4 1957 4551  0  0 99  0  0  0
 0  0   2304 853732 5451116 24543684    0    0     0    16 1857 4358  0  0 99  0  0  0
 0  0   2304 853732 5451116 24543684    0    0     0     4 1707 4064  0  0 99  0  0  0
 0  0   2304 853732 5451116 24543684    0    0     0     0 2034 4828  1  0 99  0  0  0
 0  0   2304 849636 5451124 24543684    0    0     0    12 1942 4936  0  0 99  0  0  0
 0  0   2304 849636 5451124 24543684    0    0     0     4 2109 4999  1  0 99  0  0  0
 0  0   2304 849636 5451124 24543684    0    0     0     0 1683 3871  0  0 99  0  0  0
 0  0   2304 849636 5451132 24543684    0    0     0    28 1969 4843  0  0 99  0  0  0
 0  0   2304 849384 5451132 24543684    0    0     0   276 1758 4121  0  0 99  0  0  0
 0  0   2304 849384 5451132 24543684    0    0     0     0 1951 4501  0  0 99  0  0  0
 0  0   2304 849384 5451140 24543684    0    0     0    12 1690 3844  0  0 100  0  0  0
 0  0   2304 849384 5451140 24543684    0    0     0     4 1964 4622  0  0 99  0  0  0
 1  0   2304 849384 5451140 24543684    0    0     0     4 1702 3998  0  0 99  0  0  0
 1  0   2304 849384 5451148 24543684    0    0     0    24 2203 5201  0  0 99  0  0  0
 0  0   2304 849384 5451148 24543684    0    0     0     4 2428 5767  0  0 99  0  0  0
 0  0   2304 849384 5451148 24543684    0    0     0     0 2571 5882  1  0 99  0  0  0
 0  0   2304 849136 5451156 24543684    0    0     0   164 2134 4838  0  0 99  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 1  0   2304 849136 5451156 24543684    0    0     0     4 2270 5536  1  0 99  0  0  0
 0  0   2304 849136 5451156 24543688    0    0     0    12 2088 4730  0  0 99  0  0  0
 0  0   2304 849136 5451156 24543688    0    0     0     0 2351 5466  1  1 99  0  0  0
