procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   2304 780540 5481440 24573324    0    0     0   136 12898 12054  1  2 97  0  0  0
 1  0   2304 781052 5481456 24573316    0    0     0    44 12501 11832  1  2 97  0  0  0
 0  0   2304 781052 5481456 24573316    0    0     0     4 9559 10308  1  2 98  0  0  0
 1  0   2304 781052 5481456 24573324    0    0     0   160 12031 11777  1  2 97  0  0  0
 0  0   2304 781052 5481456 24573324    0    0     0     0 10673 10346  1  2 98  0  0  0
 1  0   2304 781052 5481456 24573324    0    0     0     0 9999 10110  1  2 98  0  0  0
 0  0   2304 781052 5481456 24573324    0    0     0     0 9299 9458  1  1 98  0  0  0
 2  0   2304 780296 5481472 24573324    0    0     0   112 9975 10075  1  1 98  0  0  0
 0  0   2304 780296 5481472 24573324    0    0     0     4 10155 10333  1  2 98  0  0  0
 1  0   2304 780296 5481472 24573324    0    0     0     0 9488 9355  0  1 98  0  0  0
 1  0   2304 779784 5481472 24573324    0    0     0     0 9337 9084  1  2 98  0  0  0
 1  0   2304 780296 5481472 24573324    0    0     0     0 10023 9916  1  2 98  0  0  0
 0  0   2304 780296 5481472 24573324    0    0     0   112 10138 10577  1  2 98  0  0  0
 1  0   2304 780296 5481488 24573324    0    0     0    28 9593 10001  1  1 98  0  0  0
 0  0   2304 780296 5481488 24573324    0    0     0     4 9122 9304  1  2 98  0  0  0
 2  0   2304 780296 5481488 24573324    0    0     0     0 9929 10340  1  2 97  0  0  0
 1  0   2304 780296 5481488 24573324    0    0     0     0 9517 10129  1  1 98  0  0  0
