procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
21  0  16384 9689020 2257336 106624448    0    0    20    33    2    2  2  1 97  0  0
16  0  16384 9686496 2257336 106624464    0    0     0   152 15286 2681 23  3 74  0  0
16  0  16384 9688324 2257336 106624464    0    0     0     8 13607 2418 23  2 75  0  0
18  0  16384 9678944 2257336 106624472    0    0     0     4 10172 2374 24  2 74  0  0
17  0  16384 9686720 2257336 106624496    0    0     0    20 9308 2461 23  4 74  0  0
19  0  16384 9692240 2257336 106624504    0    0     0  1588 13922 4472 22  3 75  0  0
16  0  16384 9691716 2257336 106624512    0    0     0    68 15236 4673 23  3 74  0  0
16  0  16384 9688712 2257336 106624656    0    0     0     8 14097 5433 23  3 75  0  0
17  0  16384 9688412 2257336 106624656    0    0     0    96 11657 4692 23  3 74  0  0
17  0  16384 9689356 2257336 106624672    0    0     0     4 15731 5177 23  4 73  0  0
16  0  16384 9686728 2257336 106624672    0    0     0  1976 16012 2804 23  3 74  0  0
19  0  16384 9686192 2257340 106624696    0    0     0    60 14717 3222 23  3 74  0  0
18  0  16384 9674252 2257340 106624712    0    0     0   148 15292 3321 23  3 74  0  0
16  0  16384 9679448 2257340 106624720    0    0     0     4 16973 2716 23  3 74  0  0
17  0  16384 9679500 2257340 106624720    0    0     0     8 15996 3029 23  3 74  0  0
17  0  16384 9681548 2257340 106624736    0    0     0  1908 17086 3127 23  4 73  0  0
16  0  16384 9683644 2257340 106624744    0    0     0    96 15671 3159 23  3 74  0  0
16  0  16384 9683564 2257340 106624752    0    0     0    60 16351 2993 23  3 74  0  0
16  0  16384 9682396 2257340 106624896    0    0     0     4 15871 2923 23  3 74  0  0
17  0  16384 9676720 2257340 106624896    0    0     0    92 13100 2728 23  2 74  0  0
17  0  16384 9679752 2257340 106624912    0    0     0  2196 9160 2161 24  3 73  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  0  16384 9492432 2257340 106624920    0    0     0     4 9527 2367 23  2 75  0  0
16  0  16384 9485988 2257340 106624928    0    0     0    12 13783 4391 22  4 74  0  0
18  0  16384 9484120 2257340 106624944    0    0     0   136 15037 3947 22  3 74  0  0
16  0  16384 9477388 2257340 106624952    0    0     0    44 13796 5517 23  3 74  0  0
17  0  16384 9472584 2257340 106624960    0    0     0     8 10851 4154 23  2 74  0  0
16  0  16384 9470404 2257340 106624992    0    0     0  1792 13974 5194 22  5 73  0  0
16  0  16384 9470032 2257340 106625008    0    0     0   100 15914 2779 23  3 74  0  0
17  0  16384 9462872 2257340 106625024    0    0     0    72 16387 2728 23  3 74  0  0
16  0  16384 9470308 2257340 106625160    0    0     0     4 15209 2559 23  3 74  0  0
21  0  16384 9469328 2257340 106625184    0    0     0   100 16454 2723 23  3 74  0  0
17  0  16384 9467948 2257340 106625184    0    0     0  1904 15813 2754 24  4 73  0  0
16  0  16384 9463392 2257340 106625200    0    0     0    32 15449 2767 24  3 74  0  0
16  0  16384 9459556 2257340 106625200    0    0     0    20 16176 3126 23  4 73  0  0
17  0  16384 9460192 2257340 106625216    0    0     0   136 14990 2678 23  3 74  0  0
19  0  16384 9451188 2257340 106625216    0    0     0     8 12373 2987 23  3 74  0  0
16  0  16384 9456536 2257340 106625232    0    0     0  1872 10013 2136 24  2 74  0  0
16  0  16384 9461880 2257340 106625248    0    0     0    96 10616 1990 24  3 74  0  0
16  0  16384 9459772 2257340 106625384    0    0     0     8 15414 3755 23  3 74  0  0
16  0  16384 9457244 2257348 106625408    0    0     0    76 15975 3849 23  3 74  0  0
16  0  16384 9455740 2257348 106625408    0    0     0     4 15095 4919 22  4 74  0  0
16  0  16384 9460172 2257348 106625424    0    0     0  2180 10788 4043 23  2 74  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
18  0  16384 9459644 2257348 106625480    0    0     0     8 15988 3939 23  4 74  0  0
16  0  16384 9458632 2257348 106625488    0    0     0     8 13961 2582 22  4 74  0  0
17  0  16384 9452024 2257352 106625552    0    0     0    96 14371 2732 22  4 74  0  0
18  0  16384 9451972 2257352 106625576    0    0     0   124 14954 2437 22  4 74  0  0
16  0  16384 9450836 2257352 106625584    0    0     0  1788 15358 2844 23  3 74  0  0
16  0  16384 9450140 2257352 106625592    0    0     0     8 15861 2504 23  3 74  0  0
16  0  16384 9450236 2257352 106625728    0    0     0    96 16294 2331 23  4 73  0  0
16  0  16384 9448936 2257352 106625744    0    0     0    16 16760 2220 23  3 74  0  0
17  0  16384 9450564 2257352 106625752    0    0     0   176 15655 2718 23  3 74  0  0
19  0  16384 9444900 2257352 106625760    0    0     0  1508 15272 2756 23  3 74  0  0
16  0  16384 9451936 2257352 106625776    0    0     0   704 13626 2411 23  3 74  0  0
17  0  16384 9450452 2257352 106625776    0    0     0    44 10373 2077 24  2 74  0  0
16  0  16384 9259404 2257352 106625800    0    0     0     4 10237 1928 24  3 73  0  0
16  0  16384 9177844 2257356 106625816    0    0     0   144 14387 3751 23  3 75  0  0
17  0  16384 9175764 2257356 106625824    0    0     0     8 14481 3778 23  3 74  0  0
18  0  16384 9175912 2257356 106625832    0    0     0  1808 15120 4704 23  3 74  0  0
18  0  16384 9179416 2257356 106625840    0    0     0     8 12704 4753 22  4 74  0  0
17  0  16384 9176188 2257356 106626032    0    0     0   104 11698 4990 23  3 74  0  0
17  0  16384 9174092 2257356 106626048    0    0     0   124 14656 3261 23  3 74  0  0
