procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
16  0   1280 21843596 2290400 99013848    0    0     0   116 33016 3108 18  6 77  0  0
16  0   1280 21891304 2290400 99013984    0    0     0  1208 31051 3320 19  7 74  0  0
16  0   1280 21933072 2290400 99013984    0    0     0     8 33197 3253 19  6 75  0  0
 1  0   1280 21973520 2290400 99014000    0    0     0    16 32632 3078 18  6 76  0  0
17  0   1280 22028856 2290400 99014000    0    0     0    92 33427 2893 18  6 75  0  0
18  0   1280 22062748 2290400 99014000    0    0     0    12 33419 2935 18  8 74  0  0
17  0   1280 22111784 2290404 99014016    0    0     0  1164 33125 2974 18  6 76  0  0
16  0   1280 22170436 2290404 99014024    0    0     0     8 33467 3051 18  6 76  0  0
16  0   1280 22207636 2290404 99014032    0    0     0    92 33972 2719 19  7 75  0  0
18  0   1280 22255064 2290404 99014040    0    0     0    20 33812 3050 18  6 76  0  0
17  0   1280 22298308 2290404 99014048    0    0     0     8 34614 2605 19  7 74  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  0   1280 22347836 2290408 99014048    0    0   128  1256 31195 3054 18  6 75  0  0
17  0   1280 22396144 2290408 99014192    0    0     0     4 32813 2599 19  6 75  0  0
16  0   1280 22435792 2290408 99014208    0    0     0   216 34805 2646 20  6 74  0  0
17  0   1280 22478524 2290408 99014344    0    0     0     4 33932 2844 18  6 75  0  0
16  0   1280 22526204 2290408 99014352    0    0     0     4 33302 2692 18  6 75  0  0
17  0   1280 22578060 2290416 99014352    0    0     0  1252 33447 2659 18  7 75  0  0
16  0   1280 22630812 2290416 99014328    0    0     0    84 33651 3148 18  7 75  0  0
16  0   1280 22678528 2290416 99014336    0    0     0    36 34635 3006 19  6 75  0  0
16  0   1280 22723552 2290416 99014344    0    0     0    12 34173 2638 18  6 76  0  0
16  0   1280 22765180 2290416 99014352    0    0     0     8 33919 2998 18  6 76  0  0
18  0   1280 22815420 2290416 99014368    0    0     0  1512 33314 3069 19  7 74  0  0
16  0   1280 22882272 2290416 99014376    0    0     0    20 33105 2594 19  7 74  0  0
16  0   1280 22911952 2290416 99014384    0    0     0     0 32312 2992 19  6 76  0  0
16  0   1280 22955176 2290416 99014384    0    0     0     8 34077 3046 18  7 75  0  0
16  0   1280 23007740 2290416 99014392    0    0     0     8 33051 3107 18  6 76  0  0
16  0   1280 23044260 2290416 99014528    0    0     0  1268 33941 3086 19  6 75  0  0
18  0   1280 23109748 2290420 99014544    0    0     0    28 33416 2976 18  6 75  0  0
16  0   1280 23160112 2290420 99014544    0    0     0    24 32895 3509 18  7 76  0  0
17  0   1280 23207340 2290420 99014560    0    0     0     8 33796 2848 18  6 76  0  0
18  0   1280 23267196 2290420 99014568    0    0     0   120 33111 2728 18  6 76  0  0
16  0   1280 23329160 2290420 99014584    0    0     0     4 32609 2674 18  7 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
18  1   1280 23381904 2290424 99014584    0    0     0  1216 33383 2652 19  7 75  0  0
 2  0   1280 23430548 2290428 99014592    0    0     0     4 33076 2777 18  7 74  0  0
16  0   1280 23474540 2290428 99014568    0    0     0   104 29551 3044 17  6 77  0  0
18  0   1280 23515380 2290428 99014576    0    0     0    56 32256 2301 18  7 75  0  0
16  0   1280 23577560 2290428 99014576    0    0     0     8 32849 2455 17  6 76  0  0
18  0   1280 23633844 2290428 99014584    0    0     0  1220 33051 3175 18  7 75  0  0
17  0   1280 23685792 2290428 99014576    0    0     0    28 33514 2506 18  7 75  0  0
17  0   1280 23747512 2290432 99014720    0    0     0   104 33971 2946 19  6 75  0  0
17  0   1280 23794164 2290432 99014728    0    0     0     4 33666 2704 19  6 75  0  0
20  0   1280 23835868 2290432 99014736    0    0     0     4 33360 2555 18  6 76  0  0
17  0   1280 23888076 2290432 99014752    0    0     0  1236 34082 2986 19  7 74  0  0
16  0   1280 23930068 2290436 99014752    0    0     0    24 35000 2728 19  6 75  0  0
16  0   1280 23982676 2290436 99014768    0    0     0   120 33234 2741 18  8 75  0  0
20  0   1280 24025516 2290436 99014768    0    0     0     8 32042 3630 19  6 75  0  0
20  0   1280 24071148 2290436 99014784    0    0     0     0 32536 2401 19  6 75  0  0
16  0   1280 24135780 2290436 99014784    0    0     0  1180 33513 2574 19  7 75  0  0
16  0   1280 24189420 2290436 99014800    0    0     0   232 33788 2964 18  7 75  0  0
20  0   1280 24231436 2290440 99014800    0    0     0    20 33696 2703 18  7 75  0  0
18  0   1280 24275528 2290440 99014816    0    0     0     8 34524 2710 20  7 74  0  0
16  0   1280 24299012 2290440 99014816    0    0     0     4 23387 3236 13  6 82  0  0
16  0   1280 24312796 2290440 99014952    0    0     0  1288 32956 2646 18  6 76  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
18  1   1280 24318120 2290440 99014960    0    0     0    44 34087 3094 20  6 74  0  0
15  0   1280 24321940 2290448 99014976    0    0     0     4 33827 2941 18  6 76  0  0
19  0   1280 24357728 2290448 99014976    0    0     0     8 33644 3261 18  7 75  0  0
16  0   1280 24428424 2290448 99014992    0    0     0     4 32273 3104 18  6 76  0  0
18  0   1280 24503164 2290448 99015000    0    0     0   104 26791 3774 16  6 78  0  0
16  0   1280 24540572 2290448 99015008    0    0     0  1168 30892 3028 19  7 75  0  0
 8  0   1280 24578016 2290452 99015024    0    0     0    48 26289 3072 15  8 77  0  0
17  0   1280 24635252 2290452 99015024    0    0     0     4 24440 2825 14  9 77  0  0
17  0   1280 24682120 2290452 99015032    0    0     0   108 24629 2996 14 11 75  0  0
 4  0   1280 24710388 2290452 99015040    0    0     0    40 2341 2138  1  3 96  0  0
 2  0   1280 24761632 2290452 99015048    0    0     0  1148  220 2321  0  2 98  0  0
 2  0   1280 24809796 2290456 99015184    0    0     0    40  231 2307  0  2 98  0  0
 2  0   1280 24856676 2290456 99015184    0    0     0   100  219 2173  0  2 97  0  0
 5  0   1280 24898500 2290456 99015200    0    0     0     8  234 2280  0  3 97  0  0
 2  0   1280 24944476 2290456 99015144    0    0     0     4  236 2584  0  3 97  0  0
 2  0   1280 25009268 2290456 99015144    0    0     0  1228  228 2141  0  2 98  0  0
 4  0   1280 25055608 2290464 99015152    0    0     0   124  234 2557  0  2 97  0  0
 2  0   1280 25123244 2290464 99015152    0    0     0    64  231 2274  0  2 98  0  0
 3  0   1280 25188908 2290464 99015168    0    0     0     8  213 2086  0  2 98  0  0
 2  0   1280 25239196 2290464 99015144    0    0     0     8  254 2545  0  2 98  0  0
 1  0   1280 25305788 2290464 99015152    0    0     0  1252  234 2356  0  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0   1280 25379660 2290468 99015160    0    0     0   112  227 2212  0  1 99  0  0
 0  0   1280 25417456 2290472 99015168    0    0     0    12  232 2395  1  1 99  0  0
 1  0   1280 25459392 2290472 99015296    0    0     0     4  221 2161  0  1 99  0  0
 2  0   1280 25487648 2290472 99015304    0    0     0     8  245 2532  0  1 98  0  0
 2  0   1280 25530032 2290472 99015312    0    0     0  1576  255 2407  0  1 99  0  0
 0  0   1280 25584456 2290472 99015312    0    0     0    52  223 2113  0  0 99  0  0
