procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 2  0   2304 844920 5454876 24544360    0    0     0    16 28746 35379  2  4 94  0  0  0
 0  0   2304 844920 5454876 24544364    0    0     0   700 29194 36132  2  4 94  0  0  0
 0  0   2304 844044 5454876 24544364    0    0     0     0 28246 36206  2  4 94  0  0  0
 3  0   2304 843560 5454884 24544356    0    0     0   272 26275 31337  1  4 94  0  0  0
 0  0   2304 843820 5454892 24544364    0    0     0    12 28280 35713  2  4 94  0  0  0
 0  0   2304 843596 5454892 24544368    0    0     0    12 28759 35204  2  4 94  0  0  0
 0  0   2304 843624 5454892 24544368    0    0     0   292 28084 34667  2  4 94  0  0  0
 1  0   2304 843624 5454892 24544368    0    0     0     0 28854 35463  2  4 94  0  0  0
 0  0   2304 842872 5454892 24544368    0    0     0     4 29437 35892  2  4 95  0  0  0
 1  0   2304 842868 5454900 24544368    0    0     0   168 29382 36357  2  4 94  0  0  0
 0  0   2304 842868 5454908 24544368    0    0     0    12 28322 35060  1  5 93  0  0  0
 0  0   2304 842868 5454908 24544368    0    0     0     4 29910 36356  1  5 94  0  0  0
 1  0   2304 842868 5454908 24544368    0    0     0   152 29406 37008  1  4 94  0  0  0
 1  0   2304 842868 5454908 24544368    0    0     0     0 28312 34987  2  4 94  0  0  0
 0  0   2304 842868 5454908 24544368    0    0     0    28 27673 33353  1  4 94  0  0  0
 0  0   2304 842868 5454908 24544368    0    0     0    96 28141 33427  1  4 95  0  0  0
 0  0   2304 842868 5454924 24544368    0    0     0    40 28908 34955  2  4 94  0  0  0
 0  0   2304 842868 5454924 24544368    0    0     0     4 28735 34980  1  4 94  0  0  0
 2  0   2304 842868 5454924 24544368    0    0     0     0 28903 35408  1  4 94  0  0  0
 1  0   2304 843124 5454948 24544372    0    0     0   404 28820 35585  2  4 95  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   2304 843124 5454948 24544376    0    0     0   284 21296 25837  2  3 95  0  0  0
 0  0   2304 843124 5454948 24544376    0    0     0   132 28282 35066  1  4 95  0  0  0
 0  0   2304 843124 5454956 24544376    0    0     0    12 29474 37427  2  4 94  0  0  0
 0  0   2304 843124 5454956 24544376    0    0     0     8 28956 36129  2  4 95  0  0  0
 1  0   2304 843124 5454956 24544376    0    0     0     4 28183 34794  1  4 95  0  0  0
 0  0   2304 843124 5454964 24544376    0    0     0    24 27715 34248  2  4 94  0  0  0
 0  0   2304 843124 5454964 24544376    0    0     0     0 23245 27893  1  3 95  0  0  0
 0  0   2304 847980 5454964 24544376    0    0     0    84 25696 29863  1  4 95  0  0  0
 2  0   2304 847468 5454972 24544376    0    0     0    20 23573 27397  2  4 94  0  0  0
 0  0   2304 847732 5454972 24544376    0    0     0     4 22948 25411  2  4 94  0  0  0
 1  0   2304 867244 5454980 24544376    0    0     0    24 22001 23636  1  3 95  0  0  0
 0  0   2304 867604 5454980 24544376    0    0     0     0 1880 4598  0  0 99  0  0  0
 0  0   2304 867604 5454980 24544380    0    0     0     0 2038 5254  1  0 99  0  0  0
 0  0   2304 867604 5454980 24544380    0    0     0   108 1733 4142  0  0 99  0  0  0
 0  0   2304 867604 5454988 24544380    0    0     0    12 2291 5204  0  0 99  0  0  0
 0  0   2304 867604 5454988 24544380    0    0     0     4 1792 4054  0  0 100  0  0  0
 0  0   2304 867604 5454988 24544380    0    0     0     0 1951 4445  0  0 100  0  0  0
 0  0   2304 867604 5454996 24544380    0    0     0    36 1847 4304  0  0 99  0  0  0
