procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0   1280 24898216 2291668 100171696    0    0   352     0 3162 7171  4  1 95  0  0
 7  0   1280 24836204 2291668 100172672    0    0   848     0 3361 7399  4  2 94  0  0
 4  0   1280 24787724 2291668 100173760    0    0   908     0 3461 7637  4  2 94  0  0
 6  0   1280 24729316 2291668 100175224    0    0   832     0 3238 7035  3  2 95  0  0
 5  0   1280 24674548 2291672 100176976    0    0  1200    24 3233 7483  4  2 95  0  0
 4  0   1280 24605124 2291672 100178144    0    0   804     0 3201 7025  4  1 94  0  0
 4  0   1280 24546156 2291672 100179816    0    0  1180     0 3442 7237  4  2 95  0  0
 5  0   1280 24504384 2291672 100180608    0    0   336     0 2129 5482  5  8 86  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0   1280 24503856 2291672 100181536    0    0  1228     0 3637 8012  5  2 93  0  0
 6  0   1280 24507828 2291672 100183680    0    0   964    12 3753 7987  4  1 95  0  0
 6  0   1280 24413548 2291676 100184624    0    0   800 14364 3677 7521  4  2 94  0  0
 5  0   1280 24394316 2291704 100186208    0    0   684 32644 3755 7344  5  1 94  0  0
 9  0   1280 24377568 2291716 100192688    0    0  2644  3864 3652 7825  4  1 94  0  0
 4  0   1280 24376268 2291716 100194672    0    0  1576     0 3602 7485  4  2 94  0  0
 4  0   1280 24377088 2291716 100197616    0    0  2592     0 3655 7600  4  1 95  0  0
 4  0   1280 24375168 2291716 100200464    0    0  1876     0 3611 7555  4  1 95  0  0
 4  0   1280 24375200 2291716 100202816    0    0  2664     0 3596 7512  4  1 95  0  0
 4  0   1280 24372876 2291720 100206328    0    0  3072    12 3661 7452  3  2 95  0  0
 4  0   1280 24371804 2291720 100209432    0    0  2824     0 3701 7691  4  2 94  0  0
 6  0   1280 24361404 2291720 100212320    0    0  1860     0 3621 7518  4  1 95  0  0
 4  0   1280 24368624 2291720 100215128    0    0  2540     0 3674 7524  4  1 95  0  0
 4  0   1280 24454156 2291724 100125360    0    0  2052 12540 3372 7091  3  1 96  0  0
 5  0   1280 24455980 2291724 100127104    0    0  1708     0 3671 7470  4  1 95  0  0
 6  0   1280 24454044 2291724 100128752    0    0  2216     0 3766 7623  4  1 95  0  0
 4  0   1280 24451492 2291724 100131120    0    0  1528     0 3701 7796  4  2 94  0  0
 4  0   1280 24449596 2291724 100133120    0    0  1688    20 3639 7598  4  1 95  0  0
 4  0   1280 24448736 2291724 100135840    0    0  1568   128 3633 7346  4  2 95  0  0
 4  0   1280 24447476 2291724 100137776    0    0  2004     0 3736 7785  4  1 95  0  0
 5  0   1280 24437192 2291724 100140800    0    0  2224     0 3784 7913  4  1 95  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0   1280 24444936 2291724 100143232    0    0  1512     8 3729 7828  4  2 94  0  0
 4  0   1280 24443552 2291724 100145024    0    0  1136   336 3707 8122  4  1 95  0  0
 4  0   1280 24444360 2291724 100146304    0    0  1508    24 3691 7618  4  1 95  0  0
 5  0   1280 24446920 2291724 100148928    0    0  1672     0 3634 7779  4  1 95  0  0
 5  0   1280 24448532 2291724 100151464    0    0  2016     0 3744 7899  4  1 95  0  0
 5  0   1280 24448464 2291724 100153152    0    0   764     4 3874 7994  4  1 95  0  0
 4  0   1280 24446396 2291724 100154416    0    0  1724    68 3817 7840  4  2 94  0  0
 3  0   1280 24446892 2291724 100156800    0    0  1444    16 3805 7886  4  1 95  0  0
 6  0   1280 24439376 2291724 100158496    0    0  1664     0 3713 7775  4  1 95  0  0
 5  0   1280 24447752 2291724 100160192    0    0  1288     0 3666 7814  4  1 94  0  0
 5  0   1280 24447884 2291724 100163072    0    0  2016  8696 3792 7669  4  1 95  0  0
 5  0   1280 24446812 2291724 100164512    0    0  1036    52 3570 7609  4  2 94  0  0
 4  0   1280 24447408 2291728 100166432    0    0  1984    20 3650 7856  4  2 95  0  0
 1  0   1280 24448424 2291728 100169328    0    0  1672     0 3576 7583  4  1 95  0  0
 5  0   1280 24450488 2291728 100170976    0    0   748     0 3511 7217  6  1 92  0  0
 4  0   1280 24449588 2291728 100172464    0    0  1228  3396 3749 7986  4  1 94  0  0
 4  0   1280 24449360 2291728 100173704    0    0  1248     0 3587 7574  4  1 95  0  0
 5  0   1280 24443176 2291732 100175952    0    0  1180    20 3732 7885  4  2 94  0  0
 5  0   1280 24447888 2291732 100177392    0    0  1536     0 3785 7666  4  2 95  0  0
 4  0   1280 24447156 2291732 100179968    0    0  1428     0 3659 7643  4  1 95  0  0
 4  0   1280 24447696 2291732 100181232    0    0  1220     8 3790 7784  4  2 94  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0   1280 24447532 2291732 100182976    0    0  1324     0 3829 7626  4  1 95  0  0
 5  0   1280 24446328 2291736 100185176    0    0  1576    16 3711 7552  4  2 94  0  0
 4  0   1280 24444708 2291736 100187576    0    0  1120     0 3715 7793  4  2 95  0  0
 5  0   1280 24444752 2291736 100188696    0    0  1132     0 3643 7785  4  2 95  0  0
 4  0   1280 24443072 2291736 100190752    0    0  1132  5028 3613 7504  4  2 94  0  0
 4  0   1280 24439460 2291736 100192288    0    0   868    16 3663 7535  4  1 95  0  0
 4  0   1280 24439516 2291744 100194176    0    0  1348    28 3494 7420  4  1 95  0  0
 4  0   1280 24437884 2291744 100195448    0    0  1084     0 3681 8005  4  2 94  0  0
 7  0   1280 24434908 2291744 100197056    0    0  1712     0 3572 7400  4  2 95  0  0
 6  0   1280 24434148 2291744 100198968    0    0   756     0 3668 7431  4  1 95  0  0
 4  0   1280 24433820 2291744 100200752    0    0  1124     0 3743 7943  4  1 95  0  0
 3  0   1280 24432552 2291748 100201680    0    0   736    40 3745 7704  4  1 95  0  0
 5  0   1280 24424264 2291748 100203104    0    0   532     0 3717 7803  4  2 94  0  0
 4  0   1280 24432140 2291748 100204160    0    0  1456     0 3856 8070  4  2 94  0  0
 0  0   1280 24432088 2291748 100205440    0    0     0  4580  330 1359  0  0 100  0  0
 0  0   1280 24433812 2291748 100205440    0    0     0     0  119 1095  0  1 99  0  0
