procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
16  2   5120 22608244 2288020 99676800    0    0    45    68    1    0  3  1 96  0  0
16  0   5120 22777180 2288020 99486352    0    0 98360     8 12283 14086 16  7 77  1  0
16  0   5120 22783856 2288020 99600864    0    0 114460     4 14259 16215 18  5 77  1  0
17  0   5120 22784936 2288020 99705320    0    0 104780  7652 14079 15389 17  4 78  1  0
15  1   5120 22817316 2288020 99808832    0    0 98052     0 14524 15561 18  5 77  1  0
15  0   5120 22786456 2288020 99889616    0    0 81228    20 14290 15886 17  4 79  0  0
16  0   5120 22711476 2288020 99966656    0    0 73008     0 14672 15156 16  4 79  0  0
16  0   5120 22653568 2288020 100040208    0    0 72600   368 15743 16081 18  5 77  0  0
16  0   5120 22599960 2288028 100104816    0    0 61908 13112 14402 15494 16  4 80  0  0
13  0   5120 22547940 2288028 100153560    0    0 47092     0 13320 13539 14  5 80  0  0
16  0   5120 22508756 2288028 100201936    0    0 46448     4 13345 14190 15  5 79  0  0
14  0   5120 22470668 2288028 100243848    0    0 39968     0 11915 13289 14  6 80  0  0
17  0   5120 22424328 2288028 100282616    0    0 36404    68 11388 13182 14  6 80  0  0
18  0   5120 22390904 2288028 100315048    0    0 32068    20 10751 13062 13  6 80  0  0
16  0   5120 22372336 2288028 100347872    0    0 30924     0 10599 12255 13  7 81  0  0
15  0   5120 22362276 2288028 100369184    0    0 19828     0 9700 10332 17  4 78  0  0
15  1   5120 22328656 2288028 100407136    0    0 37052     0 13839 14751 18  4 78  0  0
19  1   5120 22340776 2288028 100445088    0    0 35236    24 15494 14995 18  4 78  0  0
15  0   5120 22402108 2288032 100481008    0    0 32584  8208 15451 14937 18  6 76  0  0
16  0   5120 22466108 2288032 100508912    0    0 28004     0 14497 14506 17  4 78  0  0
16  0   5120 22502600 2288032 100538728    0    0 27632     0 15525 14520 17  4 79  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
16  0   5120 22485680 2288032 100568224    0    0 26808     0 15305 15144 17  4 79  0  0
17  0   5120 22460532 2288036 100595488    0    0 24348    20 14912 14864 17  4 79  0  0
16  0   5120 22566496 2288048 100506560    0    0 23044 18724 12882 13901 15  4 81  0  0
13  0   5120 22558912 2288048 100529336    0    0 22788     0 15343 15060 18  4 79  0  0
16  0   5120 22473624 2288048 100549936    0    0 16492 26736 14856 14376 17  4 79  0  0
15  0   5120 22462008 2288052 100565680    0    0 14344 20360 11189 11313 15  3 82  0  0
16  0   5120 22446096 2288056 100588752    0    0 18392  3868 14165 15070 18  4 78  0  0
 1  0   5120 22461932 2288056 100609712    0    0 18976     0 12164 11714 19  3 77  0  0
17  0   5120 22440992 2288056 100634920    0    0 23292     0 16295 15289 19  5 76  0  0
21  0   5120 22434220 2288056 100656392    0    0 17728     0 14906 15254 17  4 79  0  0
16  0   5120 22422168 2288056 100675840    0    0 17832     0 14877 15017 17  3 79  0  0
14  0   5120 22409372 2288060 100694736    0    0 16176    16 15422 14767 17  4 79  0  0
16  0   5120 22398944 2288060 100709672    0    0 13552     0 15207 15085 17  4 79  0  0
16  0   5120 22385484 2288060 100727760    0    0 15252     0 15644 15427 17  5 78  0  0
15  0   5120 22375084 2288060 100744368    0    0 13704     0 15629 15329 17  4 79  0  0
18  0   5120 22369940 2288060 100757280    0    0 11456     0 15158 15267 17  4 79  0  0
16  0   5120 22360208 2288060 100770792    0    0 12720    16 15055 15103 17  3 80  0  0
15  0   5120 22344828 2288060 100783072    0    0  9476  8376 16284 15029 18  4 78  0  0
16  0   5120 22349856 2288060 100795616    0    0 11200     0 14732 14504 17  4 80  0  0
16  0   5120 22340032 2288060 100809376    0    0 10140     0 13879 14451 17  5 78  0  0
17  0   5120 22326892 2288060 100818464    0    0  7864     0 11129 11166 18  4 78  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
15  0   5120 22321552 2288060 100829952    0    0  9388    20 14423 14118 17  4 79  0  0
16  0   5120 22316740 2288060 100839296    0    0  8116 31616 15669 14688 18  4 78  0  0
15  0   5120 22310148 2288060 100852096    0    0  9064     0 14829 14856 18  3 79  0  0
17  0   5120 22296244 2288060 100860504    0    0  7484     0 15632 14900 17  4 79  0  0
14  0   5120 22298916 2288060 100871224    0    0  8484     0 16603 14859 18  4 78  0  0
15  0   5120 22292848 2288060 100880864    0    0  7084    20 15825 14293 17  3 80  0  0
16  0   5120 22288316 2288060 100889984    0    0  7484     0 15916 14717 17  4 78  0  0
16  0   5120 22285716 2288060 100899240    0    0  6216     0 14541 14822 17  4 79  0  0
14  0   5120 22277448 2288060 100907024    0    0  6184     0 16208 14627 17  4 79  0  0
15  0   5120 22272476 2288060 100913984    0    0  5284     0 14217 14750 17  4 79  0  0
16  0   5120 22264420 2288064 100923344    0    0  6872    16 15566 15236 17  4 79  0  0
16  0   5120 22258960 2288064 100931112    0    0  5564   336 13480 14607 17  4 79  0  0
17  0   5120 22247272 2288064 100937264    0    0  4176     0 11558 11941 20  3 77  0  0
16  0   5120 22246944 2288072 100943416    0    0  4108 24612 14433 13684 19  4 77  0  0
17  0   5120 22220768 2288084 100953840    0    0  5916 26268 14785 14574 19  4 77  0  0
16  0   5120 22205876 2288084 100966976    0    0 11120     0 16314 15601 18  5 77  0  0
 1  1   5120 22197000 2288084 100979256    0    0  9548    28 16732 15212 18  3 79  0  0
16  0   5120 22186808 2288084 100990688    0    0  9264     0 15730 14856 17  4 79  0  0
17  0   5120 22178848 2288084 101000656    0    0  8004     0 16274 14703 17  4 79  0  0
16  0   5120 22169372 2288088 101008800    0    0  5464    16 16020 15231 17  4 79  0  0
17  0   5120 22163144 2288088 101016016    0    0  5432     0 15614 15517 17  4 79  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
18  0   5120 22157540 2288088 101023664    0    0  5136  8292 15790 15547 18  4 78  0  0
14  0   5120 22150096 2288088 101030024    0    0  4636     0 15832 15040 17  4 79  0  0
14  0   5120 22143092 2288088 101037904    0    0  4832     0 15504 15274 18  4 78  0  0
15  0   5120 22139616 2288096 101043744    0    0  3552    28 12831 12480 19  4 78  0  0
15  0   5120 22136740 2288096 101047488    0    0  2020     0 13267 13999 18  3 79  0  0
17  0   5120 22127556 2288096 101053504    0    0  4652 43564 14897 14618 18  5 77  0  0
20  0   5120 22122468 2288096 101061200    0    0  4480     4 15958 15016 17  4 79  0  0
17  0   5120 22111208 2288096 101066016    0    0  3752     0 15653 15017 18  4 79  0  0
16  0   5120 22115588 2288104 101071672    0    0  2736    20 15066 15225 17  3 80  0  0
15  1   5120 22110848 2288104 101076992    0    0  3744     0 15337 14884 18  3 79  0  0
16  0   5120 22101848 2288104 101081976    0    0  3356   372 15107 15058 17  5 79  0  0
16  0   5120 22096824 2288104 101087392    0    0  2868     0 15311 14541 18  4 78  0  0
16  0   5120 22090272 2288104 101092064    0    0  2516     0 14495 14393 17  4 79  0  0
16  0   5120 22085284 2288108 101096568    0    0  2048    16 15303 14700 18  3 79  0  0
19  0   5120 22079600 2288108 101101000    0    0  2320     0 14986 14770 17  4 79  0  0
17  0   5120 22074112 2288108 101105888    0    0  2772    56 15853 15944 17  4 79  0  0
16  0   5120 22057696 2288108 101110776    0    0  2252    28 13747 14463 17  5 79  0  0
23  0   5120 21991348 2288108 101113472    0    0  1304     0 8994 10352 18  4 78  0  0
