procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0  16384 16226384 2257036 106588128    0    0     0  1540 7790 4457 10  2 88  0  0
 9  0  16384 16229732 2257036 106588128    0    0     0   108 7926 4699 10  2 88  0  0
10  0  16384 16230556 2257036 106588144    0    0     0    52 7807 4708 10  2 88  0  0
12  0  16384 16162184 2257040 106588152    0    0     0    20 6684 4136 14  3 83  0  0
10  0  16384 16155192 2257040 106588160    0    0     0   104 7398 5267 12  1 87  0  0
13  0  16384 16156868 2257040 106588168    0    0     0  1460 7990 5750 11  2 87  0  0
13  0  16384 16156380 2257040 106588176    0    0     0     8 8009 4727 10  2 88  0  0
10  0  16384 16148172 2257040 106588192    0    0     0    12 8040 4916 10  2 88  0  0
10  0  16384 16152384 2257044 106588200    0    0     0   132 8106 4835 10  2 87  0  0
 9  0  16384 16150948 2257044 106588208    0    0     0    48 7920 4803 10  2 88  0  0
 8  0  16384 16148120 2257044 106588352    0    0     0  1560 7868 4854 10  2 88  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  0  16384 16145480 2257044 106588360    0    0     0     8 7773 4934 10  1 88  0  0
 8  0  16384 16146600 2257044 106588368    0    0     0    88 7664 4989 10  2 88  0  0
 9  0  16384 16146496 2257044 106588376    0    0     0    24 8271 4774 10  2 88  0  0
 9  0  16384 16136096 2257044 106588384    0    0     0     8 8144 5049 11  3 87  0  0
 8  0  16384 16141676 2257044 106588408    0    0     0  1716 8159 4622 10  2 88  0  0
14  0  16384 16141920 2257044 106588424    0    0     0     4 7474 4191 12  2 86  0  0
 1  0  16384 16096304 2257044 106588416    0    0     0    16 7012 5106 13  2 85  0  0
 8  0  16384 16096616 2257044 106588432    0    0     0    40 7321 5357 12  1 87  0  0
10  0  16384 16096808 2257044 106588576    0    0     0   108 7964 4968 11  2 87  0  0
14  0  16384 16100900 2257044 106588592    0    0     0  1792 7891 4390 10  2 88  0  0
 8  0  16384 16099324 2257044 106588600    0    0     0     8 7977 5129 10  2 87  0  0
 9  0  16384 16095592 2257044 106588608    0    0     0   112 8026 4864 10  2 88  0  0
11  0  16384 16085304 2257044 106588752    0    0     0     8 7571 4679 10  1 88  0  0
 8  0  16384 16083936 2257044 106588760    0    0     0    60 7761 4781 10  2 88  0  0
 7  0  16384 16077000 2257044 106588768    0    0     0    20 7973 4979 10  3 87  0  0
 8  0  16384 16070044 2257044 106588784    0    0     0  1720 7238 4737 10  2 88  0  0
 6  0  16384 16070752 2257044 106588784    0    0     0    12 7411 5213 10  2 88  0  0
 9  0  16384 16074252 2257044 106588928    0    0     0     8 7433 5011 10  2 88  0  0
 9  0  16384 16073700 2257044 106588944    0    0     0   120 7757 4941 10  2 88  0  0
12  0  16384 16066588 2257044 106588944    0    0     0     8 6978 4348 15  2 83  0  0
10  0  16384 16064424 2257044 106588960    0    0     0  1740 7743 5302 12  2 86  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
11  0  16384 16064916 2257044 106588960    0    0     0   100 8130 5281 11  2 88  0  0
 9  0  16384 16064944 2257044 106588976    0    0     0     4 7919 5084 11  2 88  0  0
 8  0  16384 16061392 2257044 106588992    0    0     0    12 6359 4150  8  2 90  0  0
11  0  16384 16057456 2257044 106588992    0    0     0    20 7796 5028 10  2 88  0  0
11  0  16384 16060044 2257044 106589008    0    0     0  1792 8106 5031 10  3 87  0  0
12  0  16384 16055068 2257044 106589024    0    0     0    28 7888 5102 10  2 88  0  0
 9  0  16384 16055196 2257044 106589152    0    0     0     4 7853 5110 10  2 88  0  0
10  0  16384 16048624 2257044 106589168    0    0     0    12 7802 4882 10  2 88  0  0
 9  0  16384 16051216 2257048 106589184    0    0     0   112 7706 5050 10  2 88  0  0
 9  0  16384 16053952 2257048 106589184    0    0     0  1520 7633 5051 10  2 88  0  0
 9  0  16384 16047416 2257048 106589200    0    0     0     8 7883 4975 10  3 87  0  0
 9  0  16384 16049948 2257048 106589216    0    0     0   104 7770 5106 10  1 88  0  0
 9  0  16384 16009712 2257048 106589216    0    0     0     4 6078 4075 15  3 82  0  0
11  0  16384 16009724 2257048 106589232    0    0     0    40 7814 5651 12  1 87  0  0
10  0  16384 16004108 2257048 106589232    0    0     0  1596 7451 4893 10  3 87  0  0
 6  0  16384 16004836 2257048 106589248    0    0     0   108 7682 4645 10  3 87  0  0
 9  0  16384 16000684 2257048 106589376    0    0     0     8 7451 4909 10  2 88  0  0
 9  0  16384 16001612 2257048 106589392    0    0     0     4 7530 4730 10  2 88  0  0
18  0  16384 15999408 2257048 106589408    0    0     0   104 7437 4952 10  2 88  0  0
10  0  16384 15999032 2257048 106589416    0    0     0    36 7696 4760 10  2 88  0  0
