procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   2304 848536 5452980 24544036    0    0     0     0 28381 34997  1  4 95  0  0  0
 0  0   2304 848312 5452980 24544036    0    0     0     0 29072 36057  2  4 95  0  0  0
 3  0   2304 848312 5452988 24544036    0    0     0    24 29971 35990  1  4 95  0  0  0
 0  0   2304 848564 5452988 24544040    0    0     0     0 28693 35710  2  4 94  0  0  0
 0  0   2304 848564 5452996 24544040    0    0     0   180 28915 35829  1  4 94  0  0  0
 0  0   2304 848564 5452996 24544040    0    0     0     0 28796 35392  1  4 94  0  0  0
 0  0   2304 848564 5452996 24544040    0    0     0   152 29497 35778  2  4 94  0  0  0
 0  0   2304 848564 5452996 24544040    0    0     0     4 29576 36634  2  4 94  0  0  0
 2  0   2304 848564 5453004 24544040    0    0     0    12 27125 31133  2  4 94  0  0  0
 1  0   2304 848564 5453012 24544040    0    0     0    48 29249 34764  1  4 94  0  0  0
 1  0   2304 848564 5453012 24544040    0    0     0     4 28335 34472  1  4 95  0  0  0
 0  0   2304 848564 5453012 24544040    0    0     0     0 28660 35243  2  4 95  0  0  0
 2  0   2304 848564 5453012 24544040    0    0     0     0 28379 34705  1  4 94  0  0  0
 1  0   2304 848564 5453012 24544040    0    0     0     4 28992 35957  2  5 94  0  0  0
 0  0   2304 848564 5453028 24544040    0    0     0   188 27041 34443  2  4 94  0  0  0
 0  0   2304 848564 5453028 24544040    0    0     0     0 28812 36048  1  4 95  0  0  0
 2  0   2304 848564 5453028 24544040    0    0     0   124 28948 35759  2  4 94  0  0  0
 1  0   2304 848564 5453028 24544040    0    0     0     0 29722 36352  1  4 95  0  0  0
 1  0   2304 848564 5453028 24544040    0    0     0     0 29178 35255  1  4 95  0  0  0
 1  0   2304 848564 5453028 24544040    0    0     0    12 28699 35292  2  4 95  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 2  0   2304 848564 5453036 24544040    0    0     0    12 28931 35602  1  4 94  0  0  0
 0  0   2304 848564 5453044 24544044    0    0     0    16 28578 35702  1  4 95  0  0  0
 1  0   2304 848564 5453044 24544044    0    0     0     4 28583 35272  2  4 94  0  0  0
 0  0   2304 848312 5453044 24544044    0    0     0     0 27418 32635  2  4 94  0  0  0
 1  0   2304 848312 5453044 24544044    0    0     0     0 27773 34922  1  4 94  0  0  0
 0  0   2304 849168 5453044 24544044    0    0     0   752 29975 36980  2  4 94  0  0  0
