procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 1  0   2560 1118396 6328872 23461644    0    0     0    36 29214 35890  1  4 95  0  0  0
 1  0   2560 1118396 6328872 23461652    0    0     0   196 29821 36447  1  3 96  0  0  0
 1  0   2560 1118144 6328872 23461652    0    0     0   112 29533 37753  2  3 95  0  0  0
 0  0   2560 1117632 6328872 23461652    0    0     0     0 29225 36594  1  4 95  0  0  0
 0  0   2560 1118144 6328880 23461652    0    0     0    12 29396 35557  1  3 95  0  0  0
 3  0   2560 1118144 6328880 23461652    0    0     0     0 29123 36086  1  4 95  0  0  0
 0  0   2560 1118144 6328888 23461648    0    0     0    40 29337 36546  1  4 95  0  0  0
 1  0   2560 1118144 6328888 23461652    0    0     0     0 28833 36574  1  4 95  0  0  0
 1  0   2560 1118144 6328888 23461652    0    0     0   212 29051 36923  2  3 95  0  0  0
 1  0   2560 1120304 6328888 23461652    0    0     0     0 27791 34192  1  3 96  0  0  0
 0  0   2560 1120304 6328896 23461652    0    0     0    12 29196 35816  1  3 95  0  0  0
 0  0   2560 1120304 6328896 23461652    0    0     0    20 28825 36360  1  3 95  0  0  0
 0  0   2560 1120304 6328904 23461652    0    0     0    20 29262 37280  1  3 95  0  0  0
 2  0   2560 1119792 6328904 23461652    0    0     0     0 28732 35964  1  3 95  0  0  0
 0  0   2560 1120304 6328904 23461656    0    0     0   136 28501 35857  1  3 95  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   2560 1120304 6328908 23461652    0    0     0     0 29698 37152  1  3 95  0  0  0
 1  0   2560 1120304 6328912 23461656    0    0     0    12 29137 36532  1  3 96  0  0  0
 0  0   2560 1120056 6328912 23461660    0    0     0     0 29330 37241  2  4 94  0  0  0
 0  0   2560 1120056 6328912 23461660    0    0     0     8 28023 35237  1  4 95  0  0  0
 0  0   2560 1120056 6328920 23461660    0    0     0    28 29423 37750  2  3 95  0  0  0
 1  0   2560 1120056 6328920 23461660    0    0     0     4 28890 36620  2  4 95  0  0  0
 1  0   2560 1119556 6328920 23461660    0    0     0     0 26419 30971  1  3 95  0  0  0
 0  0   2560 1119556 6328928 23461660    0    0     0   256 28239 35134  2  4 94  0  0  0
 2  0   2560 1119044 6328928 23461660    0    0     0     0 25807 32162  1  4 95  0  0  0
 2  0   2560 1119556 6328928 23461660    0    0     0     4 28909 35879  2  4 95  0  0  0
 0  0   2560 1119304 6328936 23461668    0    0     0    44 29672 36472  2  4 95  0  0  0
 1  0   2560 1119304 6328936 23461668    0    0     0   116 28487 35493  2  3 95  0  0  0
 1  0   2560 1119304 6328936 23461668    0    0     0    12 29856 36882  1  4 94  0  0  0
 1  0   2560 1119304 6328944 23461668    0    0     0    12 29812 36637  1  4 95  0  0  0
 0  0   2560 1119304 6328944 23461668    0    0     0     0 30210 38298  1  4 94  0  0  0
 2  0   2560 1119304 6328944 23461668    0    0     0    36 29781 36200  2  4 94  0  0  0
 1  0   2560 1119304 6328952 23461668    0    0     0    28 29295 36057  1  4 94  0  0  0
 0  0   2560 1119304 6328952 23461668    0    0     0   112 30058 37590  2  4 94  0  0  0
 0  0   2560 1118792 6328952 23461668    0    0     0     0 25721 29404  2  3 95  0  0  0
 2  0   2560 1119304 6328960 23461668    0    0     0    12 27150 32046  1  4 94  0  0  0
 1  0   2560 1119304 6328960 23461668    0    0     0     0 27825 33149  2  4 94  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 3  0   2560 1119304 6328968 23461668    0    0     0    48 26482 30631  2  4 94  0  0  0
 1  0   2560 1119304 6328968 23461668    0    0     0     0 27151 32050  2  3 95  0  0  0
 0  0   2560 1119304 6328968 23461668    0    0     0   204 27088 32000  2  5 93  0  0  0
 2  0   2560 1119304 6328968 23461668    0    0     0     0 27834 34002  2  4 94  0  0  0
 1  0   2560 1119304 6328976 23461668    0    0     0    12 27230 31696  2  4 94  0  0  0
 1  0   2560 1119304 6328976 23461668    0    0     0    16 27935 32589  2  4 94  0  0  0
 0  0   2560 1119304 6328984 23461660    0    0     0    20 27631 32745  2  4 95  0  0  0
 0  0   2560 1118792 6328984 23461668    0    0     0     0 27083 32060  2  4 94  0  0  0
 0  0   2560 1119304 6328984 23461668    0    0     0    84 26693 31888  2  5 94  0  0  0
 0  0   2560 1119304 6328984 23461668    0    0     0     4 26160 31318  1  4 94  0  0  0
 0  0   2560 1119808 6328992 23461668    0    0     0    16 27007 32768  2  4 94  0  0  0
 1  0   2560 1119808 6328992 23461668    0    0     0     0 23547 26423  2  4 95  0  0  0
 0  0   2560 1119808 6328992 23461668    0    0     0     4 29246 35577  1  4 95  0  0  0
 0  0   2560 1119808 6329000 23461668    0    0     0   128 29682 37589  2  4 94  0  0  0
 0  0   2560 1119808 6329000 23461668    0    0     0     0 28826 35627  1  4 95  0  0  0
 0  0   2560 1119808 6329000 23461668    0    0     0     4 29127 35505  3  4 93  0  0  0
 0  0   2560 1119808 6329008 23461668    0    0     0    12 30218 37797  1  4 95  0  0  0
 3  0   2560 1119296 6329008 23461668    0    0     0     0 30419 38213  2  4 94  0  0  0
 5  0   2560 1119808 6329008 23461668    0    0     0     4 29220 36300  2  4 94  0  0  0
 2  0   2560 1119808 6329016 23461668    0    0     0   180 29293 36214  1  4 95  0  0  0
 0  0   2560 1119808 6329016 23461672    0    0     0   136 28902 36486  1  4 94  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 2  0   2560 1115488 6329020 23461668    0    0     0     0 28610 36260  1  4 94  0  0  0
 1  0   2560 1115488 6329024 23461672    0    0     0    12 29266 36846  2  4 94  0  0  0
 2  0   2560 1111392 6329024 23461672    0    0     0     0 27019 33923  2  4 94  0  0  0
 0  0   2560 1111392 6329024 23461672    0    0     0    12 28953 34773  2  4 95  0  0  0
 1  0   2560 1111392 6329032 23461672    0    0     0   184 30662 38836  2  4 94  0  0  0
 2  0   2560 1111944 6329032 23461672    0    0     0   108 30745 39012  2  4 94  0  0  0
 0  0   2560 1115712 6329040 23461660    0    0     0    64 29853 37393  1  4 95  0  0  0
 1  0   2560 1115460 6329040 23461660    0    0     0     0 30169 37113  2  4 94  0  0  0
 0  0   2560 1115460 6329040 23461664    0    0     0     0 29649 36415  1  4 95  0  0  0
 2  0   2560 1115460 6329048 23461656    0    0     0    68 30420 37907  2  4 94  0  0  0
 0  0   2560 1115460 6329048 23461664    0    0     0     0 30778 38984  2  4 95  0  0  0
 0  0   2560 1115212 6329056 23461664    0    0     0   360 30303 37215  1  4 95  0  0  0
 2  0   2560 1114456 6329056 23461664    0    0     0     0 29892 38333  1  4 94  0  0  0
 0  0   2560 1114456 6329056 23461664    0    0     0     0 29539 37005  1  4 95  0  0  0
 1  0   2560 1114456 6329056 23461664    0    0     0    44 27718 34258  2  4 94  0  0  0
 0  0   2560 1114456 6329064 23461664    0    0     0    44 29875 36397  1  3 95  0  0  0
 2  0   2560 1114456 6329064 23461664    0    0     0    56 29755 37275  2  4 94  0  0  0
 0  0   2560 1113944 6329072 23461664    0    0     0   108 29607 37268  2  4 94  0  0  0
 0  0   2560 1114456 6329072 23461664    0    0     0     0 29497 37655  2  4 94  0  0  0
 1  0   2560 1114456 6329072 23461664    0    0     0     0 29571 36870  1  4 95  0  0  0
 1  0   2560 1114456 6329072 23461664    0    0     0    24 29423 37831  2  4 94  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 2  0   2560 1114456 6329072 23461664    0    0     0     4 29041 36865  1  4 94  0  0  0
 0  0   2560 1114204 6329080 23461664    0    0     0    96 29534 38271  1  4 95  0  0  0
 0  0   2560 1114204 6329088 23461664    0    0     0    12 29594 37675  2  4 95  0  0  0
 1  0   2560 1113952 6329088 23461664    0    0     0     0 29073 37049  2  4 95  0  0  0
 0  0   2560 1113952 6329088 23461664    0    0     0   228 30224 38145  2  4 94  0  0  0
 0  0   2560 1113952 6329088 23461664    0    0     0     0 27663 33719  2  4 94  0  0  0
 1  0   2560 1113440 6329088 23461664    0    0     0     4 29332 35130  1  4 94  0  0  0
 0  0   2560 1113952 6329096 23461664    0    0     0    28 29872 36396  2  4 94  0  0  0
 2  0   2560 1113952 6329104 23461664    0    0     0   148 29552 36187  1  4 95  0  0  0
 1  0   2560 1113728 6329104 23461664    0    0     0     0 29762 37476  2  4 95  0  0  0
 1  0   2560 1113480 6329104 23461664    0    0     0     0 29740 37278  2  4 94  0  0  0
 0  0   2560 1113480 6329104 23461664    0    0     0     0 30682 39121  2  4 94  0  0  0
 0  0   2560 1109196 6329104 23461668    0    0     0    20 29716 37408  2  4 94  0  0  0
 0  0   2560 1109196 6329112 23461668    0    0     0    20 30070 36958  2  4 95  0  0  0
 1  0   2560 1109196 6329120 23461668    0    0     0   108 30299 38077  1  4 94  0  0  0
 1  0   2560 1109196 6329120 23461668    0    0     0     0 30472 37577  1  5 94  0  0  0
 1  0   2560 1109196 6329120 23461668    0    0     0     0 30061 37349  2  4 94  0  0  0
 1  0   2560 1109196 6329120 23461668    0    0     0     0 27915 34261  1  4 95  0  0  0
 0  0   2560 1109196 6329120 23461668    0    0     0     8 29152 34730  1  4 95  0  0  0
 1  0   2560 1109196 6329128 23461668    0    0     0   184 29881 37441  1  4 95  0  0  0
 0  0   2560 1109196 6329136 23461672    0    0     0   168 29204 36969  1  5 94  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 1  0   2560 1109196 6329136 23461672    0    0     0     0 30224 38610  1  4 94  0  0  0
 1  0   2560 1109196 6329144 23461672    0    0     0    52 29799 37368  1  4 95  0  0  0
 0  0   2560 1109196 6329144 23461672    0    0     0     0 29466 36650  1  4 94  0  0  0
 3  0   2560 1109196 6329144 23461672    0    0     0    20 30264 38464  2  4 94  0  0  0
 2  0   2560 1074000 6329144 23461672    0    0     0   188 30594 36840  3  4 93  0  0  0
 1  0   2560 746732 6329152 23461744    0    0     0   148 45034 219686  8  4 88  0  0  0
 0  0   2560 671296 6329164 23461752    0    0     0   160 34262 36650  6  3 91  0  0  0
 2  0   2560 524236 6329164 23427532    0    0     0 20620 33690 40544  4  5 91  0  0  0
 1  0   2560 287840 6329164 23461844    0    0     0 85596 31385 36637  6  4 90  0  0  0
 1  0   2560 189944 6329168 23461844    0    0     4     4 35047 139882  7  3 90  0  0  0
 2  0   2560 183856 6329168 23461872    0    0     0   548 31820 35406  7  2 91  0  0  0
 1  0   2560 859208 6329176 23461768    0    0     0    44 31754 36536  4  4 92  0  0  0
 0  0   2560 869308 6329188 23461768    0    0     0   524 29261 36691  1  4 95  0  0  0
 1  0   2560 878440 6329188 23461768    0    0     0     0 29567 37598  2  4 95  0  0  0
 3  0   2560 885188 6329188 23461768    0    0     0     0 29775 37857  1  4 94  0  0  0
 1  0   2560 895532 6329188 23461768    0    0     0     4 30076 37479  1  4 95  0  0  0
 1  0   2560 917424 6329188 23461768    0    0     0   176 28648 36174  1  4 95  0  0  0
 1  0   2560 938548 6329196 23461768    0    0     0   164 29897 37013  2  3 95  0  0  0
 2  0   2560 954368 6329204 23461768    0    0     0    12 29861 37488  1  4 95  0  0  0
 0  0   2560 971348 6329204 23461768    0    0     0     0 29603 37216  1  3 95  0  0  0
 1  0   2560 980608 6329204 23461772    0    0     0     0 30007 38871  1  3 96  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 1  0   2560 994912 6329204 23461772    0    0     0     4 27021 31764  1  4 95  0  0  0
 3  0   2560 1003200 6329204 23461772    0    0     0   204 28972 36057  1  4 95  0  0  0
 0  0   2560 1006272 6329212 23461772    0    0     0   140 29862 37854  2  3 95  0  0  0
 0  0   2560 1015304 6329220 23461772    0    0     0    12 29731 37115  1  4 95  0  0  0
 2  0   2560 1022420 6329220 23461772    0    0     0     0 28938 35047  1  4 95  0  0  0
 0  0   2560 1028828 6329220 23461772    0    0     0     0 29456 36556  1  3 96  0  0  0
 1  0   2560 1034836 6329220 23461776    0    0     0     4 29495 36331  1  4 95  0  0  0
 1  0   2560 1040176 6329220 23461776    0    0     0    16 28816 35915  1  4 95  0  0  0
 1  0   2560 1044248 6329228 23461776    0    0     0   268 29795 37048  1  3 95  0  0  0
 0  0   2560 1062052 6329236 23461776    0    0     0    12 29769 37908  2  4 95  0  0  0
 0  0   2560 1068728 6329236 23461776    0    0     0     0 29307 36562  1  4 95  0  0  0
 1  0   2560 1069532 6329236 23461776    0    0     0     0 29572 36924  1  4 95  0  0  0
 0  0   2560 1075528 6329236 23461776    0    0     0     4 27963 33230  2  3 95  0  0  0
 1  0   2560 1079280 6329236 23461776    0    0     0    20 29505 35988  1  4 95  0  0  0
 1  0   2560 1060548 6329244 23461776    0    0     0   788 30203 36557  2  4 94  0  0  0
 1  0   2560 732072 6329252 23461852    0    0     0   168 43172 217447  8  4 88  0  0  0
 2  0   2560 692500 6329252 23461852    0    0     0     0 33866 35594  6  2 91  0  0  0
 1  0   2560 661124 6329252 23461848    0    0     0   636 34745 39715  4  5 91  0  0  0
 1  0   2560 389636 6329252 23461852    0    0     0   784 39684 138467  7  4 88  0  0  0
 2  0   2560 399952 6329252 23461856    0    0     0   440 33973 38210  6  3 91  0  0  0
 2  0   2560 568528 6329272 23461880    0    0     0   336 33751 37054  6  3 91  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   2560 951888 6329272 23461828    0    0     0     0 30460 37297  2  4 94  0  0  0
 1  0   2560 962148 6329272 23461828    0    0     0   224 30208 38331  2  4 95  0  0  0
 0  0   2560 972704 6329272 23461828    0    0     0     0 29529 36888  1  4 95  0  0  0
 1  0   2560 984080 6329272 23461828    0    0     0     8 27972 34168  2  4 94  0  0  0
 1  0   2560 994824 6329280 23461832    0    0     0   276 29453 36379  2  4 94  0  0  0
 1  0   2560 1003180 6329288 23461832    0    0     0   284 30251 37556  1  5 94  0  0  0
 0  0   2560 1015392 6329288 23461832    0    0     0     0 29932 38052  2  4 94  0  0  0
 1  0   2560 1024552 6329288 23461832    0    0     0     0 30291 37963  2  4 94  0  0  0
 0  0   2560 1033720 6329288 23461836    0    0     0     0 30662 39759  2  4 94  0  0  0
 1  0   2560 1040740 6329288 23461836    0    0     0    20 29614 36479  2  4 94  0  0  0
 1  0   2560 1051196 6329296 23461836    0    0     0   128 29285 37012  1  4 95  0  0  0
 1  0   2560 1059764 6329304 23461836    0    0     0    68 28900 36891  2  4 94  0  0  0
 0  0   2560 1065552 6329304 23461836    0    0     0     0 29500 36734  1  5 94  0  0  0
 0  0   2560 1069072 6329304 23461836    0    0     0     0 29206 36393  1  4 95  0  0  0
 2  0   2560 1075188 6329304 23461836    0    0     0     0 28845 36152  2  4 94  0  0  0
 0  0   2560 1078520 6329304 23461848    0    0     0     4 27544 33276  1  4 94  0  0  0
 0  0   2560 1080908 6329312 23461844    0    0     0    56 28890 34840  2  4 94  0  0  0
 1  0   2560 1083156 6329320 23461848    0    0     0   276 29618 36578  1  4 94  0  0  0
 0  0   2560 1083564 6329320 23461848    0    0     0     0 30133 38366  1  4 94  0  0  0
 0  0   2560 1086432 6329320 23461848    0    0     0     0 29748 36879  2  4 94  0  0  0
 2  0   2560 1086432 6329320 23461848    0    0     0     0 28955 35722  2  4 95  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   2560 1089028 6329320 23461848    0    0     0    28 29438 37080  1  4 94  0  0  0
 3  0   2560 1094948 6329328 23461832    0    0     0    32 29248 36888  2  5 94  0  0  0
 1  0   2560 1094696 6329336 23461832    0    0     0   164 29260 36416  2  4 94  0  0  0
 1  0   2560 1094696 6329336 23461832    0    0     0     0 29595 36423  2  4 94  0  0  0
 0  0   2560 1092932 6329336 23461836    0    0     0     0 30057 37737  1  4 95  0  0  0
 1  0   2560 1092684 6329336 23461836    0    0     0     0 29216 36519  2  4 94  0  0  0
 0  0   2560 1092684 6329344 23461828    0    0     0   140 28046 33797  2  4 94  0  0  0
 1  0   2560 1092436 6329344 23461836    0    0     0     0 29186 36536  2  4 94  0  0  0
 1  0   2560 1092184 6329352 23461836    0    0     0    96 30079 37724  1  5 94  0  0  0
 0  0   2560 1092184 6329352 23461836    0    0     0     0 28578 36103  2  4 94  0  0  0
 0  0   2560 1092184 6329352 23461836    0    0     0     0 29981 37835  2  4 95  0  0  0
 1  0   2560 1091932 6329352 23461836    0    0     0    24 29333 36939  2  4 94  0  0  0
 0  0   2560 1091932 6329360 23461836    0    0     0    36 29255 36459  1  4 94  0  0  0
 1  0   2560 1091420 6329360 23461836    0    0     0   188 29527 37115  1  4 94  0  0  0
 0  0   2560 1091932 6329368 23461836    0    0     0   120 28907 35931  1  3 95  0  0  0
 0  0   2560 1091932 6329368 23461836    0    0     0     0 30377 38205  2  4 95  0  0  0
 0  0   2560 1091708 6329368 23461836    0    0     0     0 29077 36960  2  4 94  0  0  0
 2  0   2560 1092636 6329368 23461836    0    0     0     4 29804 39068  2  4 94  0  0  0
 0  0   2560 1092636 6329368 23461836    0    0     0     4 29646 36620  2  5 93  0  0  0
 0  0   2560 1092636 6329376 23461836    0    0     0   184 27610 32349  2  4 94  0  0  0
 0  0   2560 1091628 6329384 23461840    0    0     0    60 29978 37211  2  4 94  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   2560 1091628 6329384 23461840    0    0     0     0 30342 39998  1  4 95  0  0  0
 1  0   2560 1091628 6329384 23461840    0    0     0     0 28335 34188  2  4 95  0  0  0
 1  0   2560 1091628 6329384 23461840    0    0     0     0 29012 35690  1  4 95  0  0  0
 0  0   2560 1091628 6329384 23461840    0    0     0     8 29636 36317  1  4 95  0  0  0
 1  0   2560 1091628 6329384 23461840    0    0     0   176 24265 30424  2  3 95  0  0  0
 0  0   2560 1091628 6329400 23461840    0    0     0   212 29155 36446  1  4 94  0  0  0
 1  0   2560 1091636 6329400 23461840    0    0     0     0 29793 39614  1  4 95  0  0  0
 1  0   2560 1091636 6329400 23461840    0    0     0     0 29720 37914  1  4 94  0  0  0
 0  0   2560 1091636 6329400 23461840    0    0     0     0 30075 37925  1  4 94  0  0  0
 0  0   2560 1091636 6329400 23461844    0    0     0     4 30726 39899  2  4 94  0  0  0
 1  0   2560 1091636 6329408 23461844    0    0     0    48 27207 33957  2  4 94  0  0  0
 1  0   2560 1096892 6329424 23461840    0    0     0   156 28953 35062  1  4 94  0  0  0
 0  0   2560 1096892 6329424 23461840    0    0     0     0 27500 33550  2  5 94  0  0  0
 1  0   2560 843948 6329424 23461912    0    0     0   140 33291 112434  5  4 91  0  0  0
 1  0   2560 718708 6329424 23461912    0    0     0     0 36977 137263  7  3 90  0  0  0
 1  0   2560 673080 6329424 23388948    0    0     0 20632 34177 39106  5  3 91  0  0  0
 1  0   2560 372404 6329444 23457264    0    0     0   364 32918 41154  5  6 89  0  0  0
 1  0   2560 169364 6329444 23461944    0    0     0 85596 39987 145532  8  4 88  0  0  0
 1  0   2560 127428 6329584 23467820    0    0  2896    68 32751 36895  7  3 90  0  0  0
 1  0   2560 240436 6323416 23322808    0    0  2344   320 33993 43976  6  5 89  0  0  0
 3  0   2560 220764 6327552 23331188    0    0  1600   320 32812 42391  4  6 90  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 3  0   2560 282772 6327624 23331980    0    0    68  9116 37210 44104  9  3 87  0  0  0
 1  0   2560 1023724 6327632 23331648    0    0     0    52 30733 35000  5  4 91  0  0  0
 0  0   2560 1042572 6327632 23331664    0    0     0   252 28953 36069  2  4 94  0  0  0
 1  0   2560 1057752 6327632 23331664    0    0     0     0 25882 31141  2  4 94  0  0  0
 1  0   2560 1077200 6327632 23331664    0    0     0     0 28628 33631  2  4 94  0  0  0
 1  0   2560 1088880 6327644 23331664    0    0     0   304 29344 38056  1  5 94  0  0  0
 2  0   2560 1108184 6327644 23331664    0    0     0    36 28498 34361  2  4 94  0  0  0
 1  0   2560 1128996 6327652 23331656    0    0     0    16 27919 33145  1  4 95  0  0  0
 2  0   2560 1145616 6327652 23331656    0    0     0    80 27083 31982  2  4 94  0  0  0
 2  0   2560 1160844 6327652 23331656    0    0     0     0 27483 32427  1  4 94  0  0  0
 0  0   2560 1173528 6327652 23331656    0    0     0     0 27567 32211  2  4 94  0  0  0
 0  0   2560 1187172 6327660 23331648    0    0     0    16 27151 32358  2  4 94  0  0  0
 1  0   2560 1196296 6327660 23331648    0    0     0     4 27184 32426  2  4 94  0  0  0
 2  0   2560 1202588 6327660 23331656    0    0     0     0 28289 33713  2  4 95  0  0  0
 1  0   2560 1211840 6327668 23331656    0    0     0   292 27553 33071  1  5 94  0  0  0
 1  0   2560 1218076 6327668 23331656    0    0     0     0 27759 34201  2  5 94  0  0  0
 0  0   2560 1222636 6327668 23331656    0    0     0     0 26543 31050  2  5 94  0  0  0
 0  0   2560 1227340 6327676 23331656    0    0     0    12 24130 27023  1  4 95  0  0  0
 0  0   2560 1230860 6327676 23331656    0    0     0     4 20991 23062  1  4 95  0  0  0
 1  0   2560 1236276 6327676 23331664    0    0     0    12 26847 31799  1  4 94  0  0  0
 1  0   2560 1239628 6327684 23331660    0    0     0  8836 29546 36703  2  4 94  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 1  0   2560 1240944 6327684 23331660    0    0     0     0 28856 36500  2  4 94  0  0  0
 0  0   2560 1241440 6327684 23331660    0    0     0     0 30096 37590  2  4 94  0  0  0
 1  0   2560 1244156 6327692 23331452    0    0     0    12 29078 36545  1  4 95  0  0  0
 0  0   2560 1243652 6327692 23331452    0    0     0     8 30181 37337  1  3 95  0  0  0
 0  0   2560 1246220 6327692 23331452    0    0     0    92 30228 38059  1  4 95  0  0  0
 1  0   2560 1246420 6327700 23331452    0    0     0    28 29057 35816  1  4 95  0  0  0
 0  0   2560 1246128 6327700 23331452    0    0     0     0 30489 37710  1  4 95  0  0  0
 1  0   2560 1247680 6327700 23331456    0    0     0     0 30437 38649  1  4 95  0  0  0
 0  0   2560 1247836 6327708 23331456    0    0     0    48 29941 36702  1  4 95  0  0  0
 0  1   2560 1247556 6327708 23331448    0    0     0   908 28471 35296  1  4 95  0  0  0
 0  0   2560 1250344 6327716 23331456    0    0     0  4656 28143 34277  1  3 96  0  0  0
 1  0   2560 1250868 6327716 23331448    0    0     0    28 27132 31889  2  3 95  0  0  0
 1  0   2560 1251580 6327716 23331448    0    0     0     0 29463 37122  1  4 95  0  0  0
 0  0   2560 1251688 6327724 23331460    0    0     0   236 30407 38618  1  3 95  0  0  0
 2  0   2560 1250812 6327732 23331452    0    0     0   172 29148 38333  1  4 95  0  0  0
 1  0   2560 1251324 6327732 23331452    0    0     0     8 29109 36120  1  3 95  0  0  0
 3  0   2560 1251328 6327732 23331460    0    0     0   248 29616 37649  1  3 95  0  0  0
 2  0   2560 1256336 6327732 23331468    0    0     0   100 29225 38343  2  3 95  0  0  0
 0  0   2560 1256084 6327740 23331468    0    0     0    44 29078 37325  2  4 94  0  0  0
 0  0   2560 1255932 6327740 23331468    0    0     0     0 29834 37383  1  4 95  0  0  0
 0  0   2560 1255944 6327748 23331460    0    0     0   208 29643 36851  1  3 96  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   2560 1256196 6327748 23331460    0    0     0     0 29810 37257  1  4 95  0  0  0
 0  0   2560 1251424 6327748 23331472    0    0     0    96 30474 38252  1  4 95  0  0  0
 1  0   2560 1251424 6327756 23331480    0    0     0   200 28476 34963  1  4 95  0  0  0
 0  0   2560 1251424 6327756 23331480    0    0     0     0 28223 34556  1  4 95  0  0  0
 3  0   2560 1251424 6327756 23331472    0    0     0     0 30080 36597  1  3 95  0  0  0
 1  0   2560 1251176 6327764 23331472    0    0     0    44 29721 37257  2  4 94  0  0  0
 0  0   2560 1251376 6327764 23331472    0    0     0    28 29491 37269  1  4 95  0  0  0
 0  0   2560 1251376 6327780 23331476    0    0     0   284 29783 38260  3  4 94  0  0  0
 0  0   2560 1251628 6327780 23331480    0    0     0   120 28611 36862  2  5 94  0  0  0
 0  0   2560 1251628 6327780 23331488    0    0     0     0 30071 37669  1  4 95  0  0  0
 0  0   2560 1251628 6327780 23331488    0    0     0     0 29462 36444  1  4 95  0  0  0
 0  0   2560 1251628 6327788 23331488    0    0     0    28 29476 36906  2  5 94  0  0  0
 2  0   2560 1256024 6327796 23331488    0    0     0    64 29429 37283  1  4 95  0  0  0
 0  0   2560 1256324 6327796 23331468    0    0     0   416 30060 37992  1  4 95  0  0  0
 0  0   2560 1256324 6327796 23331468    0    0     0    52 29031 36571  1  4 95  0  0  0
 0  0   2560 1256072 6327796 23331468    0    0     0     0 27568 33940  2  4 95  0  0  0
 1  0   2560 1256072 6327796 23331460    0    0     0     0 29726 36895  2  4 94  0  0  0
 1  0   2560 1256072 6327812 23331460    0    0     0   164 29760 37637  2  5 94  0  0  0
 0  0   2560 1256072 6327812 23331468    0    0     0     0 29972 37243  2  4 95  0  0  0
 0  0   2560 1255820 6327812 23331472    0    0     0   152 29762 37106  2  4 94  0  0  0
 1  0   2560 1255820 6327812 23331472    0    0     0    84 29701 36747  1  4 94  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 2  0   2560 1251500 6327812 23331464    0    0     0     0 30314 37658  1  4 94  0  0  0
 0  0   2560 1251500 6327812 23331472    0    0     0   100 29648 37453  1  5 94  0  0  0
 0  0   2560 1251500 6327828 23331472    0    0     0    36 29578 38043  2  4 94  0  0  0
 1  0   2560 1251500 6327828 23331472    0    0     0     0 29243 36560  2  4 94  0  0  0
 1  0   2560 1251500 6327828 23331464    0    0     0     0 29285 36515  1  4 94  0  0  0
 0  0   2560 1251500 6327828 23331464    0    0     0    84 28909 36247  2  4 94  0  0  0
 0  0   2560 1251500 6327828 23331472    0    0     0     0 29624 37005  1  4 94  0  0  0
 0  0   2560 1251500 6327836 23331464    0    0     0    24 27808 33536  2  4 94  0  0  0
 0  0   2560 1251500 6327844 23331476    0    0     0    32 27698 34311  1  5 94  0  0  0
 2  0   2560 1251500 6327844 23331468    0    0     0     0 29758 37317  1  4 95  0  0  0
 0  0   2560 1251500 6327844 23331476    0    0     0   152 29525 37659  2  4 94  0  0  0
 0  0   2560 1251500 6327844 23331476    0    0     0    72 28711 36675  1  4 95  0  0  0
 1  0   2560 1251000 6327844 23331492    0    0     0    12 29897 38738  2  4 94  0  0  0
 1  0   2560 1251000 6327860 23331492    0    0     0    52 29437 37078  2  4 94  0  0  0
