procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 3  0   2304 652952 5624780 24479364    0    0     0     0 17306 14718  1  2 96  0  0  0
 0  0   2304 653720 5624788 24479364    0    0     0   128 16993 13528  1  2 96  0  0  0
 0  0   2304 653464 5624796 24479364    0    0     0    12 16079 13310  1  2 97  0  0  0
 0  0   2304 653720 5624796 24479364    0    0     0     4 13757 11739  1  1 97  0  0  0
 0  0   2304 653720 5624796 24479364    0    0     0     0 10070 8502  1  1 98  0  0  0
 1  0   2304 653720 5624796 24479364    0    0     0     0 10846 8752  1  1 98  0  0  0
 0  0   2304 653720 5624796 24479364    0    0     0     0 15012 12281  1  2 97  0  0  0
 0  0   2304 653720 5624804 24479364    0    0     0    92 16680 13018  1  2 97  0  0  0
 1  0   2304 653464 5624812 24479364    0    0     0    12 16831 14010  1  2 96  0  0  0
 0  0   2304 653464 5624812 24479364    0    0     0     4 13086 11093  1  2 97  0  0  0
 0  0   2304 653972 5624812 24479364    0    0     0     0 16818 14377  2  2 96  0  0  0
 1  0   2304 658224 5624812 24479364    0    0     0     0 17579 14177  1  2 97  0  0  0
 0  0   2304 658476 5624812 24479364    0    0     0   100 18027 15331  2  2 96  0  0  0
 0  0   2304 657968 5624812 24479364    0    0     0     0 17731 14898  1  2 97  0  0  0
 0  0   2304 658000 5624828 24479396    0    0     0   192 17866 14744  1  2 96  0  0  0
 0  0   2304 657996 5624828 24479396    0    0     0     4 17617 14166  1  2 96  0  0  0
 0  0   2304 658252 5624828 24479396    0    0     0     0 17665 14364  1  2 97  0  0  0
 1  0   2304 658252 5624828 24479396    0    0     0     0 17950 14075  1  2 96  0  0  0
 1  0   2304 657996 5624828 24479396    0    0     0    72 17897 14781  2  2 96  0  0  0
 1  0   2304 658252 5624832 24479396    0    0     0   244 13400 10758  1  2 97  0  0  0
 2  0   2304 657996 5624840 24479396    0    0     0    12 12383 10602  1  2 97  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 1  0   2304 657888 5624840 24479396    0    0     0     4 14188 11414  1  2 97  0  0  0
 1  0   2304 657236 5624840 24479400    0    0     0     0 17244 14331  1  2 96  0  0  0
 2  0   2304 657492 5624840 24479400    0    0     0   196 17216 14376  1  3 96  0  0  0
 2  0   2304 657236 5624840 24479400    0    0     0     0 13512 11690  1  2 97  0  0  0
 0  0   2304 657492 5624848 24479400    0    0     0    24 16938 13511  1  2 97  0  0  0
 1  0   2304 657492 5624856 24479400    0    0     0    12 17673 14285  1  2 96  0  0  0
 2  0   2304 657236 5624856 24479400    0    0     0     8 17702 14377  1  3 96  0  0  0
 0  0   2304 657492 5624856 24479404    0    0     0     0 17866 14441  2  2 96  0  0  0
 1  0   2304 657236 5624856 24479404    0    0     0    92 17974 14910  2  3 96  0  0  0
 0  0   2304 657492 5624856 24479404    0    0     0     0 17978 15232  2  3 96  0  0  0
 0  0   2304 657236 5624856 24479404    0    0     0     0 17781 14158  1  3 96  0  0  0
 1  0   2304 657492 5624868 24479404    0    0     0    48 18093 15243  2  3 95  0  0  0
 0  0   2304 657236 5624868 24479404    0    0     0    12 17815 15226  2  3 96  0  0  0
 0  0   2304 657492 5624868 24479404    0    0     0     0 14900 12167  1  2 97  0  0  0
 0  0   2304 656988 5624868 24479404    0    0     0    84 13884 11283  1  2 96  0  0  0
 1  0   2304 657244 5624868 24479404    0    0     0     0 11565 9601  1  2 97  0  0  0
 1  0   2304 656988 5624868 24479404    0    0     0     0 12769 10145  1  2 97  0  0  0
 0  0   2304 656988 5624884 24479404    0    0     0    32 17349 14356  1  2 96  0  0  0
 1  0   2304 657244 5624884 24479404    0    0     0     4 17352 13997  2  3 96  0  0  0
 0  0   2304 656988 5624884 24479404    0    0     0     0 17200 14581  1  2 96  0  0  0
 1  0   2304 657244 5624884 24479404    0    0     0    84 13317 11751  1  2 97  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 2  0   2304 656988 5624884 24479404    0    0     0     0 17940 14863  2  2 96  0  0  0
 0  0   2304 657244 5624884 24479404    0    0     0     0 17503 14646  1  3 96  0  0  0
 1  0   2304 656988 5624896 24479404    0    0     0    28 17550 14610  1  2 96  0  0  0
 1  0   2304 657244 5624896 24479408    0    0     0     4 17536 14003  2  3 96  0  0  0
 0  0   2304 657244 5624896 24479408    0    0     0     0 17622 14424  2  2 95  0  0  0
 0  0   2304 656988 5624896 24479408    0    0     0    60 17818 14180  2  3 96  0  0  0
 2  0   2304 657244 5624896 24479408    0    0     0     0 17790 14470  1  3 96  0  0  0
 4  0   2304 656692 5624900 24479408    0    0     0   200 17967 15027  2  3 95  0  0  0
 1  0   2304 656692 5624908 24479408    0    0     0    12 18451 15476  2  3 95  0  0  0
 1  0   2304 656436 5624908 24479408    0    0     0     4 12728 10656  1  2 97  0  0  0
 1  0   2304 656692 5624908 24479408    0    0     0     0 12385 10166  1  2 97  0  0  0
 1  0   2304 656436 5624908 24479408    0    0     0   144 15874 13553  1  2 96  0  0  0
 2  0   2304 656692 5624908 24479408    0    0     0     0 17065 14046  1  2 96  0  0  0
 1  0   2304 656436 5624908 24479408    0    0     0    32 16892 13209  1  3 96  0  0  0
 1  0   2304 656436 5624916 24479408    0    0     0   176 12931 11091  1  2 97  0  0  0
 3  0   2304 656692 5624916 24479408    0    0     0     4 17024 13809  1  2 96  0  0  0
 3  0   2304 656436 5624916 24479408    0    0     0     0 17849 14500  2  3 96  0  0  0
 3  0   2304 656444 5624916 24479416    0    0     0    96 17773 14568  1  3 96  0  0  0
 1  0   2304 656188 5624916 24479416    0    0     0     0 17944 15206  1  3 96  0  0  0
 1  0   2304 656444 5624916 24479416    0    0     0     0 17586 14053  2  3 96  0  0  0
 1  0   2304 656188 5624924 24479408    0    0     0    28 17836 14827  1  2 96  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   2304 656444 5624924 24479408    0    0     0     4 17611 14791  2  3 95  0  0  0
 0  0   2304 656188 5624924 24479412    0    0     0     0 17865 15396  2  3 96  0  0  0
 1  0   2304 656444 5624924 24479412    0    0     0    84 17868 14922  2  3 95  0  0  0
