procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  0  16384 10124804 2257296 106620688    0    0     0  1696 14521 4079 23  4 74  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
18  0  16384 10123848 2257296 106620696    0    0     0    32 16074 3932 23  3 74  0  0
18  0  16384 10121484 2257296 106620704    0    0     0     8 15711 5727 23  3 74  0  0
16  0  16384 10123716 2257296 106620720    0    0     0    92 12237 3726 23  4 73  0  0
16  0  16384 10126348 2257296 106620736    0    0     0    12 15171 4059 23  4 74  0  0
16  0  16384 10134256 2257296 106620744    0    0     0  1932 16019 2506 23  3 74  0  0
17  0  16384 10131776 2257300 106620752    0    0     0    36 16963 2725 23  3 74  0  0
16  0  16384 10135080 2257300 106620760    0    0     0    96 17011 2450 23  3 74  0  0
17  0  16384 10135100 2257300 106620768    0    0     0     4 15226 2808 23  3 73  0  0
16  0  16384 10136752 2257300 106620784    0    0     0     8 16942 2635 23  4 73  0  0
16  0  16384 10140372 2257300 106620784    0    0     0  1664 16267 2643 23  3 74  0  0
17  0  16384 10140856 2257300 106620928    0    0     0   112 15604 2839 23  3 74  0  0
16  0  16384 10134336 2257308 106620944    0    0     0    40 14377 3130 22  4 74  0  0
18  0  16384 10122800 2257308 106620944    0    0     0    16 12434 2235 19  7 74  0  0
17  0  16384 10126480 2257308 106620960    0    0     0    92 9520 1995 23  4 73  0  0
16  0  16384 10071860 2257308 106620968    0    0     0  1688 8796 1631 23  4 74  0  0
16  0  16384 9962820 2257308 106620976    0    0     0     4 12755 3724 23  3 74  0  0
16  0  16384 9960088 2257312 106620976    0    0     0    28 15358 3987 23  3 74  0  0
16  0  16384 9957724 2257312 106620992    0    0     0   132 16378 4952 23  3 74  0  0
17  0  16384 9957348 2257312 106621008    0    0     0    48 12214 4094 23  3 74  0  0
17  0  16384 9954364 2257312 106621024    0    0     0  1736 15400 5011 23  4 73  0  0
 2  0  16384 9958216 2257312 106621024    0    0     0     8 16671 2315 23  3 74  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
18  0  16384 9958464 2257316 106621032    0    0     0    48 14524 2741 23  3 74  0  0
16  0  16384 9958444 2257316 106621184    0    0     0   104 16368 2611 23  3 74  0  0
16  0  16384 9961104 2257316 106621200    0    0     0     8 15955 2563 23  3 74  0  0
16  0  16384 9959752 2257316 106621200    0    0     0   140 15692 2595 23  4 73  0  0
16  0  16384 9959856 2257316 106621208    0    0     0  1924 15189 2710 23  3 74  0  0
17  0  16384 9962616 2257316 106621224    0    0     0    20 16399 2407 23  3 73  0  0
16  0  16384 9961084 2257320 106621232    0    0     0    60 17390 2358 23  3 74  0  0
17  0  16384 9956476 2257320 106621240    0    0     0     8 12162 2521 24  2 74  0  0
17  0  16384 9965188 2257320 106621248    0    0     0    92 9927 1733 24  2 74  0  0
16  0  16384 9968392 2257320 106621264    0    0     0  1956 10887 3087 24  3 74  0  0
17  0  16384 9962692 2257320 106621392    0    0     0    12 14776 4572 23  3 74  0  0
17  0  16384 9966676 2257320 106621408    0    0     0   140 15891 4395 23  3 74  0  0
16  0  16384 9969816 2257320 106621424    0    0     0     8 12449 4633 24  3 73  0  0
16  0  16384 9968612 2257320 106621456    0    0     0    24 13272 5154 23  2 74  0  0
18  0  16384 9963156 2257320 106621472    0    0     0  1812 15500 3089 23  4 73  0  0
16  0  16384 9971288 2257320 106621480    0    0     0     8 15730 2623 23  3 74  0  0
16  0  16384 9971840 2257328 106621488    0    0     0    76 16447 2388 23  3 74  0  0
20  0  16384 9972784 2257328 106621496    0    0     0     8 16290 2838 23  3 73  0  0
17  0  16384 9976984 2257328 106621504    0    0     0   100 15485 2729 23  3 74  0  0
17  0  16384 9975712 2257328 106621504    0    0     0  1760 16524 2857 23  3 74  0  0
16  0  16384 9974880 2257328 106621520    0    0     0     8 16357 2973 23  4 73  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  0  16384 9978524 2257328 106621656    0    0     0    36 15602 2707 23  3 74  0  0
18  0  16384 9978096 2257328 106621664    0    0     0     8 15138 3208 22  3 75  0  0
