procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   2304 792620 5478092 24572448    0    0     0    28 5598 6537  0  1 99  0  0  0
 0  0   2304 792620 5478092 24572448    0    0     0   164 5752 6567  1  1 99  0  0  0
 0  0   2304 792620 5478100 24572448    0    0     0    12 5713 7055  1  1 98  0  0  0
 0  0   2304 792620 5478100 24572448    0    0     0     4 5594 6568  1  1 99  0  0  0
 0  0   2304 792620 5478100 24572448    0    0     0     0 5880 7122  0  1 99  0  0  0
 1  0   2304 792620 5478100 24572448    0    0     0    56 5765 6653  0  1 99  0  0  0
 0  0   2304 792620 5478108 24572440    0    0     0    28 5888 7284  0  1 98  0  0  0
 0  0   2304 792620 5478108 24572448    0    0     0     0 5867 7796  1  1 98  0  0  0
 0  0   2304 792620 5478116 24572448    0    0     0    12 6139 7503  1  1 98  0  0  0
 0  0   2304 792620 5478116 24572448    0    0     0     4 5634 6483  0  1 99  0  0  0
 0  0   2304 792620 5478116 24572448    0    0     0     0 5705 6740  1  1 98  0  0  0
 0  0   2304 792620 5478116 24572448    0    0     0   100 5344 6028  1  1 98  0  0  0
 0  0   2304 792620 5478124 24572448    0    0     0    32 5723 7001  1  1 98  0  0  0
 0  0   2304 792620 5478124 24572448    0    0     0   168 5707 6615  1  1 98  0  0  0
 0  0   2304 792620 5478132 24572448    0    0     0    12 5706 6955  1  1 98  0  0  0
 0  0   2304 792620 5478132 24572448    0    0     0     4 5652 6549  1  1 99  0  0  0
 0  0   2304 792620 5478132 24572452    0    0     0     0 6376 8416  1  1 98  0  0  0
 1  0   2304 792620 5478140 24572452    0    0     0   136 5617 7152  0  1 99  0  0  0
 0  0   2304 794964 5478140 24572452    0    0     0     0 5992 7406  1  1 98  0  0  0
 0  0   2304 794964 5478140 24572452    0    0     0     0 5526 6366  0  1 99  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 1  0   2304 794712 5478148 24572452    0    0     0    12 5634 6630  0  1 99  0  0  0
 0  0   2304 794712 5478148 24572456    0    0     0     8 5801 6638  1  1 99  0  0  0
 0  0   2304 794712 5478156 24572448    0    0     0    20 5835 7127  1  1 98  0  0  0
 0  0   2304 794712 5478156 24572456    0    0     0    96 5512 6375  1  1 98  0  0  0
 0  0   2304 794712 5478156 24572456    0    0     0     0 5758 7022  1  1 98  0  0  0
 2  0   2304 794200 5478156 24572456    0    0     0     0 5428 6260  1  1 99  0  0  0
 0  0   2304 794712 5478164 24572456    0    0     0    20 5743 7413  1  1 98  0  0  0
 0  0   2304 794712 5478164 24572456    0    0     0     4 5470 7067  0  1 99  0  0  0
 0  0   2304 794460 5478164 24572456    0    0     0     0 5789 7027  1  1 99  0  0  0
 0  0   2304 794460 5478164 24572456    0    0     0    84 5608 6374  0  1 99  0  0  0
 0  0   2304 794460 5478172 24572448    0    0     0    28 5636 6712  1  1 98  0  0  0
 0  0   2304 794460 5478172 24572456    0    0     0   192 5591 6483  1  1 99  0  0  0
 0  0   2304 794460 5478180 24572456    0    0     0    12 5888 7093  1  1 99  0  0  0
 0  0   2304 794460 5478180 24572456    0    0     0     4 5585 6503  0  1 99  0  0  0
 0  0   2304 793704 5478180 24572456    0    0     0     0 5924 7041  1  1 98  0  0  0
 0  0   2304 799724 5478180 24572456    0    0     0    56 3798 5561  1  1 99  0  0  0
 0  0   2304 799724 5478188 24572456    0    0     0    28 2363 5628  0  0 99  0  0  0
