procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
10  0   5120 19797532 2281616 100098000    0    0 41152 71216 5868 12257  8  6 86  0  0
11  0   5120 19888244 2281728 100064584    0    0 51240 96868 6737 12876  8  5 88  0  0
11  0   5120 19886992 2281808 100127672    0    0 58996 109756 6840 12425  9  4 86  0  0
13  0   5120 19936072 2281880 100137432    0    0 58248 72616 6544 12711 10  4 86  0  0
10  0   5120 19939604 2281956 100202736    0    0 51692 76040 6638 12498 11  4 85  0  0
 7  0   5120 20076080 2282140 100151320    0    0 57724 154800 7407 12700 10  4 85  0  0
 7  1   5120 20224284 2282320 100087696    0    0 48024 104988 6737 12897  9  6 85  0  0
12  0   5120 20361196 2282368 100000928    0    0 36752 63864 5961 11646  9  5 86  0  0
 9  0   5120 20470592 2282500 99976192    0    0 49236 83624 6667 12993  9  4 87  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0   5120 20654820 2282628 99848120    0    0 34004 28528 6148 13204  7  5 88  0  0
 9  0   5120 20671792 2282628 99875800    0    0 26696     0 5699 12471  6  4 90  0  0
17  0   5120 20690632 2282628 99907976    0    0 31240     0 5451 12330  7  4 89  0  0
 2  0   5120 20851772 2282628 99787856    0    0 29128     0 5544 12103  8  5 87  0  0
11  0   5120 20883072 2282628 99814416    0    0 23808     0 5186 11553  7  3 90  0  0
 7  0   5120 20917784 2282636 99841344    0    0 25272  1480 5502 11992  7  4 89  0  0
 9  0   5120 20944368 2282636 99866720    0    0 26020     0 5467 11978  6  4 90  0  0
12  0   5120 20979100 2282636 99891440    0    0 22680     0 5484 12035  6  4 90  0  0
14  0   5120 20997024 2282636 99915072    0    0 25468     0 5796 12741  7  4 89  0  0
 8  0   5120 21009068 2282636 99937392    0    0 19836     0 5441 12225  6  4 90  0  0
10  0   5120 21049904 2282640 99956304    0    0 19000    16 5391 12316  7  4 90  0  0
 9  0   5120 21072484 2282640 99975976    0    0 18452     0 5530 12818  7  4 89  0  0
10  0   5120 21115380 2282640 99994856    0    0 17756     0 5433 12491  7  3 90  0  0
 4  0   5120 21136628 2282640 100015120    0    0 19392     0 5631 12628  6  4 90  0  0
 2  0   5120 21183704 2282640 100033360    0    0 18800     0 5489 12127  6  5 88  0  0
10  0   5120 21205324 2282644 100049824    0    0 16028    16 5356 12268  6  4 90  0  0
 7  0   5120 21245688 2282644 100069776    0    0 17996  6184 5678 12112  6  4 90  0  0
 9  0   5120 21265112 2282644 100088560    0    0 17496     0 5736 12140  7  3 90  0  0
11  0   5120 21280600 2282644 100102784    0    0 13512     0 5311 11845  6  4 90  0  0
14  0   5120 21310128 2282644 100117488    0    0 14620     0 5305 12333  7  4 90  0  0
10  0   5120 21344872 2282648 100133856    0    0 14692    28 5262 12115  6  4 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
11  0   5120 21371584 2282648 100144024    0    0 12456 18008 4897 11226  8  4 88  0  0
10  0   5120 21402392 2282648 100161072    0    0 15288     0 5824 12438  7  4 89  0  0
 8  0   5120 21451392 2282648 100176320    0    0 12840     0 5360 12110  6  4 90  0  0
10  0   5120 21473480 2282648 100188192    0    0 10956     0 5249 12084  6  4 90  0  0
 8  0   5120 21486280 2282652 100198624    0    0 10392    20 5401 12382  7  5 88  0  0
 7  0   5120 21522444 2282652 100211056    0    0 10412     0 5798 12127  7  3 90  0  0
 9  0   5120 21548412 2282652 100221392    0    0 11520     0 6195 13091  6  2 92  0  0
 8  0   5120 21607680 2282652 100234240    0    0  9788     0 5828 12583  6  2 92  0  0
 9  0   5120 21644508 2282652 100244584    0    0  9684     0 5871 13134  7  2 91  0  0
 8  0   5120 21676204 2282660 100254752    0    0 10884    16 5801 13055  7  2 91  0  0
 8  0   5120 21731820 2282660 100267696    0    0 10464  4112 5967 13326  6  3 91  0  0
 7  0   5120 21777892 2282660 100278120    0    0 10072     0 5935 13095  7  2 91  0  0
 0  0   5120 21807784 2282660 100289064    0    0  9852     0 5922 13082  6  2 92  0  0
 2  0   5120 21825792 2282660 100297512    0    0  8220     0 5342 11858  6  2 92  0  0
 8  0   5120 21875176 2282664 100305872    0    0  8348    20 5524 12745  6  2 92  0  0
 6  0   5120 21927660 2282664 100316432    0    0  9432  7732 6222 12965  6  3 91  0  0
12  0   5120 21969324 2282664 100325360    0    0  9072     0 6287 12823  7  3 91  0  0
 8  0   5120 22011896 2282664 100336688    0    0  9120     0 6486 12993  6  2 92  0  0
 9  0   5120 22036668 2282664 100344504    0    0  8276     0 6240 13550  7  2 91  0  0
 8  0   5120 22064220 2282668 100355088    0    0  8280    20 6093 12862  6  2 92  0  0
 9  0   5120 22116356 2282668 100361296    0    0  6076     0 5558 11839  7  2 90  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  0   5120 22145224 2282668 100368424    0    0  6360     0 6328 13071  8  3 90  0  0
 9  0   5120 22191196 2282668 100376288    0    0  5908     0 6398 13591  6  2 91  0  0
 1  0   5120 22265628 2282668 100383920    0    0  7436     0 6336 13293  6  2 92  0  0
 8  0   5120 22297476 2282672 100390784    0    0  5656    16 5958 13160  6  2 92  0  0
 8  0   5120 22236352 2282672 100397888    0    0  6152 38972 5966 13083  7  2 90  0  0
 9  0   5120 22273464 2282688 100407168    0    0  4808 20160 5916 12887  7  3 90  0  0
 8  0   5120 22310092 2282688 100415520    0    0  6988     0 5840 12395  6  3 91  0  0
 6  0   5120 22346140 2282688 100422992    0    0  7684     0 6149 12990  6  2 92  0  0
 8  0   5120 22394144 2282688 100431376    0    0  8272     0 6183 13394  6  2 92  0  0
 8  1   5120 22437588 2282688 100439160    0    0  5968  4084 6151 12976  6  2 92  0  0
 9  0   5120 22477748 2282696 100445936    0    0  5776    20 6258 13267  7  2 92  0  0
 8  0   5120 22537264 2282696 100452720    0    0  7068     0 5951 12798  7  3 90  0  0
 5  0   5120 22571644 2282696 100461280    0    0  6692     0 6151 13152  6  2 92  0  0
 1  0   5120 22601780 2282696 100466208    0    0  2444     0 2395 5869  2  1 96  0  0
 3  0   5120 22633544 2282696 100466808    0    0     0     0  120 1475  0  0 100  0  0
 1  0   5120 22673408 2282696 100466808    0    0     0     0  125 1684  0  0 99  0  0
 2  0   5120 22720916 2282696 100466808    0    0     0    16  122 1673  0  1 99  0  0
 2  0   5120 22746736 2282696 100466808    0    0     0     0  119 1632  0  1 99  0  0
 1  0   5120 22777196 2282696 100466808    0    0     0     0  126 1708  0  0 100  0  0
 1  0   5120 22826476 2282696 100466808    0    0     0  3076  147 1549  0  0 100  0  0
 1  0   5120 22869660 2282696 100466808    0    0     0     0  120 1780  0  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  2   5120 22913536 2282696 100466808    0    0     0    20  118 1614  0  0 100  0  0
 2  0   5120 22959324 2282696 100466808    0    0     0    16  131 1629  0  1 98  0  0
 1  0   5120 23012080 2282696 100466808    0    0     0     0  121 1724  0  0 100  0  0
 1  0   5120 23074896 2282696 100466808    0    0     0     0  119 1845  0  1 99  0  0
 1  0   5120 23111732 2282696 100466808    0    0     0    12  119 1493  0  0 100  0  0
 2  0   5120 23147716 2282696 100466808    0    0     0     0  139 1625  0  0 99  0  0
 3  0   5120 23195988 2282696 100466808    0    0     0    16  123 1738  0  1 99  0  0
 1  0   5120 23236692 2282696 100466808    0    0     0     0  159 1746  0  1 99  0  0
 1  0   5120 23270996 2282696 100466808    0    0     0     0  128 1665  0  1 99  0  0
 2  0   5120 23306620 2282696 100466808    0    0     0     0  115 1468  0  0 100  0  0
 1  0   5120 23348136 2282696 100466808    0    0     0     4  133 1613  0  1 99  0  0
 4  0   5120 23393356 2282696 100466808    0    0     0     0  115 1960  0  1 99  0  0
 1  0   5120 23434016 2282700 100466808    0    0     0    12  139 1619  0  1 98  0  0
 1  0   5120 23469812 2282700 100466808    0    0     0     0  115 1635  0  0 100  0  0
 3  0   5120 23517696 2282700 100466808    0    0     0     0  104 1728  0  0 99  0  0
 1  0   5120 23578016 2282700 100466808    0    0     0     4  116 1625  0  0 100  0  0
 1  0   5120 23638356 2282700 100466808    0    0     0     0  115 1710  0  0 100  0  0
 2  0   5120 23686628 2282700 100466808    0    0     0     0  116 1660  0  1 99  0  0
 1  0   5120 23739484 2282708 100466800    0    0     0    12  119 1547  0  1 99  0  0
 1  0   5120 23795968 2282708 100466808    0    0     0     0  115 1770  0  1 99  0  0
 1  0   5120 23869140 2282708 100466808    0    0     0     0  115 1681  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0   5120 23922612 2282708 100466808    0    0     0     4  116 1467  0  0 99  0  0
 1  0   5120 23979752 2282708 100466808    0    0     0     0  120 1726  0  0 100  0  0
 2  0   5120 24042360 2282716 100466808    0    0     0    12  121 1677  0  1 99  0  0
 0  0   5120 24066336 2282716 100466816    0    0     0     0  116 1261  0  0 99  0  0
 0  0   5120 24070844 2282716 100466816    0    0     0     0  115  982  0  0 100  0  0
 0  0   5120 24076352 2282716 100466816    0    0     0     8  117  920  0  0 99  0  0
 0  0   5120 24078820 2282716 100466816    0    0     0     0  119 1147  0  0 100  0  0
 1  0   5120 24083860 2282720 100466808    0    0     0    20  119 1027  0  1 99  0  0
 0  0   5120 24090684 2282720 100466816    0    0     0     0  115  929  0  1 99  0  0
 2  0   5120 24093016 2282720 100466816    0    0     0     0  118  991  0  1 99  0  0
 1  0   5120 24098276 2282720 100466816    0    0     0    12  116 1091  0  0 100  0  0
 1  0   5120 24094148 2282720 100466816    0    0     0     0  119  926  0  0 100  0  0
 0  0   5120 24104732 2282720 100466816    0    0     0     0  115  934  0  0 99  0  0
 1  0   5120 24110088 2282724 100466808    0    0     0    12  118  989  0  1 99  0  0
 0  0   5120 24115320 2282724 100466816    0    0     0     0  115 1008  0  0 99  0  0
 0  0   5120 24119500 2282724 100466816    0    0     0     0  122  982  0  0 100  0  0
 0  0   5120 24122784 2282724 100466816    0    0     0     4  120  977  0  1 99  0  0
 0  0   5120 24127776 2282724 100466816    0    0     0     0  130  962  0  0 100  0  0
 2  0   5120 24132672 2282724 100466816    0    0     0     0  115 1104  0  1 99  0  0
 0  0   5120 24135536 2282732 100466816    0    0     0    12  118  957  0  1 99  0  0
 4  0   5120 24134272 2282732 100466816    0    0     0     0  119  969  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0   5120 24144996 2282732 100466816    0    0     0     4  133  985  0  0 99  0  0
 0  0   5120 24147424 2282732 100466816    0    0     0     0  115  997  0  0 100  0  0
 0  0   5120 24155092 2282732 100466816    0    0     0     0  128 1018  0  1 99  0  0
 1  0   5120 24156944 2282732 100466816    0    0     0     0  116 1265  0  1 98  0  0
 0  0   5120 24160172 2282732 100466816    0    0     0    16  129 1312  1  0 99  0  0
 2  0   5120 24168032 2282732 100466816    0    0     0    20  126 1200  0  0 100  0  0
 1  0   5120 24172172 2282732 100466816    0    0     0     0  104  863  0  1 99  0  0
 0  0   5120 24174576 2282732 100466816    0    0     0     0  127  953  0  0 100  0  0
 2  0   5120 24170948 2282732 100466816    0    0     0     0  115  986  0  0 100  0  0
 2  0   5120 24178156 2282732 100466816    0    0     0     0  118 1012  0  1 99  0  0
 0  0   5120 24180212 2282736 100466816    0    0     0    20  146 1057  0  0 100  0  0
 0  0   5120 24184732 2282736 100466816    0    0     0    12  125  983  0  1 99  0  0
 0  0   5120 24186896 2282736 100466816    0    0     0     0  115  821  0  0 100  0  0
 0  0   5120 24188192 2282736 100466816    0    0     0     0  116 1163  0  1 99  0  0
 1  0   5120 24188816 2282736 100466816    0    0     0    20  148 1036  0  1 99  0  0
 0  0   5120 24194708 2282736 100466824    0    0     0     4  127 1052  0  1 99  0  0
 0  0   5120 24198436 2282740 100466824    0    0     0    20  119 1083  0  0 100  0  0
 1  0   5120 24197264 2282740 100466824    0    0     0     0  116 1038  0  0 100  0  0
 1  0   5120 24201636 2282740 100466824    0    0     0     0  115  931  0  0 99  0  0
 1  0   5120 24203404 2282740 100466824    0    0     0   304  126  986  0  0 100  0  0
 1  0   5120 24203424 2282740 100466824    0    0     0    64  141 1028  0  1 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0   5120 24204124 2282740 100466824    0    0     0    16  170 1246  0  0 100  0  0
 0  0   5120 24205288 2282740 100466824    0    0     0     0  166 1166  0  1 99  0  0
 0  0   5120 24206648 2282740 100466824    0    0     0     0  137  904  0  0 100  0  0
 0  0   5120 24208536 2282740 100466832    0    0     0     0  115  935  0  1 99  0  0
 1  0   5120 24209268 2282740 100466832    0    0     0    56  121 1164  0  1 99  0  0
 1  0   5120 24208348 2282740 100466832    0    0     0     0  115  927  0  0 100  0  0
 1  0   5120 24211188 2282744 100466824    0    0     0    20  120  986  0  0 99  0  0
 0  0   5120 24212712 2282744 100466832    0    0     0     0  115 1070  0  1 99  0  0
 6  0   5120 24213704 2282744 100466832    0    0     0     0  116 1043  0  0 99  0  0
 0  0   5120 24214452 2282744 100466832    0    0     0     0  117  949  0  0 100  0  0
 0  0   5120 24217180 2282744 100466832    0    0     0     0  116 1036  0  1 98  0  0
 0  0   5120 24219020 2282748 100466832    0    0     0    60  119  895  0  0 100  0  0
 2  0   5120 24212016 2282748 100466832    0    0     0     0  133 1050  0  1 99  0  0
 1  0   5120 24219580 2282748 100466832    0    0     0     0  115  862  0  0 100  0  0
 0  0   5120 24220852 2282748 100466832    0    0     0     0  124  993  0  0 100  0  0
 1  0   5120 24220452 2282748 100466832    0    0     0     0  126 1017  0  1 99  0  0
 0  0   5120 24220264 2282748 100466832    0    0     0     4  119 1008  0  0 100  0  0
 0  0   5120 24223996 2282752 100466832    0    0     0    12  121  996  0  1 99  0  0
 1  0   5120 24224544 2282752 100466832    0    0     0     0  118  885  0  0 100  0  0
