run,elapsed,latency,dblatency,ttype,rbk,dskipped,error
19,22726,46,46,PAYMENT,0,0,0
19,22731,172,172,NEW_ORDER,0,0,0
19,22738,160,160,PAYMENT,0,0,0
19,22753,115,115,NEW_ORDER,0,0,0
19,22761,162,162,NEW_ORDER,0,0,0
19,22773,91,91,NEW_ORDER,0,0,0
19,22779,102,102,NEW_ORDER,0,0,0
19,22794,149,149,NEW_ORDER,0,0,0
19,22811,176,176,NEW_ORDER,0,0,0
19,22816,208,208,NEW_ORDER,0,0,0
19,22825,180,180,NEW_ORDER,0,0,0
19,22828,195,195,NEW_ORDER,0,0,0
19,22832,184,184,NEW_ORDER,0,0,0
19,22846,251,247,DELIVERY_BG,0,0,0
19,22856,250,246,DELIVERY_BG,0,0,0
19,30058,31,31,STOCK_LEVEL,0,0,0
19,30071,24,24,STOCK_LEVEL,0,0,0
19,30073,34,34,PAYMENT,0,0,0
19,30094,47,47,PAYMENT,0,0,0
19,30101,27,27,PAYMENT,0,0,0
19,30103,31,31,PAYMENT,0,0,0
19,30108,30,30,STOCK_LEVEL,0,0,0
19,30135,1,1,DELIVERY,0,0,0
19,30135,1,1,DELIVERY,0,0,0
19,30137,77,77,NEW_ORDER,0,0,0
19,30138,80,80,PAYMENT,0,0,0
19,30141,42,42,PAYMENT,0,0,0
19,30151,44,44,PAYMENT,0,0,0
19,30152,45,45,PAYMENT,0,0,0
19,30157,46,46,PAYMENT,0,0,0
19,30163,55,55,PAYMENT,0,0,0
19,30169,33,33,PAYMENT,0,0,0
19,30172,99,99,NEW_ORDER,0,0,0
19,30174,127,127,NEW_ORDER,0,0,0
19,30174,40,40,PAYMENT,0,0,0
19,30176,80,80,PAYMENT,0,0,0
19,30179,34,34,PAYMENT,0,0,0
19,30190,78,78,NEW_ORDER,0,0,0
19,30201,67,67,PAYMENT,0,0,0
19,30202,57,57,PAYMENT,0,0,0
19,30209,32,32,PAYMENT,0,0,0
19,30237,99,99,NEW_ORDER,0,0,0
19,30239,179,179,NEW_ORDER,0,0,0
19,30263,143,143,NEW_ORDER,0,0,0
19,30264,129,129,NEW_ORDER,0,0,0
19,30268,86,86,NEW_ORDER,0,0,0
19,30303,197,197,NEW_ORDER,0,0,0
19,30320,218,218,NEW_ORDER,0,0,0
19,30323,165,165,NEW_ORDER,0,0,0
19,30337,157,157,NEW_ORDER,1,0,0
