run,elapsed,latency,dblatency,ttype,rbk,dskipped,error
16,62,3,3,DELIVERY,0,0,0
16,151,91,91,STOCK_LEVEL,0,0,0
16,151,91,91,STOCK_LEVEL,0,0,0
16,171,109,109,PAYMENT,0,0,0
16,171,110,110,PAYMENT,0,0,0
16,176,114,114,PAYMENT,0,0,0
16,186,128,128,PAYMENT,0,0,0
16,190,128,128,ORDER_STATUS,0,0,0
16,190,128,128,PAYMENT,0,0,0
16,190,128,128,PAYMENT,0,0,0
16,190,128,128,PAYMENT,0,0,0
16,254,192,192,PAYMENT,0,0,0
16,271,213,213,NEW_ORDER,0,0,0
16,272,213,213,NEW_ORDER,0,0,0
16,275,213,213,NEW_ORDER,0,0,0
16,277,215,215,PAYMENT,0,0,0
16,276,216,216,NEW_ORDER,0,0,0
16,278,218,218,PAYMENT,0,0,0
16,278,216,216,PAYMENT,0,0,0
16,293,235,235,NEW_ORDER,0,0,0
16,296,236,236,NEW_ORDER,0,0,0
16,296,235,235,NEW_ORDER,0,0,0
16,303,245,245,PAYMENT,0,0,0
16,309,251,251,NEW_ORDER,0,0,0
16,311,253,253,NEW_ORDER,0,0,0
16,321,260,260,NEW_ORDER,0,0,0
16,328,266,266,NEW_ORDER,1,0,0
16,337,279,279,PAYMENT,0,0,0
16,356,295,295,NEW_ORDER,0,0,0
16,357,299,299,NEW_ORDER,0,0,0
16,357,299,299,NEW_ORDER,0,0,0
16,359,301,301,PAYMENT,0,0,0
16,369,309,309,PAYMENT,0,0,0
16,379,319,319,PAYMENT,0,0,0
16,390,331,325,DELIVERY_BG,0,0,0
16,404,342,342,PAYMENT,0,0,0
16,423,365,365,PAYMENT,0,0,0
16,455,397,397,NEW_ORDER,0,0,0
16,7523,1,1,DELIVERY,0,0,0
16,7535,1,1,DELIVERY,0,0,0
16,7611,45,45,DELIVERY,0,0,0
16,7690,148,148,STOCK_LEVEL,0,0,0
16,7852,334,334,PAYMENT,0,0,0
16,7851,323,323,PAYMENT,0,0,0
16,7864,319,319,PAYMENT,0,0,0
16,7864,343,343,ORDER_STATUS,0,0,0
16,7870,349,349,PAYMENT,0,0,0
16,7876,310,310,PAYMENT,0,0,0
16,7877,334,334,PAYMENT,0,0,0
16,7881,358,358,PAYMENT,0,0,0
16,7893,364,364,PAYMENT,0,0,0
16,7900,154,154,PAYMENT,0,0,0
16,7951,421,421,PAYMENT,0,0,0
16,7952,306,306,PAYMENT,0,0,0
16,7971,439,439,NEW_ORDER,0,0,0
16,7976,443,443,NEW_ORDER,0,0,0
16,8000,465,465,NEW_ORDER,0,0,0
16,8000,471,471,NEW_ORDER,0,0,0
16,8000,354,354,NEW_ORDER,0,0,0
