run,elapsed,latency,dblatency,ttype,rbk,dskipped,error
13,22716,110,110,PAYMENT,0,0,0
13,22716,171,171,PAYMENT,0,0,0
13,22716,170,170,PAYMENT,0,0,0
13,22717,181,181,NEW_ORDER,0,0,0
13,22726,190,190,NEW_ORDER,0,0,0
13,22727,171,171,NEW_ORDER,0,0,0
13,22726,180,180,NEW_ORDER,0,0,0
13,22726,200,200,NEW_ORDER,0,0,0
13,22746,110,110,NEW_ORDER,0,0,0
13,22776,220,220,PAYMENT,0,0,0
13,22797,261,261,NEW_ORDER,0,0,0
13,22816,260,256,DELIVERY_BG,0,0,0
13,22826,270,270,NEW_ORDER,0,0,0
13,22836,280,277,DELIVERY_BG,0,0,0
13,22856,256,256,NEW_ORDER,0,0,0
13,22856,310,310,NEW_ORDER,0,0,0
13,30047,22,22,ORDER_STATUS,0,0,0
13,30056,1,1,DELIVERY,0,0,0
13,30059,14,14,STOCK_LEVEL,0,0,0
13,30076,41,41,PAYMENT,0,0,0
13,30087,52,52,PAYMENT,0,0,0
13,30111,56,56,ORDER_STATUS,0,0,0
13,30117,82,82,PAYMENT,0,0,0
13,30137,82,82,PAYMENT,0,0,0
13,30137,82,82,PAYMENT,0,0,0
13,30146,31,31,PAYMENT,0,0,0
13,30157,101,101,NEW_ORDER,0,0,0
13,30185,149,149,NEW_ORDER,0,0,0
13,30167,102,102,PAYMENT,0,0,0
13,30197,62,62,PAYMENT,0,0,0
13,30197,151,151,NEW_ORDER,0,0,0
13,30207,121,121,NEW_ORDER,0,0,0
13,30208,163,163,PAYMENT,0,0,0
13,30217,161,161,NEW_ORDER,0,0,0
13,30217,131,131,NEW_ORDER,0,0,0
13,30227,161,161,NEW_ORDER,0,0,0
13,30227,122,122,PAYMENT,0,0,0
13,30228,172,172,NEW_ORDER,0,0,0
13,30236,171,171,PAYMENT,0,0,0
13,30236,190,190,NEW_ORDER,0,0,0
13,30256,190,190,NEW_ORDER,0,0,0
13,30267,181,181,NEW_ORDER,0,0,0
13,30267,181,181,NEW_ORDER,0,0,0
13,30268,113,113,PAYMENT,0,0,0
13,30297,201,201,NEW_ORDER,0,0,0
13,30316,240,240,NEW_ORDER,0,0,0
13,30316,170,170,NEW_ORDER,0,0,0
13,30336,230,230,NEW_ORDER,0,0,0
13,30336,200,200,NEW_ORDER,0,0,0
13,30336,250,250,NEW_ORDER,0,0,0
13,30347,292,289,DELIVERY_BG,0,0,0
13,30356,300,300,NEW_ORDER,0,0,0
13,30397,311,311,NEW_ORDER,0,0,0
13,30397,311,311,NEW_ORDER,0,0,0
13,37556,1,1,DELIVERY,0,0,0
13,37597,42,42,PAYMENT,0,0,0
13,37602,57,57,ORDER_STATUS,0,0,0
13,37616,1,1,DELIVERY,0,0,0
13,37617,52,52,PAYMENT,0,0,0
13,37653,78,78,ORDER_STATUS,0,0,0
13,37656,111,111,ORDER_STATUS,0,0,0
13,37657,92,92,PAYMENT,0,0,0
13,37667,72,72,PAYMENT,0,0,0
13,37682,87,87,STOCK_LEVEL,0,0,0
13,37697,41,41,PAYMENT,0,0,0
13,37697,132,132,PAYMENT,0,0,0
13,37706,65,65,PAYMENT,0,0,0
13,37707,131,131,NEW_ORDER,0,0,0
13,37707,101,101,PAYMENT,0,0,0
13,37717,151,151,NEW_ORDER,0,0,0
13,37717,141,141,NEW_ORDER,0,0,0
13,37727,181,181,NEW_ORDER,0,0,0
13,37727,151,151,NEW_ORDER,0,0,0
13,37727,131,131,NEW_ORDER,0,0,0
13,37727,141,141,PAYMENT,0,0,0
13,37727,141,141,NEW_ORDER,0,0,0
13,37727,131,131,NEW_ORDER,0,0,0
13,37748,172,172,NEW_ORDER,0,0,0
13,37757,181,181,NEW_ORDER,0,0,0
13,37758,202,202,NEW_ORDER,0,0,0
13,37767,192,192,PAYMENT,0,0,0
13,37776,180,180,NEW_ORDER,0,0,0
13,37777,221,221,NEW_ORDER,0,0,0
13,37830,275,272,DELIVERY_BG,0,0,0
13,37837,281,281,NEW_ORDER,0,0,0
13,37857,191,191,NEW_ORDER,0,0,0
13,37866,220,220,NEW_ORDER,0,0,0
13,37867,261,261,NEW_ORDER,0,0,0
13,37876,280,280,NEW_ORDER,0,0,0
13,37876,261,257,DELIVERY_BG,0,0,0
13,37916,260,260,NEW_ORDER,0,0,0
13,37936,370,370,NEW_ORDER,0,0,0
13,38006,400,400,NEW_ORDER,0,0,0
13,45066,1,1,DELIVERY,0,0,0
13,45096,1,1,DELIVERY,0,0,0
13,45097,42,42,PAYMENT,0,0,0
13,45113,38,38,ORDER_STATUS,0,0,0
13,45117,52,52,PAYMENT,0,0,0
13,45126,41,41,PAYMENT,0,0,0
