procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   2304 845996 5451976 24543936    0    0     0     0 24262 27906  1  3 95  0  0  0
 1  0   2304 845996 5451976 24543936    0    0     0     0 24619 27052  1  4 95  0  0  0
 0  0   2304 845996 5451992 24543928    0    0     0    44 24231 26960  1  4 95  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 2  0   2304 845996 5451992 24543936    0    0     0   144 24520 27192  1  4 95  0  0  0
 0  0   2304 845996 5451992 24543940    0    0     0   152 25296 27950  1  4 95  0  0  0
 1  0   2304 845484 5451992 24543940    0    0     0     0 24694 27081  1  4 95  0  0  0
 0  0   2304 845744 5451992 24543940    0    0     0     0 24315 27322  1  4 95  0  0  0
 0  0   2304 845032 5451992 24543940    0    0     0     0 24428 26752  1  4 95  0  0  0
 0  0   2304 845032 5452000 24543940    0    0     0    12 24531 26943  1  4 94  0  0  0
 0  0   2304 845032 5452000 24543940    0    0     0    60 23905 26405  1  4 95  0  0  0
 1  0   2304 845032 5452008 24543940    0    0     0    28 23765 26794  2  4 94  0  0  0
 0  0   2304 845032 5452008 24543940    0    0     0   152 24024 26856  1  4 94  0  0  0
 1  0   2304 845032 5452008 24543940    0    0     0     0 22656 24796  1  4 95  0  0  0
 0  0   2304 845032 5452008 24543940    0    0     0     0 23482 25791  2  4 95  0  0  0
 0  0   2304 845032 5452016 24543940    0    0     0    20 25249 28394  1  5 94  0  0  0
 0  0   2304 845032 5452016 24543940    0    0     0   100 23433 26054  1  4 95  0  0  0
 1  0   2304 845032 5452024 24543940    0    0     0    16 24753 27497  1  4 94  0  0  0
 2  0   2304 845032 5452024 24543940    0    0     0     0 24664 27011  1  4 95  0  0  0
 0  0   2304 845032 5452024 24543944    0    0     0     0 24932 27389  1  4 95  0  0  0
 3  0   2304 845032 5452024 24543944    0    0     0     8 24324 26735  2  4 94  0  0  0
 0  0   2304 845032 5452032 24543944    0    0     0    12 24661 27488  1  4 95  0  0  0
 1  0   2304 845032 5452040 24543940    0    0     0   188 25502 29181  2  4 94  0  0  0
 0  0   2304 845032 5452040 24543944    0    0     0     0 24232 27447  2  4 94  0  0  0
 0  0   2304 845032 5452040 24543944    0    0     0   168 24363 27363  2  5 94  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 3  0   2304 844520 5452040 24543948    0    0     0     0 24393 27490  2  5 93  0  0  0
 2  0   2304 845032 5452040 24543948    0    0     0     4 23772 26356  2  4 94  0  0  0
 1  0   2304 845032 5452048 24543948    0    0     0    12 24359 27588  2  5 94  0  0  0
 0  0   2304 845032 5452056 24543948    0    0     0   128 24064 26889  2  5 93  0  0  0
 1  0   2304 845032 5452056 24543948    0    0     0   152 24503 27870  1  5 94  0  0  0
 2  0   2304 845032 5452056 24543948    0    0     0     0 23525 25694  1  5 94  0  0  0
 0  0   2304 845032 5452056 24543948    0    0     0     0 22333 25093  2  4 94  0  0  0
 0  0   2304 845032 5452056 24543948    0    0     0     0 16542 18759  1  3 95  0  0  0
 0  0   2304 845032 5452064 24543948    0    0     0    12 22785 25345  2  5 93  0  0  0
 0  0   2304 845032 5452064 24543948    0    0     0   276 23732 26622  2  4 94  0  0  0
 0  0   2304 844520 5452072 24543948    0    0     0    32 24313 27928  2  5 94  0  0  0
 0  0   2304 845032 5452072 24543948    0    0     0     0 24106 26689  2  4 94  0  0  0
 1  0   2304 845032 5452072 24543948    0    0     0     0 24072 27002  2  5 93  0  0  0
 0  0   2304 845032 5452072 24543948    0    0     0     0 24353 27025  1  4 94  0  0  0
 0  0   2304 845032 5452080 24543948    0    0     0    12 25093 28033  2  5 94  0  0  0
 0  0   2304 845032 5452080 24543948    0    0     0     8 24198 26969  1  5 94  0  0  0
 1  0   2304 845032 5452088 24543948    0    0     0    28 24962 27741  1  4 94  0  0  0
 1  0   2304 845032 5452088 24543948    0    0     0   156 24785 28661  2  4 94  0  0  0
 0  0   2304 845032 5452088 24543948    0    0     0     0 24472 27574  2  4 94  0  0  0
 0  0   2304 845032 5452088 24543948    0    0     0     0 23696 26682  1  4 95  0  0  0
 1  0   2304 844520 5452096 24543948    0    0     0    12 23765 26601  2  4 94  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 2  0   2304 845032 5452104 24543952    0    0     0   164 24160 26515  1  4 95  0  0  0
 0  0   2304 844276 5452104 24543952    0    0     0     0 25045 28258  1  4 94  0  0  0
 0  0   2304 844276 5452104 24543952    0    0     0     0 24547 27000  1  4 95  0  0  0
 1  0   2304 844276 5452104 24543952    0    0     0     0 24155 27151  1  5 94  0  0  0
 0  0   2304 844276 5452104 24543952    0    0     0     0 24033 26487  2  4 94  0  0  0
 0  0   2304 844276 5452112 24543952    0    0     0    12 21820 23852  2  4 95  0  0  0
 1  0   2304 844276 5452112 24543952    0    0     0   116 22728 25702  1  4 95  0  0  0
 0  0   2304 844276 5452120 24543952    0    0     0    16 23712 25824  2  4 94  0  0  0
 0  0   2304 844276 5452120 24543952    0    0     0     0 23617 25805  1  4 95  0  0  0
 1  0   2304 843896 5452120 24543952    0    0     0     0 22822 25100  1  4 95  0  0  0
 0  0   2304 843548 5452120 24543952    0    0     0     0 23397 25273  1  4 95  0  0  0
 2  0   2304 843548 5452128 24543952    0    0     0    20 23537 25999  2  4 94  0  0  0
 1  0   2304 849588 5452128 24543952    0    0     0    84 22630 24151  1  4 95  0  0  0
 0  0   2304 849588 5452136 24543952    0    0     0    60 22454 24627  2  4 95  0  0  0
 2  0   2304 849588 5452136 24543952    0    0     0     0 22741 24223  1  4 95  0  0  0
 0  0   2304 868460 5452136 24543952    0    0     0     0 5301 7346  0  1 99  0  0  0
 0  0   2304 873644 5452136 24543952    0    0     0     8 2070 5381  1  0 99  0  0  0
 0  0   2304 873392 5452144 24543952    0    0     0    12 1870 4390  0  0 99  0  0  0
 0  0   2304 873392 5452144 24543952    0    0     0   268 1828 4290  0  0 99  0  0  0
 0  0   2304 873392 5452152 24543960    0    0     0    32 2169 4750  0  1 99  0  0  0
 0  0   2304 873392 5452152 24543960    0    0     0     0 1788 4138  0  0 99  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 1  0   2304 873392 5452152 24543960    0    0     0     0 1913 4380  0  0 99  0  0  0
 0  0   2304 873392 5452152 24543960    0    0     0     0 1680 4044  0  0 99  0  0  0
 0  0   2304 873392 5452160 24543960    0    0     0    12 1828 4242  0  0 99  0  0  0
 0  0   2304 873392 5452168 24543960    0    0     0    60 1632 3743  0  0 99  0  0  0
 0  0   2304 873392 5452168 24543960    0    0     0     0 1728 4023  0  0 99  0  0  0
 0  0   2304 873392 5452168 24543960    0    0     0   152 1934 5316  1  0 99  0  0  0
 0  0   2304 873392 5452168 24543960    0    0     0     0 1922 4518  0  0 100  0  0  0
 0  0   2304 873392 5452168 24543960    0    0     0     0 1760 4441  1  0 99  0  0  0
 0  0   2304 872880 5452184 24543960    0    0     0    48 1925 4469  0  0 99  0  0  0
 0  0   2304 873392 5452184 24543960    0    0     0   128 1632 3949  0  0 99  0  0  0
 0  0   2304 873392 5452184 24543960    0    0     0     0 1909 4474  0  0 99  0  0  0
 1  0   2304 873392 5452184 24543960    0    0     0     0 1806 4045  0  0 99  0  0  0
 0  0   2304 873392 5452184 24543960    0    0     0     0 2274 4997  1  0 99  0  0  0
 0  0   2304 873392 5452184 24543960    0    0     0     0 1663 3718  0  0 100  0  0  0
 0  0   2304 873392 5452200 24543960    0    0     0    36 1873 4309  0  0 99  0  0  0
 0  0   2304 873392 5452200 24543960    0    0     0   100 1935 5303  0  0 99  0  0  0
 0  0   2304 873392 5452200 24543960    0    0     0     0 1850 4278  0  0 99  0  0  0
 0  0   2304 873392 5452200 24543960    0    0     0   164 1754 4265  0  0 99  0  0  0
 0  0   2304 869380 5452200 24543960    0    0     0     0 2098 4613  1  0 99  0  0  0
 0  0   2304 869756 5452200 24543960    0    0     0     0 1732 4095  0  1 99  0  0  0
 0  0   2304 869504 5452216 24543960    0    0     0    40 2329 5362  0  0 99  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 1  0   2304 869504 5452216 24543960    0    0     0    72 1703 4000  1  0 99  0  0  0
