run,elapsed,latency,dblatency,ttype,rbk,dskipped,error
27,47,20,20,DELIVERY,0,0,0
27,47,20,20,DELIVERY,0,0,0
27,167,140,140,STOCK_LEVEL,0,0,0
27,169,142,142,STOCK_LEVEL,0,0,0
27,177,149,149,PAYMENT,0,0,0
27,179,151,151,PAYMENT,0,0,0
27,182,154,154,PAYMENT,0,0,0
27,184,156,156,PAYMENT,0,0,0
27,184,156,156,ORDER_STATUS,0,0,0
27,191,162,162,PAYMENT,0,0,0
27,247,219,219,PAYMENT,0,0,0
27,304,276,276,PAYMENT,0,0,0
27,304,276,276,PAYMENT,0,0,0
27,354,325,325,NEW_ORDER,0,0,0
27,354,326,326,NEW_ORDER,0,0,0
27,355,327,327,NEW_ORDER,0,0,0
27,359,331,331,PAYMENT,0,0,0
27,363,316,316,NEW_ORDER,0,0,0
27,364,336,336,PAYMENT,0,0,0
27,377,327,327,NEW_ORDER,0,0,0
27,392,342,342,NEW_ORDER,0,0,0
27,400,371,371,NEW_ORDER,0,0,0
27,402,373,373,NEW_ORDER,0,0,0
27,402,374,374,PAYMENT,0,0,0
27,403,356,356,NEW_ORDER,0,0,0
27,405,377,377,NEW_ORDER,0,0,0
27,408,361,361,NEW_ORDER,0,0,0
27,414,364,364,NEW_ORDER,0,0,0
27,418,390,390,NEW_ORDER,0,0,0
27,435,406,406,NEW_ORDER,0,0,0
27,446,418,418,PAYMENT,0,0,0
27,449,420,420,PAYMENT,0,0,0
27,456,428,428,NEW_ORDER,0,0,0
27,477,430,430,NEW_ORDER,0,0,0
27,482,455,432,DELIVERY_BG,0,0,0
27,490,463,440,DELIVERY_BG,0,0,0
27,491,444,444,NEW_ORDER,0,0,0
27,550,522,522,NEW_ORDER,0,0,0
27,658,628,628,NEW_ORDER,0,0,0
27,7605,79,79,STOCK_LEVEL,0,0,0
27,7642,136,136,ORDER_STATUS,0,0,0
27,7643,131,131,STOCK_LEVEL,0,0,0
27,7651,144,144,PAYMENT,0,0,0
27,7656,141,141,PAYMENT,0,0,0
27,7656,143,143,PAYMENT,0,0,0
27,7695,170,170,PAYMENT,0,0,0
27,7748,232,232,PAYMENT,0,0,0
27,7747,225,225,ORDER_STATUS,0,0,0
27,7765,248,248,PAYMENT,0,0,0
27,7765,241,241,PAYMENT,0,0,0
27,7765,256,256,PAYMENT,0,0,0
27,7766,248,248,ORDER_STATUS,0,0,0
27,7776,266,266,NEW_ORDER,0,0,0
27,7794,285,285,NEW_ORDER,0,0,0
27,7801,282,282,PAYMENT,0,0,0
27,7800,292,292,PAYMENT,0,0,0
27,7843,317,317,PAYMENT,0,0,0
27,7844,325,325,PAYMENT,0,0,0
27,7844,291,291,PAYMENT,0,0,0
27,7868,356,356,NEW_ORDER,0,0,0
27,7869,343,343,NEW_ORDER,0,0,0
27,7884,377,377,NEW_ORDER,0,0,0
27,7886,372,372,NEW_ORDER,0,0,0
27,7887,358,358,NEW_ORDER,0,0,0
27,7888,368,368,NEW_ORDER,0,0,0
27,7893,377,377,NEW_ORDER,0,0,0
27,7901,378,378,NEW_ORDER,0,0,0
27,7908,391,391,NEW_ORDER,0,0,0
27,7908,383,383,NEW_ORDER,0,0,0
27,7908,399,399,NEW_ORDER,0,0,0
27,7914,398,398,NEW_ORDER,0,0,0
27,7930,406,406,PAYMENT,0,0,0
27,7938,428,428,NEW_ORDER,0,0,0
27,7947,435,435,NEW_ORDER,0,0,0
27,7958,444,444,NEW_ORDER,0,0,0
27,7980,458,458,PAYMENT,0,0,0
27,15046,35,35,PAYMENT,0,0,0
27,15046,31,31,PAYMENT,0,0,0
27,15057,32,32,PAYMENT,0,0,0
27,15063,40,40,PAYMENT,0,0,0
27,15077,57,57,PAYMENT,0,0,0
27,15084,70,70,NEW_ORDER,0,0,0
27,15091,75,75,PAYMENT,0,0,0
27,15098,45,45,ORDER_STATUS,0,0,0
27,15102,88,88,PAYMENT,0,0,0
27,15103,95,95,NEW_ORDER,0,0,0
27,15113,102,102,NEW_ORDER,0,0,0
27,15113,100,100,NEW_ORDER,0,0,0
27,15116,40,40,PAYMENT,0,0,0
27,15119,96,96,PAYMENT,0,0,0
27,15121,0,0,DELIVERY,0,0,0
27,15162,50,50,PAYMENT,0,0,0
27,15167,150,150,NEW_ORDER,0,0,0
27,15167,158,158,PAYMENT,0,0,0
27,15170,46,46,PAYMENT,0,0,0
27,15177,51,51,PAYMENT,0,0,0
27,15178,141,141,NEW_ORDER,0,0,0
27,15183,151,151,NEW_ORDER,0,0,0
27,15183,154,154,NEW_ORDER,0,0,0
27,15194,172,172,PAYMENT,0,0,0
27,15197,152,152,NEW_ORDER,0,0,0
27,15204,103,103,NEW_ORDER,0,0,0
27,15216,190,190,NEW_ORDER,0,0,0
27,15217,72,72,PAYMENT,0,0,0
27,15242,29,29,PAYMENT,0,0,0
27,15243,159,159,NEW_ORDER,0,0,0
27,15245,158,158,NEW_ORDER,0,0,0
27,15248,188,188,NEW_ORDER,0,0,0
27,15256,112,112,NEW_ORDER,0,0,0
27,15264,185,185,NEW_ORDER,0,0,0
27,15310,166,166,NEW_ORDER,0,0,0
27,15315,117,117,NEW_ORDER,0,0,0
27,15319,127,127,NEW_ORDER,0,0,0
27,15362,241,238,DELIVERY_BG,0,0,0
27,22526,0,0,DELIVERY,0,0,0
27,22562,32,32,PAYMENT,0,0,0
27,22588,30,30,STOCK_LEVEL,0,0,0
27,22601,88,88,NEW_ORDER,0,0,0
27,22607,45,45,STOCK_LEVEL,0,0,0
27,22611,43,43,PAYMENT,0,0,0
27,22615,45,45,PAYMENT,0,0,0
27,22616,32,32,PAYMENT,0,0,0
27,22616,96,96,PAYMENT,0,0,0
27,22626,0,0,DELIVERY,0,0,0
27,22628,87,87,NEW_ORDER,0,0,0
27,22635,40,40,PAYMENT,0,0,0
27,22635,34,34,PAYMENT,0,0,0
27,22637,114,114,NEW_ORDER,0,0,0
27,22645,113,113,NEW_ORDER,0,0,0
27,22646,119,119,NEW_ORDER,0,0,0
27,22650,30,30,PAYMENT,0,0,0
27,22656,30,30,PAYMENT,0,0,0
27,22656,31,31,PAYMENT,0,0,0
27,22661,40,40,PAYMENT,0,0,0
27,22669,124,124,NEW_ORDER,0,0,0
27,22677,147,147,NEW_ORDER,0,0,0
27,22689,105,105,NEW_ORDER,0,0,0
27,22689,152,152,NEW_ORDER,0,0,0
27,22699,1,1,DELIVERY,0,0,0
27,22699,55,55,PAYMENT,0,0,0
27,22705,101,101,NEW_ORDER,0,0,0
27,22731,147,147,NEW_ORDER,0,0,0
27,22735,43,43,PAYMENT,0,0,0
27,22747,115,115,NEW_ORDER,0,0,0
27,22748,164,164,NEW_ORDER,0,0,0
27,22749,161,161,NEW_ORDER,0,0,0
27,22756,43,43,PAYMENT,0,0,0
27,22761,235,233,DELIVERY_BG,0,0,0
27,22762,118,118,NEW_ORDER,0,0,0
27,22768,207,207,NEW_ORDER,0,0,0
27,22773,127,127,NEW_ORDER,0,0,0
