procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 2  0   2304 848800 5455208 24544360    0    0     0     0 28945 36853  1  4 95  0  0  0
 1  0   2304 848800 5455208 24544364    0    0     0    16 28943 36041  2  4 95  0  0  0
 0  0   2304 847612 5455224 24544364    0    0     0    28 29536 36788  1  3 95  0  0  0
 1  0   2304 847356 5455224 24544364    0    0     0   112 29151 36339  1  3 96  0  0  0
 0  0   2304 847868 5455224 24544364    0    0     0     0 29283 36263  1  3 95  0  0  0
 1  0   2304 847868 5455224 24544364    0    0     0     0 28700 36058  1  4 95  0  0  0
 1  0   2304 847868 5455224 24544364    0    0     0     0 28418 34305  1  3 96  0  0  0
 0  0   2304 847868 5455224 24544364    0    0     0     0 28863 35449  1  4 95  0  0  0
 0  0   2304 847868 5455240 24544364    0    0     0   204 29603 38103  1  4 95  0  0  0
 1  0   2304 847868 5455240 24544364    0    0     0     4 28446 35946  1  4 95  0  0  0
 1  0   2304 847868 5455240 24544364    0    0     0    96 28609 35195  1  4 95  0  0  0
 1  0   2304 847868 5455240 24544364    0    0     0     0 28993 36075  2  4 95  0  0  0
 2  0   2304 847868 5455240 24544364    0    0     0     0 29718 37355  1  4 94  0  0  0
 0  0   2304 847356 5455240 24544364    0    0     0    12 29150 36883  2  4 94  0  0  0
 0  0   2304 847868 5455256 24544356    0    0     0    40 29007 36331  2  4 94  0  0  0
 0  0   2304 847868 5455256 24544364    0    0     0   140 29011 36919  1  4 95  0  0  0
 0  0   2304 847868 5455256 24544364    0    0     0   152 29305 36780  1  4 95  0  0  0
 2  0   2304 843772 5455256 24544364    0    0     0     0 27740 34459  2  4 95  0  0  0
 0  0   2304 843772 5455256 24544364    0    0     0     0 27642 34002  1  4 95  0  0  0
 1  0   2304 843772 5455256 24544364    0    0     0     0 28395 35585  2  4 95  0  0  0
 0  0   2304 843772 5455272 24544364    0    0     0    44 28822 36382  2  4 94  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 2  0   2304 843772 5455272 24544368    0    0     0    12 28669 35762  2  4 95  0  0  0
 2  0   2304 843772 5455272 24544368    0    0     0     0 29018 36273  2  4 95  0  0  0
 1  0   2304 843772 5455272 24544368    0    0     0     0 28505 35490  2  4 94  0  0  0
 1  0   2304 843772 5455272 24544368    0    0     0     0 29634 36964  1  4 94  0  0  0
 3  0   2304 843772 5455280 24544368    0    0     0    20 29344 37332  2  4 94  0  0  0
 0  0   2304 843772 5455288 24544368    0    0     0    12 29658 36813  2  4 95  0  0  0
 0  0   2304 843772 5455288 24544368    0    0     0   144 28928 37268  2  5 94  0  0  0
 1  0   2304 843772 5455288 24544368    0    0     0     0 29813 38243  2  4 94  0  0  0
 0  0   2304 843612 5455288 24544368    0    0     0     0 27780 33463  1  4 95  0  0  0
 1  0   2304 843612 5455288 24544368    0    0     0     0 29144 36383  1  4 94  0  0  0
 0  0   2304 843876 5455296 24544364    0    0     0    32 29419 37447  2  4 94  0  0  0
 0  0   2304 843876 5455304 24544372    0    0     0   300 29155 36679  2  4 94  0  0  0
 0  0   2304 843876 5455304 24544372    0    0     0    52 28608 35772  1  4 94  0  0  0
 1  0   2304 843364 5455304 24544372    0    0     0     0 28185 35997  1  4 95  0  0  0
 1  0   2304 843876 5455304 24544372    0    0     0     0 28716 36705  2  5 94  0  0  0
 1  0   2304 843876 5455304 24544372    0    0     0     0 28877 36920  2  3 95  0  0  0
 1  0   2304 843876 5455312 24544364    0    0     0    52 29197 37328  2  4 94  0  0  0
 1  0   2304 843876 5455320 24544372    0    0     0   168 29381 37624  2  5 94  0  0  0
 0  0   2304 843876 5455320 24544372    0    0     0   112 29539 36995  2  4 94  0  0  0
 0  0   2304 843876 5455320 24544372    0    0     0     0 26907 33104  2  4 94  0  0  0
 1  0   2304 843876 5455320 24544372    0    0     0     0 28387 34537  1  4 95  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 2  0   2304 843876 5455320 24544372    0    0     0     0 28763 35546  1  4 94  0  0  0
 0  0   2304 843876 5455320 24544372    0    0     0    16 28974 36057  2  3 95  0  0  0
 0  0   2304 843364 5455336 24544376    0    0     0    40 29511 36482  2  4 94  0  0  0
 1  0   2304 843876 5455336 24544376    0    0     0   124 29256 36289  2  4 95  0  0  0
 0  0   2304 843876 5455336 24544376    0    0     0   152 29198 36195  2  4 95  0  0  0
 1  0   2304 843876 5455336 24544376    0    0     0     0 29503 37340  2  4 94  0  0  0
 2  0   2304 843876 5455336 24544376    0    0     0     0 29250 37373  2  4 94  0  0  0
 0  0   2304 843876 5455336 24544376    0    0     0    12 29167 36387  2  4 94  0  0  0
 1  0   2304 843876 5455352 24544376    0    0     0    44 28657 36103  2  4 94  0  0  0
 1  0   2304 843628 5455352 24544376    0    0     0     4 28618 35691  2  5 94  0  0  0
 2  0   2304 845992 5455352 24544376    0    0     0     0 26948 33183  2  4 94  0  0  0
 1  0   2304 846048 5455352 24544376    0    0     0     0 28404 34942  2  4 94  0  0  0
 0  0   2304 845536 5455352 24544376    0    0     0     0 29592 36640  2  4 94  0  0  0
 0  0   2304 845796 5455360 24544368    0    0     0    44 28598 36068  2  4 94  0  0  0
 1  0   2304 845796 5455368 24544376    0    0     0    12 28625 35842  2  4 94  0  0  0
 1  0   2304 845796 5455368 24544376    0    0     0   144 29659 36925  1  4 94  0  0  0
 0  0   2304 845796 5455368 24544376    0    0     0     0 29698 38127  2  4 94  0  0  0
 0  0   2304 845796 5455368 24544376    0    0     0     0 29337 36657  2  4 94  0  0  0
 1  0   2304 845796 5455368 24544376    0    0     0     0 29137 37174  1  4 95  0  0  0
 0  0   2304 845796 5455368 24544376    0    0     0     0 29189 36341  2  3 95  0  0  0
 0  0   2304 845796 5455384 24544376    0    0     0    24 28946 35870  2  3 94  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 1  0   2304 845796 5455384 24544380    0    0     0     4 28631 36065  1  4 95  0  0  0
 1  0   2304 845284 5455384 24544380    0    0     0    52 27025 32091  2  4 94  0  0  0
 0  0   2304 845796 5455384 24544380    0    0     0     0 27969 34602  2  4 94  0  0  0
 0  0   2304 845796 5455384 24544380    0    0     0     0 29571 37059  1  4 95  0  0  0
 1  0   2304 845796 5455384 24544380    0    0     0     0 29818 37311  2  4 94  0  0  0
 0  0   2304 845796 5455400 24544380    0    0     0   192 29449 37277  2  4 94  0  0  0
 1  0   2304 845796 5455400 24544380    0    0     0   128 29755 36979  2  4 95  0  0  0
 1  0   2304 845796 5455400 24544380    0    0     0     0 29406 36210  2  4 95  0  0  0
 1  0   2304 845796 5455400 24544380    0    0     0     0 28814 36145  1  4 94  0  0  0
 1  0   2304 845284 5455400 24544380    0    0     0     0 29791 37299  2  5 94  0  0  0
 2  0   2304 845292 5455400 24544380    0    0     0     0 28855 36287  1  4 95  0  0  0
 1  0   2304 844780 5455408 24544380    0    0     0    20 28951 36178  1  4 94  0  0  0
 0  0   2304 845292 5455416 24544372    0    0     0   140 27475 33593  2  4 95  0  0  0
 1  0   2304 845292 5455416 24544380    0    0     0   156 28679 34635  1  4 95  0  0  0
 3  0   2304 845292 5455416 24544380    0    0     0     0 29683 37284  2  4 94  0  0  0
 0  0   2304 864548 5455416 24544380    0    0     0     0 4297 7214  1  1 99  0  0  0
 0  0   2304 864548 5455416 24544380    0    0     0     8 2065 4865  0  0 99  0  0  0
 0  0   2304 864548 5455424 24544380    0    0     0    12 2607 5828  0  0 99  0  0  0
