procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 1  0   2304 787472 5482484 24573764    0    0  4717   190 4217    3  1  1 99  0  0  0
 1  0   2304 785616 5482484 24573768    0    0     0    52 16351 16115  1  2 97  0  0  0
 0  0   2304 785616 5482484 24573768    0    0     0     0 16835 17158  1  2 97  0  0  0
 0  0   2304 785364 5482492 24573760    0    0     0    40 16647 16509  1  2 97  0  0  0
 0  0   2304 785364 5482492 24573768    0    0     0     0 16501 16304  1  2 97  0  0  0
 0  0   2304 785364 5482492 24573768    0    0     0     0 16714 16516  1  2 97  0  0  0
 0  0   2304 785364 5482496 24573768    0    0     0   204 16963 16896  1  2 97  0  0  0
 1  0   2304 785364 5482496 24573768    0    0     0    96 15375 15140  1  2 97  0  0  0
 2  0   2304 785112 5482496 24573768    0    0     0    20 11638 12421  1  2 98  0  0  0
 0  0   2304 785112 5482504 24573760    0    0     0    20 15015 13936  1  2 98  0  0  0
 0  0   2304 780508 5482504 24573768    0    0     0     0 14142 13851  1  2 97  0  0  0
 0  0   2304 780764 5482512 24573760    0    0     0    20 14684 14188  0  2 97  0  0  0
 0  0   2304 780764 5482512 24573772    0    0     0    12 14730 14527  1  2 97  0  0  0
 2  0   2304 780764 5482512 24573772    0    0     0    56 14508 13782  1  2 97  0  0  0
 1  0   2304 780764 5482512 24573772    0    0     0     4 14618 13901  1  2 97  0  0  0
 0  0   2304 779748 5482512 24573772    0    0     0     0 13818 13242  1  2 97  0  0  0
 1  0   2304 779872 5482520 24573772    0    0     0    32 14580 14263  1  2 97  0  0  0
 0  0   2304 780128 5482528 24573772    0    0     0    12 13984 13216  1  2 98  0  0  0
 0  0   2304 780128 5482528 24573772    0    0     0   132 14324 15064  1  2 97  0  0  0
 0  0   2304 780128 5482528 24573772    0    0     0     0 14016 13124  1  2 97  0  0  0
 0  0   2304 779364 5482528 24573772    0    0     0     0 16112 15582  1  2 97  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 1  0   2304 779368 5482528 24573772    0    0     0   184 15975 15126  1  3 96  0  0  0
 0  0   2304 779624 5482536 24573772    0    0     0    28 16290 15927  1  2 97  0  0  0
 0  0   2304 779624 5482544 24573772    0    0     0    12 10245 10100  1  1 98  0  0  0
 0  0   2304 779624 5482544 24573772    0    0     0     4 14621 13986  1  2 97  0  0  0
 0  0   2304 779624 5482544 24573772    0    0     0   108 14925 13789  1  2 97  0  0  0
 0  0   2304 779624 5482544 24573772    0    0     0     0 15711 14900  1  2 97  0  0  0
 1  0   2304 779624 5482544 24573772    0    0     0     0 15767 14921  1  2 97  0  0  0
 0  0   2304 779624 5482544 24573772    0    0     0   160 15960 16466  1  2 96  0  0  0
 0  0   2304 779624 5482560 24573772    0    0     0    40 15440 14498  1  2 97  0  0  0
 0  0   2304 779624 5482560 24573772    0    0     0     4 16198 15897  1  3 96  0  0  0
 0  0   2304 779624 5482560 24573772    0    0     0    68 15629 14664  1  2 97  0  0  0
 0  0   2304 779624 5482560 24573772    0    0     0     0 15869 15524  1  2 97  0  0  0
 0  0   2304 779624 5482560 24573772    0    0     0     0 15422 14465  1  2 97  0  0  0
 0  0   2304 779624 5482560 24573772    0    0     0    12 14385 13937  1  2 97  0  0  0
 0  0   2304 779624 5482568 24573772    0    0     0    12 13899 13272  1  2 97  0  0  0
 1  0   2304 779624 5482576 24573772    0    0     0    20 14189 13284  1  2 97  0  0  0
 0  0   2304 779624 5482576 24573772    0    0     0    96 12945 12284  1  2 97  0  0  0
 0  0   2304 779624 5482576 24573772    0    0     0     0 11404 12507  1  2 97  0  0  0
 0  0   2304 779624 5482576 24573772    0    0     0     0 12723 11980  1  2 97  0  0  0
 0  0   2304 779624 5482576 24573772    0    0     0     0 15372 15079  1  2 97  0  0  0
 0  0   2304 779624 5482584 24573772    0    0     0    12 15807 15274  1  2 97  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 1  0   2304 779624 5482592 24573772    0    0     0    32 15669 15271  1  2 97  0  0  0
 1  0   2304 779624 5482592 24573776    0    0     0    64 15310 14376  1  2 97  0  0  0
 1  0   2304 779624 5482592 24573776    0    0     0   200 12912 12986  1  2 98  0  0  0
 0  0   2304 779624 5482592 24573780    0    0     0     0 15505 14410  0  3 97  0  0  0
 1  0   2304 779624 5482592 24573780    0    0     0     0 14964 14318  1  2 98  0  0  0
 1  0   2304 779624 5482600 24573780    0    0     0    12 14948 13860  1  2 97  0  0  0
 2  0   2304 775528 5482608 24573780    0    0     0    44 15183 15526  1  2 97  0  0  0
 0  0   2304 775016 5482608 24573780    0    0     0   156 13662 12972  1  2 97  0  0  0
 1  0   2304 775528 5482608 24573780    0    0     0     0 14119 13722  1  2 97  0  0  0
 0  0   2304 775528 5482608 24573780    0    0     0     0 14433 13643  1  2 97  0  0  0
 1  0   2304 775528 5482608 24573780    0    0     0     0 12112 12082  1  2 97  0  0  0
 1  0   2304 775528 5482624 24573780    0    0     0    72 14625 13722  1  2 97  0  0  0
