procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   2304 716104 5622400 24478720    0    0     0     4 6554 6922  1  1 99  0  0  0
 1  0   2304 715340 5622404 24478716    0    0     0   136 6375 6303  1  1 99  0  0  0
 0  0   2304 715852 5622412 24478720    0    0     0   164 6470 6736  1  1 98  0  0  0
 0  0   2304 715852 5622412 24478720    0    0     0     0 6259 6246  0  1 99  0  0  0
 0  0   2304 715852 5622412 24478720    0    0     0     0 6616 6742  1  1 98  0  0  0
 1  0   2304 715596 5622412 24478720    0    0     0     0 6267 6287  1  1 99  0  0  0
 0  0   2304 715596 5622412 24478720    0    0     0     4 6500 6972  1  1 98  0  0  0
 0  0   2304 715348 5622412 24478720    0    0     0   328 6396 6723  1  1 99  0  0  0
 2  0   2304 715856 5622420 24478720    0    0     0    12 6675 7639  1  1 98  0  0  0
 0  0   2304 715600 5622420 24478720    0    0     0     0 6332 6496  1  1 98  0  0  0
 0  0   2304 715856 5622420 24478720    0    0     0     0 6409 6760  0  1 99  0  0  0
 0  0   2304 715856 5622420 24478720    0    0     0     0 6196 5982  0  1 99  0  0  0
 0  0   2304 715856 5622424 24478716    0    0     0   152 6239 6583  1  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 1  0   2304 715600 5622428 24478716    0    0     0     0 6078 6070  0  1 99  0  0  0
 0  0   2304 715856 5622432 24478728    0    0     0    12 6280 6555  1  1 98  0  0  0
 0  0   2304 715856 5622432 24478728    0    0     0     0 6275 6206  1  1 99  0  0  0
 0  0   2304 715600 5622432 24478728    0    0     0     0 6474 7179  1  1 98  0  0  0
 0  0   2304 715856 5622432 24478728    0    0     0     0 6199 6403  0  1 99  0  0  0
 1  0   2304 715600 5622432 24478728    0    0     0     8 6797 7942  1  1 98  0  0  0
 0  0   2304 715856 5622440 24478720    0    0     0   104 6255 6317  1  1 98  0  0  0
 0  0   2304 715088 5622448 24478728    0    0     0    20 5958 6395  1  0 99  0  0  0
 1  0   2304 715856 5622448 24478728    0    0     0     0 6139 6195  1  1 98  0  0  0
 0  0   2304 715600 5622448 24478728    0    0     0     0 6264 6556  1  1 98  0  0  0
 1  0   2304 715856 5622448 24478728    0    0     0     0 6245 6112  0  1 99  0  0  0
 0  0   2304 715600 5622448 24478728    0    0     0     4 6434 6598  1  1 98  0  0  0
 0  0   2304 715856 5622456 24478720    0    0     0   112 6290 6266  1  1 99  0  0  0
 0  0   2304 715856 5622464 24478728    0    0     0    12 6488 6968  1  1 98  0  0  0
 0  0   2304 715600 5622464 24478728    0    0     0     0 6368 6677  1  1 98  0  0  0
 1  0   2304 715856 5622464 24478728    0    0     0     0 6696 7703  1  1 98  0  0  0
 2  0   2304 715600 5622464 24478728    0    0     0     0 6429 6790  1  1 99  0  0  0
 0  0   2304 715856 5622464 24478728    0    0     0   128 6525 7117  1  1 99  0  0  0
 0  0   2304 715856 5622472 24478720    0    0     0    28 6827 7018  1  1 98  0  0  0
 1  0   2304 715856 5622480 24478728    0    0     0    12 6335 6753  1  1 98  0  0  0
 2  0   2304 715856 5622480 24478728    0    0     0     0 6651 6984  1  1 99  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 1  0   2304 715856 5622480 24478728    0    0     0     0 6875 7594  1  1 98  0  0  0
 0  0   2304 715856 5622480 24478728    0    0     0     0 6914 7661  1  1 98  0  0  0
 0  0   2304 714596 5622480 24478728    0    0     0   300 6974 7927  1  1 98  0  0  0
 0  0   2304 714596 5622480 24478728    0    0     0     0 6727 7550  1  1 98  0  0  0
 0  0   2304 714340 5622496 24478728    0    0     0    40 7194 8939  1  1 98  0  0  0
 0  0   2304 714340 5622496 24478728    0    0     0     0 6272 6369  1  1 98  0  0  0
 0  0   2304 714340 5622496 24478728    0    0     0     0 6531 6904  1  1 98  0  0  0
 2  0   2304 714596 5622496 24478728    0    0     0   108 6193 6022  1  1 99  0  0  0
 0  0   2304 714852 5622496 24478728    0    0     0     4 6287 6669  1  1 99  0  0  0
 0  0   2304 714340 5622504 24478720    0    0     0    16 6218 6365  1  1 98  0  0  0
 0  0   2304 714852 5622512 24478728    0    0     0    12 6423 6452  1  1 98  0  0  0
 0  0   2304 714596 5622512 24478728    0    0     0     0 6665 6917  1  1 99  0  0  0
 0  0   2304 714596 5622512 24478728    0    0     0     0 6416 6933  1  1 98  0  0  0
 1  0   2304 714852 5622512 24478728    0    0     0   120 6372 6568  0  1 99  0  0  0
 0  0   2304 714852 5622512 24478728    0    0     0     4 7437 9407  1  1 98  0  0  0
 2  0   2304 714852 5622512 24478728    0    0     0     0 6833 7341  1  1 99  0  0  0
 1  0   2304 714596 5622528 24478728    0    0     0    28 7096 7971  1  1 98  0  0  0
 0  0   2304 714852 5622528 24478728    0    0     0     0 6464 6416  1  1 99  0  0  0
