procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 1  0   2304 679128 5623340 24479004    0    0  2080   112 2929    3  1  0 99  0  0  0
 1  0   2304 678676 5623340 24479008    0    0     0     0 16065 13282  1  2 97  0  0  0
 0  0   2304 679960 5623340 24479008    0    0     0    16 16109 13317  1  2 97  0  0  0
 0  0   2304 680000 5623340 24479008    0    0     0   120 16361 13682  1  2 96  0  0  0
 0  0   2304 680876 5623348 24479008    0    0     0    32 15737 13383  1  2 97  0  0  0
 3  0   2304 680548 5623348 24479008    0    0     0     0 11664 10509  1  2 97  0  0  0
 0  0   2304 676460 5623356 24479008    0    0     0   348 16448 14691  2  2 96  0  0  0
 0  0   2304 675908 5623356 24479008    0    0     0     0 15185 13969  1  2 97  0  0  0
 1  0   2304 675936 5623356 24479008    0    0     0     0 16899 14682  1  2 96  0  0  0
 0  0   2304 676192 5623356 24479008    0    0     0    96 16041 13010  1  2 97  0  0  0
 0  0   2304 676444 5623356 24479008    0    0     0    32 16459 13553  1  2 96  0  0  0
 1  0   2304 676188 5623364 24479008    0    0     0    36 16138 13069  1  2 97  0  0  0
 0  0   2304 676444 5623364 24479008    0    0     0     4 15565 12560  1  2 97  0  0  0
 0  0   2304 676444 5623364 24479008    0    0     0     0 15694 12591  1  2 96  0  0  0
 1  0   2304 676444 5623364 24479008    0    0     0     0 15679 12586  1  2 97  0  0  0
 0  0   2304 676444 5623364 24479008    0    0     0   272 15336 12494  1  2 96  0  0  0
 0  0   2304 676444 5623368 24479008    0    0     0    36 11599 10414  1  1 98  0  0  0
 0  0   2304 676188 5623376 24479008    0    0     0    12 15968 13664  1  2 96  0  0  0
 0  0   2304 676444 5623376 24479008    0    0     0     4 15475 12870  1  2 97  0  0  0
 0  0   2304 676444 5623376 24479008    0    0     0     0 15463 12630  1  2 97  0  0  0
 0  0   2304 675936 5623376 24479008    0    0     0     0 16309 13182  1  2 96  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 2  0   2304 676192 5623380 24479008    0    0     0   112 16030 12818  1  2 96  0  0  0
 0  0   2304 676192 5623388 24479008    0    0     0    24 16611 13542  1  3 96  0  0  0
 0  0   2304 676192 5623388 24479008    0    0     0     0 16544 13824  1  2 97  0  0  0
 0  0   2304 675680 5623388 24479008    0    0     0     4 16131 13175  1  2 96  0  0  0
 1  0   2304 675936 5623388 24479008    0    0     0     0 16409 13729  1  2 96  0  0  0
 2  0   2304 675936 5623388 24479008    0    0     0     0 15016 12858  1  2 96  0  0  0
 1  0   2304 676192 5623396 24479008    0    0     0   108 11846 10452  1  2 97  0  0  0
 0  0   2304 676192 5623400 24479012    0    0     0    20 16326 13183  2  2 96  0  0  0
 0  0   2304 675936 5623400 24479012    0    0     0     0 14713 12074  1  2 97  0  0  0
 0  0   2304 674428 5623400 24479012    0    0     0     4 16162 13264  2  3 96  0  0  0
 1  0   2304 674172 5623400 24479012    0    0     0     0 16230 12856  1  3 96  0  0  0
 0  0   2304 674172 5623400 24479012    0    0     0     0 16212 13196  2  2 96  0  0  0
 0  0   2304 674172 5623412 24479008    0    0     0   104 16103 12912  1  2 97  0  0  0
 2  0   2304 673660 5623412 24479012    0    0     0     0 16223 13243  1  3 96  0  0  0
 0  0   2304 674172 5623412 24479012    0    0     0     0 16339 13349  1  2 97  0  0  0
 1  0   2304 674428 5623412 24479012    0    0     0     4 16310 13784  1  3 96  0  0  0
 0  0   2304 674428 5623412 24479012    0    0     0     0 14118 12022  1  2 96  0  0  0
 1  0   2304 674428 5623420 24479012    0    0     0   160 13012 11236  1  2 97  0  0  0
 0  0   2304 674428 5623428 24479012    0    0     0    12 16207 12898  1  3 96  0  0  0
 1  0   2304 674172 5623428 24479012    0    0     0     0 14294 11998  2  2 96  0  0  0
 2  0   2304 674172 5623428 24479012    0    0     0     0 16210 12967  2  2 96  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 1  0   2304 674428 5623428 24479016    0    0     0     4 16897 14132  2  3 96  0  0  0
 1  0   2304 674428 5623428 24479016    0    0     0     0 16242 13143  1  3 96  0  0  0
 1  0   2304 674900 5623428 24479016    0    0     0     0 16611 14047  1  3 96  0  0  0
 0  0   2304 680316 5623444 24479016    0    0     0   404 16244 13100  1  3 96  0  0  0
 0  0   2304 680064 5623444 24479016    0    0     0     0 16166 13498  1  2 96  0  0  0
 0  0   2304 679808 5623444 24479016    0    0     0     0 16270 13800  1  3 96  0  0  0
 0  0   2304 680064 5623444 24479016    0    0     0     8 16098 13245  1  3 96  0  0  0
 1  0   2304 679808 5623444 24479016    0    0     0     0 12859 10464  1  2 97  0  0  0
 1  0   2304 680064 5623444 24479016    0    0     0    12 13687 11373  1  2 97  0  0  0
 1  0   2304 679808 5623452 24479016    0    0     0    88 16141 12745  1  2 96  0  0  0
 1  0   2304 679808 5623460 24479016    0    0     0    16 13926 11645  1  2 97  0  0  0
 0  0   2304 680064 5623460 24479016    0    0     0     0 16337 13012  1  3 96  0  0  0
 0  0   2304 680064 5623460 24479016    0    0     0     4 16437 13298  2  2 96  0  0  0
 0  0   2304 680064 5623460 24479016    0    0     0     0 16027 12855  2  3 96  0  0  0
 0  0   2304 679808 5623460 24479016    0    0     0     8 16398 13852  1  3 95  0  0  0
 1  0   2304 679812 5623468 24479016    0    0     0   112 16632 14219  2  3 95  0  0  0
 0  0   2304 679556 5623476 24479016    0    0     0    20 16419 13432  1  2 97  0  0  0
 0  0   2304 679812 5623476 24479016    0    0     0     0 16140 12895  1  2 97  0  0  0
 0  0   2304 679556 5623476 24479016    0    0     0     4 16341 13664  1  2 97  0  0  0
 0  0   2304 679556 5623476 24479016    0    0     0     0 12072 9655  1  1 98  0  0  0
 1  0   2304 678792 5623476 24479016    0    0     0     0 15057 12198  1  2 97  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 2  0   2304 679560 5623484 24479016    0    0     0    84 16514 13153  1  2 96  0  0  0
 1  0   2304 679304 5623488 24479016    0    0     0   772 13976 11588  2  2 96  0  0  0
 1  0   2304 679560 5623488 24479020    0    0     0     4 16408 13357  2  3 96  0  0  0
 0  0   2304 678072 5623488 24479020    0    0     0     4 16543 14911  1  3 96  0  0  0
 0  0   2304 681572 5623488 24479020    0    0     0     0 16506 13819  1  2 97  0  0  0
 1  0   2304 681320 5623488 24479020    0    0     0     0 16826 14697  1  3 96  0  0  0
 0  0   2304 681064 5623496 24479020    0    0     0   108 16172 12985  1  2 97  0  0  0
 0  0   2304 680572 5623500 24479024    0    0     0   204 16211 13846  2  2 96  0  0  0
 0  0   2304 680060 5623516 24479028    0    0     0   208 15887 12993  1  2 97  0  0  0
 1  0   2304 680828 5623516 24479028    0    0     0     8 16341 13159  2  2 97  0  0  0
 0  0   2304 680828 5623516 24479028    0    0     0     0 12051 9652  1  2 97  0  0  0
 0  0   2304 680572 5623516 24479028    0    0     0     0 14680 12003  2  2 96  0  0  0
 1  0   2304 680828 5623524 24479028    0    0     0   392 16230 13276  2  3 96  0  0  0
 0  0   2304 680828 5623524 24479028    0    0     0     0 13467 11885  1  2 97  0  0  0
 0  0   2304 680572 5623532 24479020    0    0     0    56 16262 13946  1  3 96  0  0  0
 0  0   2304 680828 5623532 24479032    0    0     0     4 16239 13320  2  2 96  0  0  0
 2  0   2304 680828 5623532 24479032    0    0     0     0 16023 12692  2  2 96  0  0  0
 0  0   2304 680572 5623532 24479032    0    0     0     0 16320 13194  1  3 96  0  0  0
 0  0   2304 680828 5623540 24479032    0    0     0    68 16101 12876  1  2 97  0  0  0
 3  0   2304 680572 5623548 24479032    0    0     0   272 16494 13306  1  2 96  0  0  0
 1  0   2304 680828 5623548 24479032    0    0     0     0 16398 13040  1  2 97  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 3  0   2304 680828 5623548 24479036    0    0     0     4 15962 12709  1  2 97  0  0  0
 0  0   2304 680576 5623548 24479036    0    0     0     0 12309 10359  1  2 98  0  0  0
 0  0   2304 680576 5623548 24479036    0    0     0     0 14919 12922  1  2 97  0  0  0
 0  0   2304 680320 5623556 24479036    0    0     0   148 16234 13736  1  2 97  0  0  0
 0  0   2304 680576 5623556 24479036    0    0     0     0 14296 12026  1  2 97  0  0  0
 0  0   2304 680320 5623556 24479036    0    0     0     0 16324 12805  1  2 97  0  0  0
 0  0   2304 680576 5623556 24479036    0    0     0     8 16225 13424  1  2 96  0  0  0
 1  0   2304 679808 5623556 24479036    0    0     0     0 16189 12639  1  2 97  0  0  0
 1  0   2304 680576 5623556 24479036    0    0     0     0 16319 13101  1  2 96  0  0  0
 0  0   2304 680324 5623564 24479040    0    0     0   144 10889 9604  1  2 97  0  0  0
 0  0   2304 680068 5623564 24479040    0    0     0     0 15742 12752  1  2 97  0  0  0
 1  0   2304 680068 5623564 24479040    0    0     0     0 15748 12965  1  2 97  0  0  0
 0  0   2304 678188 5623564 24479048    0    0     0     4 16728 14399  2  2 96  0  0  0
 0  0   2304 678160 5623564 24479040    0    0     0     0 15510 13149  2  2 96  0  0  0
 0  0   2304 677904 5623564 24479040    0    0     0    12 11862 10279  1  2 98  0  0  0
 0  0   2304 713716 5623572 24479040    0    0     0    96 5495 5708  1  1 98  0  0  0
 0  0   2304 713968 5623580 24479040    0    0     0    36 1830 4462  0  0 99  0  0  0
