procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 1  0   2304 839428 5451404 24543720    0    0  5487   214 4406    3  1  1 99  0  0  0
 3  0   2304 838776 5451404 24543724    0    0     0     0 21937 23426  1  3 95  0  0  0
 1  0   2304 838776 5451404 24543724    0    0     0   100 21800 23692  1  3 95  0  0  0
 0  0   2304 838524 5451412 24543716    0    0     0    52 21533 22613  1  3 96  0  0  0
 0  0   2304 838524 5451412 24543724    0    0     0     0 21439 23318  1  4 95  0  0  0
 0  0   2304 839280 5451412 24543724    0    0     0   268 21796 22656  2  4 95  0  0  0
 0  0   2304 839280 5451420 24543724    0    0     0    36 21378 22408  1  4 95  0  0  0
 0  0   2304 839280 5451420 24543724    0    0     0     0 21883 22836  1  3 96  0  0  0
 0  0   2304 839280 5451420 24543724    0    0     0    32 21332 22082  2  3 95  0  0  0
 0  0   2304 839028 5451420 24543724    0    0     0   136 22176 23030  1  4 95  0  0  0
 0  0   2304 839544 5451428 24543724    0    0     0    20 20353 21390  1  3 96  0  0  0
 1  0   2304 839036 5451436 24543724    0    0     0    36 20250 20827  1  3 96  0  0  0
 0  0   2304 839292 5451436 24543724    0    0     0     4 19937 20551  1  3 96  0  0  0
 0  0   2304 839292 5451436 24543724    0    0     0     0 20050 20366  1  4 95  0  0  0
 2  0   2304 838284 5451436 24543724    0    0     0     0 20361 21967  1  3 95  0  0  0
 0  0   2304 838284 5451436 24543724    0    0     0    60 20710 22629  1  4 95  0  0  0
 2  0   2304 838284 5451436 24543724    0    0     0     8 17183 18511  1  3 96  0  0  0
 0  0   2304 842380 5451444 24543724    0    0     0    12 21408 22881  1  4 95  0  0  0
 0  0   2304 842120 5451452 24543724    0    0     0    24 21594 23716  2  3 95  0  0  0
 0  0   2304 842632 5451452 24543724    0    0     0     0 21547 23207  2  4 94  0  0  0
 0  0   2304 842256 5451452 24543724    0    0     0     0 20650 21708  1  4 95  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 2  0   2304 842128 5451452 24543724    0    0     0    96 20551 21218  1  4 95  0  0  0
 0  0   2304 842128 5451452 24543724    0    0     0     0 20161 20953  1  3 95  0  0  0
 2  0   2304 842128 5451460 24543724    0    0     0    16 21004 21555  1  4 95  0  0  0
 0  0   2304 842128 5451468 24543724    0    0     0    32 18773 19327  1  3 96  0  0  0
 0  0   2304 842128 5451468 24543724    0    0     0     0 17421 17297  1  2 97  0  0  0
 0  0   2304 842128 5451468 24543724    0    0     0     0 17593 17218  1  2 97  0  0  0
 1  0   2304 842128 5451468 24543724    0    0     0   204 17185 17081  1  3 96  0  0  0
 0  0   2304 842128 5451468 24543724    0    0     0     0 17169 17468  1  2 97  0  0  0
 0  0   2304 842380 5451484 24543724    0    0     0    40 16914 16389  1  2 97  0  0  0
 0  0   2304 842380 5451484 24543728    0    0     0     4 17495 17532  2  3 96  0  0  0
 0  0   2304 842380 5451484 24543728    0    0     0     0 16210 15411  1  2 97  0  0  0
 0  0   2304 842380 5451484 24543728    0    0     0     0 17297 17133  1  3 96  0  0  0
 0  0   2304 842380 5451484 24543728    0    0     0    96 17368 16682  1  2 97  0  0  0
 1  0   2304 842380 5451484 24543728    0    0     0     4 17353 17810  1  2 97  0  0  0
 1  0   2304 842380 5451500 24543720    0    0     0   196 16970 16615  1  2 96  0  0  0
 0  0   2304 842380 5451500 24543732    0    0     0     4 16530 16166  1  2 97  0  0  0
 0  0   2304 842380 5451500 24543732    0    0     0     0 17705 17350  1  3 97  0  0  0
 0  0   2304 842380 5451500 24543732    0    0     0     0 16852 16631  1  2 97  0  0  0
 0  0   2304 842380 5451500 24543732    0    0     0    84 16793 16282  1  2 97  0  0  0
 1  0   2304 842380 5451508 24543724    0    0     0    56 17462 17631  1  2 97  0  0  0
 0  0   2304 842380 5451516 24543732    0    0     0    12 16525 15668  1  2 97  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 4  0   2304 842380 5451516 24543732    0    0     0     4 16694 16422  1  2 97  0  0  0
 1  0   2304 842380 5451516 24543736    0    0     0     0 18689 18512  1  2 97  0  0  0
 0  0   2304 842380 5451516 24543736    0    0     0    68 18865 20064  1  3 96  0  0  0
 0  0   2304 842380 5451516 24543736    0    0     0   188 20004 20848  1  3 95  0  0  0
 0  0   2304 842380 5451524 24543728    0    0     0    28 20688 21219  1  4 95  0  0  0
 0  0   2304 842380 5451532 24543736    0    0     0    12 19233 19587  1  3 96  0  0  0
 1  0   2304 841620 5451532 24543736    0    0     0     8 20437 21263  1  3 96  0  0  0
 0  0   2304 842056 5451532 24543736    0    0     0     0 20051 20802  1  3 96  0  0  0
 0  0   2304 842056 5451532 24543736    0    0     0    84 20732 22221  1  3 96  0  0  0
 1  0   2304 842056 5451532 24543736    0    0     0     0 20079 20446  1  3 96  0  0  0
 0  0   2304 842056 5451540 24543736    0    0     0   236 20985 21919  1  3 96  0  0  0
 1  0   2304 842056 5451548 24543736    0    0     0    20 20449 20710  1  3 96  0  0  0
 1  0   2304 842056 5451548 24543736    0    0     0     4 21402 23417  1  4 95  0  0  0
 2  0   2304 842056 5451548 24543736    0    0     0    84 21476 22464  1  4 95  0  0  0
 0  0   2304 841544 5451548 24543736    0    0     0     0 21076 22129  1  3 95  0  0  0
 0  0   2304 842056 5451556 24543736    0    0     0   188 20936 21939  2  3 95  0  0  0
 2  0   2304 842056 5451556 24543736    0    0     0     8 21181 22424  1  3 95  0  0  0
 0  0   2304 840292 5451564 24543736    0    0     0    12 21038 21945  2  3 95  0  0  0
 1  0   2304 840292 5451564 24543736    0    0     0     4 21441 22916  1  4 95  0  0  0
 0  0   2304 840292 5451564 24543736    0    0     0    96 21176 21855  1  3 95  0  0  0
 0  0   2304 840292 5451564 24543736    0    0     0     4 20997 21614  1  3 96  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 1  0   2304 840292 5451564 24543736    0    0     0     0 21147 21782  1  4 95  0  0  0
 1  0   2304 840292 5451572 24543736    0    0     0    28 21198 23027  2  4 94  0  0  0
 0  0   2304 840292 5451580 24543736    0    0     0   168 20516 21548  2  4 95  0  0  0
 0  0   2304 840292 5451580 24543736    0    0     0     4 19306 20008  1  3 96  0  0  0
 1  0   2304 840292 5451580 24543736    0    0     0    92 20936 21719  1  3 96  0  0  0
 0  0   2304 840292 5451580 24543736    0    0     0     0 19959 20706  1  4 95  0  0  0
 1  0   2304 840292 5451580 24543736    0    0     0    12 21215 22008  2  3 95  0  0  0
 0  0   2304 840100 5451588 24543736    0    0     0    16 21539 22762  1  4 95  0  0  0
 4  0   2304 840100 5451596 24543736    0    0     0    12 21768 22338  1  4 95  0  0  0
 1  0   2304 840100 5451596 24543736    0    0     0     4 21878 22851  2  4 94  0  0  0
 0  0   2304 840100 5451596 24543736    0    0     0   124 21342 21878  1  4 95  0  0  0
 2  0   2304 840100 5451596 24543736    0    0     0     0 21703 23465  2  4 94  0  0  0
 0  0   2304 840100 5451596 24543736    0    0     0     0 21537 22559  2  4 94  0  0  0
 1  0   2304 840100 5451604 24543736    0    0     0    16 21711 22904  1  5 94  0  0  0
 0  0   2304 840100 5451612 24543736    0    0     0    12 21977 23193  2  4 94  0  0  0
 0  0   2304 840100 5451612 24543736    0    0     0     4 22080 23238  2  4 95  0  0  0
 1  0   2304 840100 5451612 24543736    0    0     0    56 22619 23941  1  4 95  0  0  0
 1  0   2304 840100 5451612 24543740    0    0     0     0 22073 23326  2  4 95  0  0  0
 0  0   2304 840100 5451612 24543740    0    0     0     0 21626 22538  2  4 94  0  0  0
 0  0   2304 840100 5451620 24543740    0    0     0    32 21757 22922  1  4 94  0  0  0
 0  0   2304 840100 5451628 24543740    0    0     0    12 21955 22581  1  4 94  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 2  0   2304 840100 5451628 24543740    0    0     0    88 21917 23936  1  4 94  0  0  0
 0  0   2304 840100 5451628 24543744    0    0     0     0 21565 22785  2  4 94  0  0  0
 0  0   2304 840100 5451628 24543744    0    0     0     0 21496 23039  1  4 95  0  0  0
 1  0   2304 840100 5451628 24543744    0    0     0   172 21217 22373  1  4 95  0  0  0
 0  0   2304 840100 5451628 24543744    0    0     0     0 22306 23282  1  4 94  0  0  0
 1  0   2304 840100 5451644 24543736    0    0     0    40 21166 22037  1  4 95  0  0  0
 0  0   2304 840100 5451644 24543744    0    0     0   104 20400 21153  1  4 95  0  0  0
 0  0   2304 840100 5451644 24543744    0    0     0     0 19949 20378  1  3 95  0  0  0
 2  0   2304 840100 5451644 24543744    0    0     0     0 21346 22185  1  3 95  0  0  0
 0  0   2304 840100 5451644 24543744    0    0     0     0 21400 21929  1  3 95  0  0  0
 0  0   2304 840100 5451644 24543744    0    0     0     0 21603 23282  1  3 95  0  0  0
 0  0   2304 840100 5451660 24543744    0    0     0   316 21442 22485  1  4 95  0  0  0
 0  0   2304 839588 5451660 24543744    0    0     0     4 21330 22511  1  3 95  0  0  0
 0  0   2304 840100 5451660 24543744    0    0     0     0 20887 22297  1  4 95  0  0  0
 0  0   2304 847432 5451660 24543744    0    0     0     0 11838 13565  1  2 97  0  0  0
 0  0   2304 847684 5451660 24543744    0    0     0     0 1648 4104  0  0 99  0  0  0
 0  0   2304 847684 5451668 24543736    0    0     0    80 2579 5608  0  0 99  0  0  0
 0  0   2304 847684 5451676 24543744    0    0     0    12 1865 4309  1  0 99  0  0  0
 0  0   2304 847684 5451676 24543744    0    0     0     4 1811 4315  0  0 100  0  0  0
 0  0   2304 847684 5451676 24543744    0    0     0     0 1762 4084  0  0 99  0  0  0
 0  0   2304 847936 5451676 24543744    0    0     0     0 2452 6138  1  1 99  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 1  0   2304 847936 5451676 24543744    0    0     0   164 2260 5239  0  1 99  0  0  0
