run,elapsed,latency,dblatency,ttype,rbk,dskipped,error
17,64,4,4,DELIVERY,0,0,0
17,64,4,4,DELIVERY,0,0,0
17,121,60,60,STOCK_LEVEL,0,0,0
17,172,111,111,PAYMENT,0,0,0
17,175,114,114,PAYMENT,0,0,0
17,207,146,146,PAYMENT,0,0,0
17,212,151,151,PAYMENT,0,0,0
17,257,196,196,PAYMENT,0,0,0
17,262,201,201,PAYMENT,0,0,0
17,262,200,200,NEW_ORDER,0,0,0
17,265,201,201,NEW_ORDER,0,0,0
17,265,201,201,NEW_ORDER,0,0,0
17,265,203,203,PAYMENT,0,0,0
17,265,201,201,NEW_ORDER,0,0,0
17,269,207,207,NEW_ORDER,0,0,0
17,270,207,207,NEW_ORDER,0,0,0
17,272,210,210,NEW_ORDER,0,0,0
17,279,218,218,PAYMENT,0,0,0
17,282,218,218,NEW_ORDER,0,0,0
17,286,222,222,NEW_ORDER,0,0,0
17,288,225,225,NEW_ORDER,0,0,0
17,291,228,228,NEW_ORDER,0,0,0
17,313,252,252,PAYMENT,0,0,0
17,321,258,258,NEW_ORDER,0,0,0
17,325,261,261,NEW_ORDER,0,0,0
17,327,264,264,NEW_ORDER,0,0,0
17,330,270,270,PAYMENT,0,0,0
17,332,269,269,NEW_ORDER,0,0,0
17,334,269,269,NEW_ORDER,0,0,0
17,336,275,275,PAYMENT,0,0,0
17,350,287,287,NEW_ORDER,0,0,0
17,350,287,287,NEW_ORDER,0,0,0
17,353,289,289,NEW_ORDER,0,0,0
17,353,288,288,NEW_ORDER,0,0,0
17,381,321,321,PAYMENT,0,0,0
17,393,332,332,PAYMENT,0,0,0
17,401,341,333,DELIVERY_BG,0,0,0
17,453,389,389,NEW_ORDER,0,0,0
17,619,559,552,DELIVERY_BG,0,0,0
17,7519,1,1,DELIVERY,0,0,0
17,7536,1,1,DELIVERY,0,0,0
17,7566,52,52,PAYMENT,0,0,0
17,7580,35,35,STOCK_LEVEL,0,0,0
17,7586,54,54,PAYMENT,0,0,0
17,7592,40,40,PAYMENT,0,0,0
17,7603,46,46,ORDER_STATUS,0,0,0
17,7604,49,49,ORDER_STATUS,0,0,0
17,7606,83,83,PAYMENT,0,0,0
17,7654,104,104,ORDER_STATUS,0,0,0
17,7656,123,123,PAYMENT,0,0,0
17,7656,140,140,PAYMENT,0,0,0
17,7660,111,111,ORDER_STATUS,0,0,0
17,7660,134,134,PAYMENT,0,0,0
17,7663,140,140,PAYMENT,0,0,0
17,7665,134,134,NEW_ORDER,0,0,0
17,7666,112,112,PAYMENT,0,0,0
17,7671,130,130,PAYMENT,0,0,0
17,7671,131,131,PAYMENT,0,0,0
17,7680,132,132,PAYMENT,0,0,0
17,7713,177,177,NEW_ORDER,0,0,0
17,7718,168,168,PAYMENT,0,0,0
17,7722,179,179,PAYMENT,0,0,0
17,7723,182,182,PAYMENT,0,0,0
17,7725,193,193,NEW_ORDER,0,0,0
17,7727,206,206,NEW_ORDER,0,0,0
17,7729,172,172,PAYMENT,0,0,0
17,7737,210,210,NEW_ORDER,0,0,0
17,7751,193,193,NEW_ORDER,0,0,0
17,7753,207,207,NEW_ORDER,0,0,0
17,7757,226,226,NEW_ORDER,0,0,0
17,7761,239,239,NEW_ORDER,0,0,0
17,7773,251,251,NEW_ORDER,0,0,0
17,7789,239,239,PAYMENT,0,0,0
17,7794,237,237,NEW_ORDER,0,0,0
17,7824,306,303,DELIVERY_BG,0,0,0
17,7859,301,301,NEW_ORDER,0,0,0
17,7879,320,320,NEW_ORDER,0,0,0
17,8035,500,496,DELIVERY_BG,0,0,0
17,15046,27,27,PAYMENT,0,0,0
17,15070,34,34,PAYMENT,0,0,0
17,15086,35,35,PAYMENT,0,0,0
17,15092,71,71,PAYMENT,0,0,0
17,15094,71,71,PAYMENT,0,0,0
17,15100,69,69,PAYMENT,0,0,0
17,15100,43,43,PAYMENT,0,0,0
17,15106,80,80,PAYMENT,0,0,0
17,15113,62,62,PAYMENT,0,0,0
17,15135,46,46,PAYMENT,0,0,0
17,15138,116,116,NEW_ORDER,0,0,0
17,15148,101,101,PAYMENT,0,0,0
17,15152,53,53,PAYMENT,0,0,0
17,15152,106,106,NEW_ORDER,0,0,0
17,15153,95,95,PAYMENT,0,0,0
17,15153,53,53,PAYMENT,0,0,0
17,15153,106,106,NEW_ORDER,0,0,0
17,15164,52,52,PAYMENT,0,0,0
17,15170,75,75,PAYMENT,0,0,0
17,15170,139,139,NEW_ORDER,0,0,0
17,15185,80,80,PAYMENT,0,0,0
17,15185,106,106,NEW_ORDER,0,0,0
17,15187,136,136,NEW_ORDER,0,0,0
17,15196,56,56,PAYMENT,0,0,0
17,15205,91,91,NEW_ORDER,0,0,0
17,15205,144,144,NEW_ORDER,0,0,0
17,15214,158,158,PAYMENT,0,0,0
17,15218,36,36,STOCK_LEVEL,0,0,0
17,15241,184,184,NEW_ORDER,0,0,0
17,15254,196,196,PAYMENT,0,0,0
17,15259,195,195,NEW_ORDER,0,0,0
17,15262,155,155,NEW_ORDER,0,0,0
17,15267,170,170,NEW_ORDER,0,0,0
17,15268,179,179,NEW_ORDER,0,0,0
17,15293,182,182,NEW_ORDER,0,0,0
17,15299,164,164,NEW_ORDER,0,0,0
17,15306,236,236,NEW_ORDER,0,0,0
17,22563,1,1,DELIVERY,0,0,0
17,22565,0,0,DELIVERY,0,0,0
17,22572,32,32,PAYMENT,0,0,0
17,22590,33,33,PAYMENT,0,0,0
17,22591,23,23,STOCK_LEVEL,0,0,0
17,22594,33,33,PAYMENT,0,0,0
17,22596,45,45,PAYMENT,0,0,0
17,22614,18,18,DELIVERY,0,0,0
17,22755,184,184,PAYMENT,0,0,0
17,22769,199,199,ORDER_STATUS,0,0,0
17,22772,216,216,PAYMENT,0,0,0
17,22780,83,83,PAYMENT,0,0,0
17,22790,231,231,PAYMENT,0,0,0
17,22847,316,316,NEW_ORDER,0,0,0
17,22851,224,224,PAYMENT,0,0,0
17,22853,216,216,PAYMENT,0,0,0
17,22856,260,260,PAYMENT,0,0,0
17,22856,315,315,NEW_ORDER,0,0,0
17,22866,213,213,NEW_ORDER,0,0,0
17,22867,318,318,NEW_ORDER,0,0,0
17,22872,225,225,NEW_ORDER,0,0,0
17,22873,308,308,NEW_ORDER,0,0,0
17,22877,130,130,NEW_ORDER,0,0,0
17,22878,263,263,PAYMENT,0,0,0
17,22883,135,135,NEW_ORDER,0,0,0
17,22884,309,309,NEW_ORDER,0,0,0
17,22885,294,294,PAYMENT,0,0,0
17,22892,145,145,PAYMENT,0,0,0
17,22901,207,207,NEW_ORDER,0,0,0
17,22929,397,397,NEW_ORDER,0,0,0
17,22929,340,340,NEW_ORDER,0,0,0
17,22943,195,195,NEW_ORDER,0,0,0
17,22943,326,326,PAYMENT,0,0,0
17,22945,365,365,NEW_ORDER,0,0,0
17,22991,426,422,DELIVERY_BG,0,0,0
17,23000,253,253,NEW_ORDER,0,0,0
17,23008,261,261,NEW_ORDER,0,0,0
17,23022,458,458,NEW_ORDER,0,0,0
17,23023,461,457,DELIVERY_BG,0,0,0
17,23044,448,296,DELIVERY_BG,0,0,0
17,30085,43,43,STOCK_LEVEL,0,0,0
17,30091,42,42,PAYMENT,0,0,0
17,30116,40,40,PAYMENT,0,0,0
17,30124,58,58,PAYMENT,0,0,0
17,30128,60,60,ORDER_STATUS,0,0,0
17,30139,51,51,PAYMENT,0,0,0
17,30156,40,40,PAYMENT,0,0,0
17,30156,41,41,PAYMENT,0,0,0
17,30160,95,95,PAYMENT,0,0,0
17,30165,46,46,PAYMENT,0,0,0
17,30172,47,47,PAYMENT,0,0,0
17,30173,34,34,PAYMENT,0,0,0
17,30175,34,34,PAYMENT,0,0,0
17,30182,85,85,PAYMENT,0,0,0
17,30184,152,152,NEW_ORDER,0,0,0
17,30187,68,68,STOCK_LEVEL,0,0,0
17,30189,110,110,PAYMENT,0,0,0
17,30191,128,128,NEW_ORDER,0,0,0
17,30191,100,100,NEW_ORDER,1,0,0
17,30196,58,58,ORDER_STATUS,0,0,0
17,30200,65,65,PAYMENT,0,0,0
17,30224,159,159,NEW_ORDER,0,0,0
17,30224,100,100,PAYMENT,0,0,0
17,30225,186,186,NEW_ORDER,0,0,0
17,30227,167,167,NEW_ORDER,0,0,0
17,30238,104,104,NEW_ORDER,0,0,0
17,30254,32,32,PAYMENT,0,0,0
17,30259,103,103,NEW_ORDER,0,0,0
17,30277,181,181,NEW_ORDER,0,0,0
17,30280,145,145,NEW_ORDER,0,0,0
17,30281,166,166,NEW_ORDER,0,0,0
17,30285,115,115,NEW_ORDER,0,0,0
17,30286,61,61,ORDER_STATUS,0,0,0
17,30286,171,171,NEW_ORDER,0,0,0
17,30301,37,37,ORDER_STATUS,0,0,0
17,30313,131,131,PAYMENT,0,0,0
17,30329,214,214,NEW_ORDER,0,0,0
17,37574,42,42,PAYMENT,0,0,0
17,37576,37,37,PAYMENT,0,0,0
17,37601,38,38,PAYMENT,0,0,0
17,37607,42,42,PAYMENT,0,0,0
17,37611,42,42,STOCK_LEVEL,0,0,0
17,37616,28,28,PAYMENT,0,0,0
17,37630,50,50,PAYMENT,0,0,0
17,37633,77,77,NEW_ORDER,0,0,0
17,37633,73,73,NEW_ORDER,1,0,0
17,37657,74,74,NEW_ORDER,0,0,0
17,37659,68,68,NEW_ORDER,0,0,0
17,37662,66,66,ORDER_STATUS,0,0,0
17,37662,37,37,PAYMENT,0,0,0
17,37666,31,31,PAYMENT,0,0,0
17,37668,49,49,PAYMENT,0,0,0
17,37671,36,36,PAYMENT,0,0,0
17,37679,32,32,PAYMENT,0,0,0
17,37680,33,33,PAYMENT,0,0,0
17,37700,115,115,NEW_ORDER,0,0,0
17,37700,62,62,PAYMENT,0,0,0
17,37713,44,44,PAYMENT,0,0,0
17,37723,108,108,NEW_ORDER,0,0,0
17,37730,30,30,PAYMENT,0,0,0
17,37732,127,127,NEW_ORDER,0,0,0
17,37740,125,125,NEW_ORDER,0,0,0
17,37741,85,85,NEW_ORDER,0,0,0
17,37745,148,148,NEW_ORDER,0,0,0
17,37751,116,116,NEW_ORDER,0,0,0
17,37753,138,138,NEW_ORDER,0,0,0
17,37754,33,33,PAYMENT,0,0,0
17,37772,131,131,NEW_ORDER,0,0,0
17,37786,178,178,NEW_ORDER,0,0,0
17,37796,161,161,NEW_ORDER,0,0,0
17,37800,166,166,PAYMENT,0,0,0
17,37810,172,172,NEW_ORDER,0,0,0
17,37834,108,108,NEW_ORDER,0,0,0
17,37900,134,134,NEW_ORDER,0,0,0
17,45075,29,29,PAYMENT,0,0,0
17,45097,33,33,PAYMENT,0,0,0
17,45114,25,25,PAYMENT,0,0,0
17,45114,37,37,PAYMENT,0,0,0
17,45122,28,28,PAYMENT,0,0,0
17,45128,28,28,PAYMENT,0,0,0
17,45130,26,26,PAYMENT,0,0,0
17,45133,26,26,PAYMENT,0,0,0
17,45133,26,26,STOCK_LEVEL,0,0,0
17,45145,49,49,PAYMENT,0,0,0
17,45153,36,36,STOCK_LEVEL,0,0,0
17,45156,31,31,PAYMENT,0,0,0
17,45165,30,30,PAYMENT,0,0,0
17,45165,32,32,PAYMENT,0,0,0
17,45185,46,46,PAYMENT,0,0,0
17,45188,92,92,NEW_ORDER,0,0,0
17,45198,50,50,PAYMENT,0,0,0
17,45208,60,60,PAYMENT,0,0,0
17,45211,91,91,NEW_ORDER,0,0,0
17,45212,97,97,NEW_ORDER,0,0,0
17,45221,136,136,NEW_ORDER,0,0,0
17,45228,114,114,NEW_ORDER,0,0,0
17,45249,159,159,NEW_ORDER,0,0,0
17,45251,94,94,NEW_ORDER,0,0,0
17,45256,34,34,PAYMENT,0,0,0
17,45258,122,122,NEW_ORDER,0,0,0
17,45267,132,132,NEW_ORDER,0,0,0
17,45274,188,188,NEW_ORDER,0,0,0
17,45278,142,142,NEW_ORDER,0,0,0
17,45282,143,143,NEW_ORDER,0,0,0
17,45285,171,171,NEW_ORDER,0,0,0
17,45285,100,100,PAYMENT,0,0,0
17,45293,152,152,NEW_ORDER,0,0,0
17,45295,110,110,NEW_ORDER,0,0,0
17,45296,30,30,PAYMENT,0,0,0
17,45302,204,204,PAYMENT,0,0,0
17,45376,151,151,NEW_ORDER,0,0,0
17,52585,25,25,PAYMENT,0,0,0
17,52620,31,31,STOCK_LEVEL,0,0,0
17,52625,49,49,PAYMENT,0,0,0
17,52633,47,47,PAYMENT,0,0,0
17,52640,25,25,ORDER_STATUS,0,0,0
17,52642,30,30,PAYMENT,0,0,0
17,52653,33,33,PAYMENT,0,0,0
17,52654,38,38,PAYMENT,0,0,0
17,52698,23,23,STOCK_LEVEL,0,0,0
17,52699,62,62,PAYMENT,0,0,0
17,52708,94,94,NEW_ORDER,0,0,0
17,52714,64,64,PAYMENT,0,0,0
17,52717,49,49,PAYMENT,0,0,0
17,52734,96,96,PAYMENT,0,0,0
17,52733,84,84,PAYMENT,0,0,0
17,52736,66,66,PAYMENT,0,0,0
17,52749,151,151,NEW_ORDER,0,0,0
17,52762,147,147,NEW_ORDER,0,0,0
17,52768,183,183,NEW_ORDER,0,0,0
17,52768,99,99,PAYMENT,0,0,0
17,52792,156,156,NEW_ORDER,0,0,0
17,52797,156,156,NEW_ORDER,0,0,0
17,52797,71,71,PAYMENT,0,0,0
17,52799,129,129,PAYMENT,0,0,0
17,52800,34,34,PAYMENT,0,0,0
17,52801,78,78,PAYMENT,0,0,0
17,52807,206,206,NEW_ORDER,0,0,0
17,52821,211,211,NEW_ORDER,0,0,0
17,52823,127,127,NEW_ORDER,0,0,0
17,52825,211,211,NEW_ORDER,0,0,0
17,52834,169,169,NEW_ORDER,0,0,0
17,52838,203,203,NEW_ORDER,0,0,0
17,52839,182,182,NEW_ORDER,0,0,0
17,52848,174,174,NEW_ORDER,0,0,0
17,52869,193,193,NEW_ORDER,0,0,0
17,52875,212,212,PAYMENT,0,0,0
17,52883,228,228,NEW_ORDER,0,0,0
17,60119,49,49,ORDER_STATUS,0,0,0
17,60123,0,0,DELIVERY,0,0,0
17,60131,30,30,PAYMENT,0,0,0
17,60157,46,46,PAYMENT,0,0,0
17,60160,23,23,STOCK_LEVEL,0,0,0
17,60159,59,59,PAYMENT,0,0,0
17,60162,49,49,PAYMENT,0,0,0
17,60163,48,48,PAYMENT,0,0,0
17,60169,41,41,PAYMENT,0,0,0
17,60187,35,35,PAYMENT,0,0,0
17,60193,74,74,PAYMENT,0,0,0
17,60194,99,99,NEW_ORDER,0,0,0
17,60198,33,33,PAYMENT,0,0,0
17,60200,31,31,PAYMENT,0,0,0
17,60211,36,36,PAYMENT,0,0,0
17,60219,64,64,PAYMENT,0,0,0
17,60219,47,47,PAYMENT,0,0,0
17,60252,96,96,NEW_ORDER,0,0,0
17,60253,168,168,NEW_ORDER,0,0,0
17,60262,110,110,NEW_ORDER,0,0,0
17,60263,68,68,PAYMENT,0,0,0
17,60270,171,171,NEW_ORDER,0,0,0
17,60273,121,121,NEW_ORDER,0,0,0
17,60276,29,29,PAYMENT,0,0,0
17,60282,143,143,NEW_ORDER,0,0,0
17,60282,118,118,PAYMENT,0,0,0
17,60283,60,60,STOCK_LEVEL,0,0,0
17,60291,121,121,NEW_ORDER,0,0,0
17,60299,33,33,PAYMENT,0,0,0
17,60300,132,132,PAYMENT,0,0,0
17,60304,169,169,NEW_ORDER,0,0,0
17,60305,121,121,NEW_ORDER,0,0,0
17,60308,156,156,NEW_ORDER,0,0,0
17,60318,138,138,NEW_ORDER,0,0,0
17,60360,189,189,NEW_ORDER,0,0,0
17,60360,197,197,NEW_ORDER,0,0,0
17,60391,268,265,DELIVERY_BG,0,0,0
17,60426,235,235,NEW_ORDER,0,0,0
17,67623,40,40,PAYMENT,0,0,0
17,67638,49,49,PAYMENT,0,0,0
17,67642,43,43,PAYMENT,0,0,0
17,67646,0,0,DELIVERY,0,0,0
17,67658,31,31,PAYMENT,0,0,0
17,67671,43,43,PAYMENT,0,0,0
17,67671,0,0,DELIVERY,0,0,0
17,67680,28,28,PAYMENT,0,0,0
17,67684,31,31,PAYMENT,0,0,0
17,67687,35,35,PAYMENT,0,0,0
17,67687,48,48,STOCK_LEVEL,0,0,0
17,67694,31,31,PAYMENT,0,0,0
17,67697,0,0,DELIVERY,0,0,0
17,67703,39,39,PAYMENT,0,0,0
17,67703,33,33,PAYMENT,0,0,0
17,67710,51,51,ORDER_STATUS,0,0,0
17,67723,72,72,NEW_ORDER,0,0,0
17,67726,32,32,PAYMENT,0,0,0
17,67753,42,42,PAYMENT,0,0,0
17,67753,89,89,NEW_ORDER,0,0,0
17,67762,38,38,PAYMENT,0,0,0
17,67766,44,44,PAYMENT,0,0,0
17,67766,82,82,NEW_ORDER,0,0,0
17,67777,42,42,PAYMENT,0,0,0
17,67784,120,120,NEW_ORDER,0,0,0
17,67804,169,169,NEW_ORDER,0,0,0
17,67809,185,185,NEW_ORDER,0,0,0
17,67828,80,80,NEW_ORDER,0,0,0
17,67859,179,179,NEW_ORDER,0,0,0
17,67862,164,164,NEW_ORDER,0,0,0
17,67864,180,180,NEW_ORDER,0,0,0
17,67865,168,168,NEW_ORDER,0,0,0
17,67883,117,117,NEW_ORDER,0,0,0
17,67888,242,239,DELIVERY_BG,0,0,0
17,67901,212,212,PAYMENT,0,0,0
17,67915,186,186,NEW_ORDER,0,0,0
17,67916,245,242,DELIVERY_BG,0,0,0
17,67946,249,245,DELIVERY_BG,0,0,0
17,67949,226,226,NEW_ORDER,0,0,0
17,67961,291,291,NEW_ORDER,0,0,0
