procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 0  2   2304 779696 5482932 24573808    0    0  4710   189 4223    3  1  1 99  0  0  0
 1  0   2304 779540 5482940 24573800    0    0     8    40 15825 16001  1  2 97  0  0  0
 2  0   2304 779540 5482940 24573800    0    0     0   312 16639 17341  1  2 97  0  0  0
 0  0   2304 779540 5482940 24573800    0    0     0     0 16285 15491  1  2 97  0  0  0
 1  0   2304 779540 5482940 24573800    0    0     0     0 16462 16325  1  3 97  0  0  0
 0  0   2304 776648 5482940 24573800    0    0     0     0 15846 15922  1  2 97  0  0  0
 2  0   2304 776636 5482956 24573800    0    0     0   416 16682 16608  1  2 97  0  0  0
 1  0   2304 780596 5482956 24573800    0    0     0     0 17246 16945  1  2 97  0  0  0
 1  0   2304 780348 5482956 24573800    0    0     0     0 17315 17404  1  2 97  0  0  0
 0  0   2304 780096 5482956 24573800    0    0     0     0 16932 16356  1  2 97  0  0  0
 1  0   2304 780096 5482956 24573800    0    0     0     0 11640 11376  0  2 98  0  0  0
 1  0   2304 779584 5482964 24573800    0    0     0    56 16045 15253  1  2 97  0  0  0
 0  0   2304 780096 5482972 24573800    0    0     0    36 16456 16556  1  2 97  0  0  0
 0  0   2304 780096 5482972 24573800    0    0     0   136 17052 16519  1  3 96  0  0  0
 0  0   2304 779144 5482972 24573800    0    0     0     0 17196 16876  1  3 97  0  0  0
 0  0   2304 778024 5482972 24573800    0    0     0     0 16995 16988  1  2 97  0  0  0
 0  0   2304 777884 5482980 24573804    0    0     0    44 16810 16788  1  2 97  0  0  0
 0  0   2304 777884 5482980 24573808    0    0     0     0 16143 15226  1  2 98  0  0  0
 0  0   2304 777884 5482988 24573808    0    0     0   224 17116 16440  1  2 97  0  0  0
 0  0   2304 777884 5482988 24573808    0    0     0     8 16767 15772  1  3 97  0  0  0
 0  0   2304 777372 5482988 24573808    0    0     0     0 16958 16186  1  2 97  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 4  0   2304 777884 5482988 24573808    0    0     0     0 16365 15555  1  2 97  0  0  0
 0  0   2304 777884 5482996 24573808    0    0     0    44 17219 17780  1  2 96  0  0  0
 1  0   2304 777636 5482996 24573808    0    0     0     0 16729 15990  1  3 97  0  0  0
 0  0   2304 777636 5483004 24573808    0    0     0    20 16777 16084  1  2 97  0  0  0
 0  0   2304 777636 5483004 24573808    0    0     0   128 13341 13002  1  2 98  0  0  0
 1  0   2304 777636 5483004 24573808    0    0     0     0 14890 14314  1  2 97  0  0  0
 1  0   2304 777636 5483012 24573808    0    0     0    56 15680 15002  1  3 97  0  0  0
 1  0   2304 777636 5483012 24573936    0    0     0     0 16522 16286  1  3 96  0  0  0
 0  0   2304 777636 5483012 24573936    0    0     0     0 16204 15211  1  2 97  0  0  0
 2  0   2304 777636 5483020 24573936    0    0     0    20 17210 16682  1  3 96  0  0  0
 0  0   2304 777636 5483020 24573936    0    0     0     8 16572 15910  1  3 96  0  0  0
 1  0   2304 777636 5483028 24573936    0    0     0   200 16456 17013  1  3 96  0  0  0
 0  0   2304 777636 5483028 24573936    0    0     0     0 16070 15380  1  3 97  0  0  0
 1  0   2304 777636 5483028 24573936    0    0     0     0 16722 16507  1  3 97  0  0  0
 0  0   2304 777636 5483028 24573936    0    0     0     0 15848 15043  1  3 97  0  0  0
 1  0   2304 777636 5483036 24573936    0    0     0   160 16129 15903  1  3 96  0  0  0
 1  0   2304 777636 5483036 24573936    0    0     0    16 16012 15354  1  2 97  0  0  0
 1  0   2304 777124 5483044 24573936    0    0     0    20 16001 15563  1  3 96  0  0  0
 2  0   2304 777636 5483044 24573936    0    0     0     0 16054 15119  1  3 96  0  0  0
 1  0   2304 777636 5483044 24573936    0    0     0     0 15308 14750  1  3 97  0  0  0
 1  0   2304 777636 5483044 24573936    0    0     0     0 10959 10279  1  2 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 1  0   2304 777636 5483052 24573940    0    0     0    16 15926 16188  1  2 97  0  0  0
 0  0   2304 777636 5483052 24573940    0    0     0   144 15347 14639  1  2 97  0  0  0
 0  0   2304 783300 5483060 24573940    0    0     0    16 15806 15303  1  2 97  0  0  0
 1  0   2304 783388 5483060 24573940    0    0     0     0 16039 15837  1  2 96  0  0  0
 0  0   2304 783388 5483060 24573940    0    0     0     0 16430 15960  1  2 97  0  0  0
 0  0   2304 782876 5483060 24573940    0    0     0     0 15779 14757  1  2 97  0  0  0
 0  0   2304 783388 5483064 24573940    0    0     0    20 16303 15871  1  3 97  0  0  0
 2  0   2304 783024 5483064 24573940    0    0     0     8 15943 15311  1  3 97  0  0  0
 1  0   2304 782884 5483072 24573940    0    0     0    12 15680 15041  1  3 97  0  0  0
 0  0   2304 782884 5483072 24573940    0    0     0     0 16197 15557  1  2 97  0  0  0
 0  0   2304 782632 5483072 24573940    0    0     0     0 13270 15039  1  2 97  0  0  0
 0  0   2304 782632 5483072 24573940    0    0     0     0 14554 13940  1  2 97  0  0  0
