run,elapsed,latency,dblatency,ttype,rbk,dskipped,error
26,34,3,3,DELIVERY,0,0,0
26,34,3,3,DELIVERY,0,0,0
26,200,167,167,PAYMENT,0,0,0
26,199,167,167,STOCK_LEVEL,0,0,0
26,201,168,168,PAYMENT,0,0,0
26,201,150,150,PAYMENT,0,0,0
26,204,173,173,STOCK_LEVEL,0,0,0
26,209,178,178,PAYMENT,0,0,0
26,213,180,180,PAYMENT,0,0,0
26,236,205,205,PAYMENT,0,0,0
26,239,208,208,STOCK_LEVEL,0,0,0
26,241,190,190,PAYMENT,0,0,0
26,313,262,262,PAYMENT,0,0,0
26,316,265,265,PAYMENT,0,0,0
26,348,315,315,PAYMENT,0,0,0
26,348,317,317,PAYMENT,0,0,0
26,349,315,315,NEW_ORDER,0,0,0
26,349,318,318,NEW_ORDER,0,0,0
26,364,313,313,PAYMENT,0,0,0
26,374,323,323,PAYMENT,0,0,0
26,376,343,343,NEW_ORDER,0,0,0
26,382,349,349,PAYMENT,0,0,0
26,389,356,356,PAYMENT,0,0,0
26,395,364,364,NEW_ORDER,0,0,0
26,398,367,367,PAYMENT,0,0,0
26,403,351,351,NEW_ORDER,0,0,0
26,405,374,374,NEW_ORDER,0,0,0
26,419,368,368,PAYMENT,0,0,0
26,422,391,391,NEW_ORDER,0,0,0
26,437,405,405,NEW_ORDER,0,0,0
26,440,389,389,NEW_ORDER,0,0,0
26,441,390,390,PAYMENT,0,0,0
26,447,396,396,NEW_ORDER,0,0,0
26,475,444,423,DELIVERY_BG,0,0,0
26,482,449,449,NEW_ORDER,0,0,0
26,493,462,462,PAYMENT,0,0,0
26,495,464,442,DELIVERY_BG,0,0,0
26,530,499,499,NEW_ORDER,0,0,0
26,589,557,557,PAYMENT,0,0,0
26,7510,0,0,DELIVERY,0,0,0
26,7525,1,1,DELIVERY,0,0,0
26,7556,41,41,PAYMENT,0,0,0
26,7560,45,45,PAYMENT,0,0,0
26,7564,36,36,PAYMENT,0,0,0
26,7567,49,49,PAYMENT,0,0,0
26,7608,87,87,PAYMENT,0,0,0
26,7616,108,108,PAYMENT,0,0,0
26,7652,140,140,STOCK_LEVEL,0,0,0
26,7659,143,143,PAYMENT,0,0,0
26,7688,181,181,PAYMENT,0,0,0
26,7701,172,172,PAYMENT,0,0,0
26,7719,203,203,PAYMENT,0,0,0
26,7723,203,203,PAYMENT,0,0,0
26,7724,201,201,PAYMENT,0,0,0
26,7742,223,223,NEW_ORDER,0,0,0
26,7757,244,244,NEW_ORDER,0,0,0
26,7788,260,260,PAYMENT,0,0,0
26,7789,282,282,NEW_ORDER,0,0,0
26,7789,274,274,NEW_ORDER,0,0,0
26,7793,271,271,NEW_ORDER,0,0,0
26,7800,271,271,NEW_ORDER,0,0,0
26,7801,273,273,NEW_ORDER,0,0,0
26,7802,289,289,NEW_ORDER,0,0,0
