run,elapsed,latency,dblatency,ttype,rbk,dskipped,error
29,80,27,27,DELIVERY,0,0,0
29,80,27,27,DELIVERY,0,0,0
29,119,66,66,STOCK_LEVEL,0,0,0
29,123,67,67,STOCK_LEVEL,0,0,0
29,186,105,105,PAYMENT,0,0,0
29,186,131,131,PAYMENT,0,0,0
29,188,108,108,PAYMENT,0,0,0
29,186,132,132,PAYMENT,0,0,0
29,192,139,139,ORDER_STATUS,0,0,0
29,218,165,165,ORDER_STATUS,0,0,0
29,228,148,148,PAYMENT,0,0,0
29,229,175,175,PAYMENT,0,0,0
29,328,272,272,PAYMENT,0,0,0
29,347,294,294,NEW_ORDER,0,0,0
29,347,293,293,PAYMENT,0,0,0
29,347,294,294,NEW_ORDER,0,0,0
29,349,268,268,PAYMENT,0,0,0
29,352,297,297,PAYMENT,0,0,0
29,362,309,309,NEW_ORDER,0,0,0
29,364,309,309,NEW_ORDER,0,0,0
29,367,313,313,NEW_ORDER,0,0,0
29,380,327,327,NEW_ORDER,0,0,0
29,382,302,302,PAYMENT,0,0,0
29,385,332,332,PAYMENT,0,0,0
29,388,308,308,NEW_ORDER,0,0,0
29,390,336,336,NEW_ORDER,0,0,0
29,390,311,311,NEW_ORDER,0,0,0
29,395,342,342,NEW_ORDER,0,0,0
29,399,319,319,NEW_ORDER,0,0,0
29,400,320,320,NEW_ORDER,0,0,0
29,406,353,353,PAYMENT,0,0,0
29,408,328,328,NEW_ORDER,0,0,0
29,410,357,357,NEW_ORDER,0,0,0
29,423,367,367,NEW_ORDER,0,0,0
29,449,395,395,PAYMENT,0,0,0
29,453,398,398,PAYMENT,0,0,0
29,454,401,371,DELIVERY_BG,0,0,0
29,462,409,379,DELIVERY_BG,0,0,0
29,507,454,454,PAYMENT,0,0,0
29,7550,31,31,PAYMENT,0,0,0
29,7555,31,31,PAYMENT,0,0,0
29,7560,30,30,STOCK_LEVEL,0,0,0
29,7591,42,42,STOCK_LEVEL,0,0,0
29,7595,55,55,PAYMENT,0,0,0
29,7605,70,70,PAYMENT,0,0,0
29,7605,56,56,ORDER_STATUS,0,0,0
29,7610,85,85,PAYMENT,0,0,0
29,7613,87,87,PAYMENT,0,0,0
29,7614,81,81,ORDER_STATUS,0,0,0
29,7613,65,65,PAYMENT,0,0,0
29,7619,79,79,PAYMENT,0,0,0
29,7625,105,105,NEW_ORDER,0,0,0
29,7629,105,105,NEW_ORDER,0,0,0
29,7645,116,116,NEW_ORDER,0,0,0
29,7651,110,110,PAYMENT,0,0,0
29,7655,135,135,NEW_ORDER,0,0,0
29,7681,151,151,NEW_ORDER,0,0,0
29,7681,145,145,PAYMENT,0,0,0
29,7681,165,165,NEW_ORDER,0,0,0
29,7681,140,140,NEW_ORDER,0,0,0
29,7685,149,149,NEW_ORDER,0,0,0
29,7687,148,148,NEW_ORDER,0,0,0
29,7697,174,174,PAYMENT,0,0,0
29,7701,158,158,NEW_ORDER,0,0,0
29,7708,190,190,NEW_ORDER,0,0,0
29,7718,181,181,NEW_ORDER,0,0,0
29,7728,177,177,PAYMENT,0,0,0
29,7730,202,202,NEW_ORDER,0,0,0
29,7740,203,203,NEW_ORDER,0,0,0
29,7754,222,222,NEW_ORDER,0,0,0
29,7762,240,240,NEW_ORDER,0,0,0
29,7781,235,235,NEW_ORDER,0,0,0
29,7821,294,294,NEW_ORDER,0,0,0
29,7837,307,307,NEW_ORDER,0,0,0
29,7876,342,342,NEW_ORDER,0,0,0
29,7879,330,330,NEW_ORDER,0,0,0
29,15037,0,0,DELIVERY,0,0,0
29,15046,1,1,DELIVERY,0,0,0
29,15052,31,31,PAYMENT,0,0,0
29,15055,26,26,PAYMENT,0,0,0
29,15062,28,28,PAYMENT,0,0,0
29,15064,26,26,PAYMENT,0,0,0
29,15070,50,50,ORDER_STATUS,0,0,0
29,15072,10,10,STOCK_LEVEL,0,0,0
29,15074,37,37,PAYMENT,0,0,0
29,15088,36,36,ORDER_STATUS,0,0,0
29,15091,60,60,PAYMENT,0,0,0
29,15093,31,31,PAYMENT,0,0,0
29,15095,54,54,PAYMENT,0,0,0
29,15101,49,49,PAYMENT,0,0,0
29,15106,67,67,NEW_ORDER,0,0,0
29,15109,73,73,PAYMENT,0,0,0
29,15116,38,38,ORDER_STATUS,0,0,0
29,15122,73,73,PAYMENT,0,0,0
29,15146,75,75,PAYMENT,0,0,0
29,15149,51,51,PAYMENT,0,0,0
29,15157,109,109,PAYMENT,0,0,0
29,15162,55,55,PAYMENT,0,0,0
29,15165,138,138,NEW_ORDER,0,0,0
29,15165,137,137,NEW_ORDER,0,0,0
29,15167,104,104,NEW_ORDER,0,0,0
29,15172,154,154,NEW_ORDER,0,0,0
