procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
16  0    512 15392876 2385260 100168704    0    0     0  1580 10687 2054 23  4 73  0  0
17  0    512 15391272 2385260 100168712    0    0     0     4 9599 2416 24  2 74  0  0
16  0    512 15333404 2385260 100168720    0    0     0     4 11463 3423 21  4 75  0  0
19  0    512 15320548 2385268 100168736    0    0     0   136 14461 4066 21  4 74  0  0
18  0    512 15304212 2385268 100168736    0    0     0    36 14276 3422 22  4 74  0  0
17  0    512 15303104 2385268 100168752    0    0     0  1536 14939 4813 22  5 73  0  0
16  0    512 15296832 2385268 100168760    0    0     0     8 10333 4918 22  4 74  0  0
17  0    512 15292228 2385268 100168768    0    0     0   116 15980 4669 22  4 73  0  0
16  0    512 15285400 2385272 100168784    0    0     0    36 16967 2346 23  3 74  0  0
17  0    512 15282120 2385272 100168784    0    0     0    36 16135 2694 23  3 74  0  0
17  0    512 15277748 2385272 100168784    0    0     0     4 15156 2910 23  3 74  0  0
18  0    512 15270036 2385272 100168928    0    0     0  1748 16638 2739 23  4 73  0  0
17  0    512 15276288 2385272 100168928    0    0     0    32 16964 2472 23  3 74  0  0
17  0    512 15274268 2385272 100168944    0    0     0     0 15339 2662 22  3 74  0  0
17  0    512 15274696 2385272 100168944    0    0     0   168 15883 2703 23  3 74  0  0
16  0    512 15274948 2385272 100168952    0    0     0     4 15605 2621 23  3 74  0  0
17  0    512 15269636 2385272 100168960    0    0     0  1336 9368 2089 24  3 73  0  0
16  0    512 15266836 2385272 100168968    0    0   104    64 10020 2112 24  3 73  0  0
18  0    512 15265900 2385272 100169088    0    0     0     8 13693 3781 23  3 74  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  0    512 15261472 2385272 100169088    0    0     0    32 15068 3814 22  4 74  0  0
17  0    512 15255476 2385276 100169104    0    0     0     0 14529 3678 22  4 74  0  0
14  0    512 15265540 2385276 100169104    0    0     0  1520 10577 3519 24  3 74  0  0
17  0    512 15261984 2385276 100169176    0    0     0   112 13929 6115 22  4 74  0  0
19  0    512 15257344 2385276 100169184    0    0     0     4 15127 2772 22  5 73  0  0
17  0    512 15253608 2385276 100169184    0    0     0     4 14640 2274 21  4 74  0  0
16  0    512 15246788 2385280 100169328    0    0     0   104 14138 2972 22  5 73  0  0
16  0    512 15251916 2385280 100169344    0    0     0  1624 15412 3047 23  4 74  0  0
17  0    512 15243140 2385280 100169344    0    0     0    36 17045 2345 23  3 74  0  0
16  0    512 15250660 2385280 100169352    0    0     0    20 17493 2318 23  4 73  0  0
18  0    512 15251276 2385280 100169360    0    0     0     4 15879 2487 23  3 74  0  0
16  0    512 15252304 2385280 100169360    0    0     0   200 15760 3296 23  4 74  0  0
17  0    512 15255184 2385280 100169376    0    0     0  1552 16785 2645 23  4 73  0  0
16  0    512 15261000 2385280 100169376    0    0     0     8 15718 2925 23  3 74  0  0
17  0    512 15259808 2385280 100169392    0    0     0     4 14576 2824 23  3 74  0  0
16  0    512 15261376 2385280 100169392    0    0     0   100 10199 2031 24  3 73  0  0
16  0    512 14946028 2385280 100169408    0    0     0    44 9253 2031 23  3 74  0  0
23  0    512 14805624 2385280 100169416    0    0     0  1488 13108 3007 23  3 74  0  0
16  0    512 14804400 2385280 100169552    0    0   104    24 15109 3868 23  3 74  0  0
16  0    512 14802688 2385280 100169664    0    0     0     4 14852 3871 23  3 74  0  0
17  0    512 14800372 2385280 100169664    0    0     0    96 14105 4036 23  4 73  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  1    512 14800888 2385280 100169672    0    0     0    28 9955 4922 23  3 74  0  0
18  0    512 14799380 2385288 100169728    0    0     0   288 14829 4648 23  3 74  0  0
17  0    512 14799980 2385288 100169760    0    0     0  1652 16249 2803 23  3 74  0  0
17  0    512 14791664 2385288 100169760    0    0     0   108 15703 2882 23  3 74  0  0
18  0    512 14790656 2385288 100169768    0    0     0    44 15498 2294 21  5 74  0  0
16  0    512 14793376 2385288 100169776    0    0     0     4 13872 2732 21  6 73  0  0
16  0    512 14788536 2385292 100169784    0    0     0    68 13827 2250 21  5 74  0  0
19  0    512 14781016 2385292 100169824    0    0     0  1596 13534 2532 20  6 74  0  0
18  0    512 14777388 2385292 100169824    0    0     0     0 13494 2210 20  6 73  0  0
16  0    512 14773908 2385292 100169840    0    0     0   128 15816 2696 23  3 74  0  0
18  0    512 14765260 2385292 100169840    0    0     0     4 12798 2185 23  3 73  0  0
16  0    512 14778312 2385292 100169856    0    0     0    64 10484 2042 24  2 73  0  0
16  0    512 14778488 2385292 100169984    0    0     0  1700 9375 2288 24  2 74  0  0
18  0    512 14775332 2385292 100169992    0    0     0     8 15553 3490 23  3 74  0  0
16  0    512 14772920 2385292 100170000    0    0     0     4 14997 3401 23  3 74  0  0
16  0    512 14772140 2385292 100170016    0    0     0     4 14347 4434 23  4 74  0  0
16  0    512 14768392 2385296 100170032    0    0     0    28 9651 3552 23  3 74  0  0
17  0    512 14770756 2385296 100170080    0    0     0  1660 15882 5015 22  4 74  0  0
17  0    512 14769888 2385296 100170096    0    0     0     8 15289 2660 23  3 74  0  0
25  0    512 14758708 2385296 100170104    0    0     0    24 15998 3176 23  3 74  0  0
17  0    512 14766244 2385296 100170112    0    0    44     8 16784 2644 23  3 74  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
18  0    512 14767488 2385296 100170176    0    0     0   136 16216 2560 23  3 74  0  0
17  0    512 14766800 2385300 100170176    0    0     0  1656 16151 2740 23  4 73  0  0
17  0    512 14764096 2385300 100170184    0    0     0     4 15556 2724 22  3 75  0  0
16  0    512 14771116 2385300 100170192    0    0     0     4 15230 2521 22  5 73  0  0
17  0    512 14759396 2385300 100170328    0    0     0     8 14563 2766 21  6 73  0  0
17  0    512 14755772 2385300 100170344    0    0     0   116 14935 2649 21  5 74  0  0
17  0    512 14766204 2385304 100170352    0    0     0  1660 16112 2820 23  4 73  0  0
16  0    512 14762936 2385304 100170352    0    0     0     4 10732 2499 23  2 74  0  0
16  0    512 14763468 2385304 100170360    0    0     0     4 10439 1893 24  2 74  0  0
16  0    512 14766312 2385304 100170368    0    0     0   132 11384 2621 23  3 74  0  0
16  0    512 14765988 2385304 100170368    0    0     0     4 13950 3156 23  3 74  0  0
17  0    512 14765288 2385304 100170384    0    0     0  1324 14299 3165 23  4 74  0  0
17  0    512 14769512 2385304 100170384    0    0     0    24 15341 3873 23  4 73  0  0
16  0    512 14768656 2385304 100170400    0    0     0     4 10401 3918 23  3 74  0  0
19  0    512 14766260 2385304 100170448    0    0     0   112 14884 6061 22  4 74  0  0
16  0    512 14777564 2385304 100170464    0    0     0     4 16071 2324 23  3 74  0  0
16  0    512 14775712 2385308 100170600    0    0     0    40 15835 2747 23  3 74  0  0
17  0    512 14772572 2385308 100170608    0    0   128  1792 16687 2358 23  4 73  0  0
16  0    512 14773972 2385308 100170736    0    0     0   116 15727 2427 23  3 73  0  0
17  0    512 14775892 2385308 100170752    0    0     0   168 15752 2306 23  3 74  0  0
17  0    512 14782700 2385308 100170768    0    0     0     4 17137 2563 23  3 74  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
19  0    512 14775676 2385312 100170768    0    0     0    36 15337 2757 23  3 74  0  0
16  0    512 14780664 2385312 100170776    0    0     0  1400 16048 2527 23  3 74  0  0
16  0    512 14772016 2385312 100170784    0    0     0   112 10647 2391 22  5 73  0  0
17  0    512 14775176 2385312 100170816    0    0    20     4 9074 1690 23  4 74  0  0
16  0    512 14781296 2385312 100170816    0    0     0     4 8620 2173 22  4 74  0  0
17  0    512 14768292 2385312 100170824    0    0     0     8 13484 3510 22  4 74  0  0
16  0    512 14765280 2385312 100170832    0    0     0  1616 14531 3227 23  3 74  0  0
17  0    512 14767932 2385312 100170848    0    0     0   248 16040 3846 23  4 73  0  0
16  0    512 14767340 2385312 100170864    0    0     0     4 9864 3374 24  3 74  0  0
17  0    512 14761508 2385312 100171040    0    0     0     4 15211 5585 23  3 74  0  0
17  0    512 14769988 2385312 100171048    0    0     0     4 15515 2627 23  3 74  0  0
16  0    512 14768716 2385312 100171056    0    0     0  1888 15815 2918 23  3 74  0  0
23  0    512 14765356 2385316 100171064    0    0     0   124 16890 2681 23  3 73  0  0
17  0    512 14765192 2385316 100171080    0    0     0     8 16582 2594 23  4 73  0  0
18  0    512 14763380 2385316 100171096    0    0     0     4 17264 2619 23  4 73  0  0
17  0    512 14770544 2385316 100171104    0    0     0    24 17355 2071 24  3 74  0  0
17  0    512 14763488 2385320 100171104    0    0     0  1528 16647 2823 23  3 74  0  0
23  0    512 14775152 2385324 100171112    0    0     0    44 15482 3027 24  3 74  0  0
16  0    512 14776256 2385324 100171104    0    0     0     8 14764 2511 22  4 74  0  0
16  0    512 14772600 2385324 100171120    0    0     0     4 11215 2325 22  6 72  0  0
17  0    512 14774960 2385324 100171128    0    0     0   104 7797 2024 21  5 74  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  0    512 14769548 2385324 100171136    0    0     0  1556 7691 2119 20  6 73  0  0
17  0    512 14774308 2385332 100171264    0    0     0    64 13159 3162 23  3 74  0  0
16  0    512 14781520 2385332 100171280    0    0     0     4 15055 2995 23  3 74  0  0
16  0    512 14782240 2385332 100171280    0    0     0     4 14770 3924 23  3 73  0  0
18  0    512 14776360 2385332 100171296    0    0     0    16 13996 4209 23  3 74  0  0
16  0    512 14788720 2385336 100171328    0    0     0  1536 11395 5733 24  3 74  0  0
16  0    512 14789268 2385340 100171328    0    0     0    84 14896 3412 23  3 74  0  0
17  0    512 14790732 2385340 100171344    0    0     0     8 15744 2860 23  3 73  0  0
16  0    512 14792704 2385340 100171360    0    0     0   104 16173 2893 23  3 74  0  0
17  0    512 14789412 2385340 100171368    0    0     0     4 17359 2337 23  5 72  0  0
19  0    512 14791196 2385340 100171376    0    0     0    28 15461 2880 23  3 74  0  0
19  0    512 14784504 2385340 100171376    0    0     0  1716 15325 3100 23  3 74  0  0
24  0    512 14790552 2385344 100171392    0    0     0   140 16362 3001 23  3 74  0  0
16  0    512 14792964 2385344 100171408    0    0     0     4 16788 2591 23  3 74  0  0
21  0    512 14790752 2385344 100171536    0    0     0     8 15241 2357 23  3 74  0  0
16  0    512 14789560 2385344 100171544    0    0     0     4 9803 2505 24  3 73  0  0
17  0    512 14790168 2385344 100171552    0    0     0  1672 10392 2042 24  2 73  0  0
16  0    512 14798016 2385344 100171568    0    0     0   264 13603 3276 23  2 74  0  0
16  0    512 14797312 2385344 100171568    0    0     0     4 14824 3449 23  3 73  0  0
16  0    512 14802724 2385344 100171576    0    0     0     4 15915 3667 23  3 74  0  0
21  0    512 14798860 2385344 100171600    0    0     0     4 10824 3888 24  3 73  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  1    512 14804324 2385344 100171680    0    0     0  1472 13269 5454 23  3 73  0  0
16  0    512 14802828 2385344 100171680    0    0     0   100 16280 2625 23  2 74  0  0
16  0    512 14802184 2385344 100171696    0    0     0    92 16572 2645 24  3 73  0  0
18  0    512 14802564 2385344 100171696    0    0     0     0 16299 2327 23  3 75  0  0
16  0    512 14808252 2385344 100171712    0    0     0    20 15436 3017 23  3 73  0  0
16  0    512 14808600 2385344 100171712    0    0     0  1280 15057 3163 23  4 73  0  0
17  0    512 14807028 2385348 100171712    0    0     0   212 15587 2499 23  3 74  0  0
17  0    512 14808060 2385348 100171712    0    0     0    36 17675 2241 23  3 74  0  0
18  0    512 14807700 2385348 100171856    0    0     0     4 16948 2261 23  3 74  0  0
16  0    512 14805148 2385348 100171856    0    0     0     8 16401 2987 23  3 74  0  0
17  0    512 14804716 2385348 100171864    0    0     0  1192 15804 2603 23  3 74  0  0
16  0    512 14798744 2385352 100171872    0    0     0   216 11156 1856 23  4 73  0  0
16  0    512 14796392 2385352 100171872    0    0     0     4 8325 1475 22  4 74  0  0
17  0    512 14749064 2385352 100171880    0    0     0    16 9257 1935 22  4 74  0  0
16  0    512 14721708 2385352 100171888    0    0     0     4 15651 3265 23  3 74  0  0
18  0    512 14712596 2385352 100171888    0    0     0  1304 14887 3426 23  3 74  0  0
17  0    512 14716536 2385352 100171904    0    0     0   124 16182 3483 23  4 73  0  0
16  0    512 14719624 2385360 100171904    0    0     0   124 14582 4397 23  3 74  0  0
16  0    512 14719876 2385360 100171936    0    0     0    72 12454 4512 23  3 74  0  0
16  0    512 14718724 2385360 100171968    0    0     0     4 16417 3591 23  3 74  0  0
17  0    512 14719256 2385360 100171984    0    0     0  1348 16249 2695 23  3 74  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  0    512 14718972 2385360 100172120    0    0     0   140 15446 3520 24  3 74  0  0
20  0    512 14711612 2385360 100172128    0    0     0     8 16540 2680 23  4 73  0  0
17  0    512 14719604 2385360 100172136    0    0     0    60 17150 2321 23  3 74  0  0
17  0    512 14718000 2385360 100172112    0    0     0     8 15802 3085 23  3 74  0  0
19  0    512 14718076 2385360 100172112    0    0     0  1284 16559 2623 23  3 73  0  0
17  0    512 14716500 2385360 100172128    0    0     0   572 17235 2858 23  3 74  0  0
17  0    512 14711624 2385360 100172128    0    0     0     8 10656 2416 24  3 73  0  0
16  0    512 14709820 2385360 100172136    0    0     0     4 10569 1840 24  2 74  0  0
16  0    512 14710284 2385368 100172152    0    0     0    92 11944 3269 23  3 74  0  0
16  0    512 14711004 2385368 100172160    0    0     0   104 16698 3520 23  3 75  0  0
17  0    512 14712572 2385368 100172168    0    0     0  1572 15379 3911 23  3 74  0  0
17  0    512 14715948 2385368 100172176    0    0     0   688 12759 3790 23  3 74  0  0
16  0    512 14719744 2385368 100172216    0    0     0     4 12233 5401 23  3 73  0  0
18  0    512 14718660 2385372 100172232    0    0     0   108 15865 3251 23  3 74  0  0
20  0    512 14718420 2385372 100172368    0    0     0   140 15152 3024 23  2 74  0  0
16  0    512 14717096 2385372 100172368    0    0     0  1312 16958 2916 23  4 73  0  0
16  0    512 14718608 2385372 100172384    0    0     0    32 15855 3110 23  3 74  0  0
18  0    512 14711784 2385372 100172392    0    0     0     8 16022 2923 23  3 74  0  0
16  0    512 14719592 2385372 100172400    0    0     0   180 16566 3227 23  5 72  0  0
17  0    512 14723376 2385372 100172408    0    0     0     4 15992 2565 23  3 74  0  0
16  0    512 14722964 2385372 100172416    0    0     0  1772 15818 2925 23  4 73  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  0    512 14722208 2385372 100172424    0    0     0    32 16322 2981 22  3 74  0  0
16  0    512 14719552 2385372 100172424    0    0     0   104 16920 3145 23  3 74  0  0
 3  0    512 14723496 2385372 100172424    0    0     0    92 13562 2749 18  4 78  0  0
19  0    512 14713480 2385376 100172488    0    0     0    24 9555 2188 18  3 79  0  0
16  0    512 14719456 2385376 100172496    0    0     0  1236 10065 2013 24  2 74  0  0
17  0    512 14491460 2385376 100172496    0    0     0     4 9847 2062 23  3 74  0  0
16  0    512 14407876 2385376 100172512    0    0     0   116 14297 4235 21  3 76  0  0
16  0    512 14404252 2385376 100172640    0    0     0    60 14828 4047 23  3 74  0  0
17  0    512 14399848 2385380 100172648    0    0     0   112 16248 3551 23  4 73  0  0
17  0    512 14398204 2385380 100172656    0    0     0  1356 14700 4812 22  3 74  0  0
15  0    512 14395736 2385380 100172704    0    0     0     0 10432 4561 23  3 74  0  0
16  0    512 14393132 2385384 100172704    0    0     0   164 15397 5182 22  3 74  0  0
17  0    512 14382360 2385384 100172720    0    0     0     0 15734 2498 23  3 74  0  0
18  0    512 14386084 2385388 100172720    0    0     0   112 16710 2725 23  3 74  0  0
16  0    512 14385304 2385388 100172728    0    0     0  2032 16464 3260 23  4 73  0  0
16  0    512 14380824 2385388 100172736    0    0     0     4 16068 2933 23  3 74  0  0
16  0    512 14379416 2385388 100172752    0    0     0   188 15570 2556 23  3 74  0  0
17  0    512 14376456 2385388 100172752    0    0     0     4 15247 3076 23  4 74  0  0
19  0    512 14375876 2385396 100172768    0    0     0    48 15988 2809 23  3 74  0  0
18  0    512 14377596 2385396 100172768    0    0     0  1436 13519 2790 23  4 73  0  0
19  0    512 14377216 2385396 100172768    0    0   120     8 10025 2083 24  2 74  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
18  0    512 14380084 2385396 100173032    0    0     0   136 9999 2033 24  2 74  0  0
16  0    512 14374584 2385396 100173040    0    0     0    40 12007 4474 21  4 75  0  0
23  0    512 14376104 2385396 100173056    0    0     0     4 14029 3416 22  4 74  0  0
17  0    512 14376948 2385400 100173056    0    0     0    68 12758 3474 21  5 74  0  0
17  0    512 14376004 2385400 100173064    0    0     0  1404 13226 4062 22  5 73  0  0
16  0    512 14375352 2385400 100173088    0    0     0   136 8392 3824 22  4 74  0  0
17  0    512 14369460 2385400 100173176    0    0    44    36 13330 4099 20  6 74  0  0
17  0    512 14356444 2385400 100173184    0    0     0     4 13593 2280 20  6 74  0  0
17  0    512 14364204 2385404 100173184    0    0     0   100 15362 2779 23  3 74  0  0
18  0    512 14367256 2385404 100173200    0    0     0  1568 15742 2601 22  4 74  0  0
19  0    512 14363024 2385404 100173208    0    0     0     4 15180 3120 23  4 73  0  0
16  0    512 14362396 2385404 100173216    0    0     0    40 15874 3120 23  3 73  0  0
16  0    512 14365892 2385404 100173360    0    0     0   104 15970 2470 22  3 74  0  0
16  0    512 14365500 2385408 100173360    0    0     0    56 16352 2699 23  3 74  0  0
17  0    512 14360756 2385408 100173368    0    0     0  1732 16031 2814 23  4 74  0  0
16  0    512 14368996 2385408 100173376    0    0     0     8 16569 2778 22  4 74  0  0
16  0    512 14370268 2385408 100173384    0    0     0    32 16856 2839 23  3 74  0  0
16  0    512 14364472 2385408 100173392    0    0     0   132 14814 2724 23  3 74  0  0
18  0    512 14357852 2385408 100173400    0    0     0     8 9042 2128 23  3 74  0  0
17  0    512 14354424 2385412 100173408    0    0     0  1476 10565 1437 24  3 74  0  0
17  0    512 14198848 2385412 100173424    0    0     0     4 10952 2025 23  3 74  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  0    512 14193440 2385412 100173424    0    0     0    28 15062 3399 23  4 73  0  0
17  0    512 14189756 2385412 100173432    0    0     0   176 14925 3065 22  3 74  0  0
17  0    512 14182044 2385412 100173440    0    0     0    24 14568 3826 23  3 74  0  0
20  0    512 14182240 2385416 100173448    0    0     0  1460 11439 3593 23  2 74  0  0
17  0    512 14184948 2385416 100173520    0    0     0     8 13802 5898 23  3 74  0  0
17  0    512 14182328 2385416 100173648    0    0     0   112 16279 3795 23  4 73  0  0
16  0    512 14182476 2385416 100173664    0    0     0    60 14939 1954 20  6 74  0  0
16  0    512 14178728 2385416 100173728    0    0     0     8 13687 2609 20  7 73  0  0
16  0    512 14184860 2385416 100173744    0    0     0  1896 13627 2401 19  7 74  0  0
17  0    512 14185368 2385420 100173760    0    0     0   108 12953 2509 20  7 73  0  0
17  0    512 14185020 2385420 100173896    0    0     0    12 15405 3024 23  3 74  0  0
17  0    512 14188220 2385420 100173904    0    0     0    36 15397 2369 23  3 74  0  0
16  0    512 14188088 2385420 100173920    0    0     0     8 16287 2616 23  4 73  0  0
16  0    512 14189024 2385420 100174048    0    0     0   112 15778 2734 23  3 74  0  0
16  0    512 14187456 2385428 100174064    0    0     0  1584 9967 2064 22  4 74  0  0
17  0    512 14194252 2385428 100174072    0    0     0     8 10327 1642 24  2 74  0  0
18  0    512 14190932 2385428 100174072    0    0     0    24 10118 1735 24  3 73  0  0
16  0    512 14196764 2385428 100174080    0    0     0     8 15168 3983 23  4 74  0  0
17  0    512 14186948 2385428 100174096    0    0     0   112 14475 3157 22  4 74  0  0
17  0    512 14192192 2385432 100174104    0    0     0  1572 14645 3418 23  4 74  0  0
18  0    512 14193928 2385432 100174120    0    0     0     4 9612 3152 23  3 74  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  0    512 14193588 2385432 100174176    0    0     0    32 13915 5382 23  3 74  0  0
15  0    512 14194724 2385432 100174176    0    0     0   112 15401 2836 22  4 73  0  0
16  0    512 14198332 2385432 100174160    0    0     0    40 16371 2526 23  3 73  0  0
16  0    512 14199704 2385440 100174152    0    0     0  1568 16346 2843 22  4 74  0  0
17  0    512 14193536 2385440 100174176    0    0     0     8 16685 2806 23  4 73  0  0
16  0    512 14191964 2385440 100174320    0    0     0   120 12516 2408 19  7 74  0  0
18  0    512 14180492 2385440 100174328    0    0     0    36 11968 2306 18  8 74  0  0
17  0    512 14173124 2385440 100174336    0    0     0     4 13378 2016 20  8 73  0  0
16  0    512 14175208 2385440 100174344    0    0     0  1880 13007 2191 19  7 73  0  0
17  0    512 14176656 2385448 100174344    0    0     0   148 14853 2278 22  4 74  0  0
16  0    512 14176264 2385448 100174352    0    0     0    64 17019 2675 23  3 74  0  0
18  0    512 14183008 2385448 100174368    0    0     0    56 15925 3025 23  4 74  0  0
17  0    512 14186980 2385448 100174368    0    0     0     4 15560 2168 23  3 74  0  0
18  0    512 14185984 2385448 100174376    0    0     0  1452 10444 1824 23  3 74  0  0
16  0    512 14190920 2385448 100174384    0    0     0   284 9723 1769 24  2 74  0  0
19  0    512 14083680 2385448 100174400    0    0     0     4 11141 2299 23  2 75  0  0
17  0    512 14078532 2385448 100174416    0    0     0    28 16033 3663 23  3 74  0  0
16  0    512 14082724 2385448 100174416    0    0     0     4 14260 2971 22  3 75  0  0
16  0    512 14078180 2385452 100174552    0    0     0   184 14921 3816 23  4 73  0  0
16  0    512 14076560 2385456 100174568    0    0     0  1488 11979 3819 23  3 74  0  0
18  0    512 14070884 2385456 100174608    0    0     0    32 12175 5153 23  3 74  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  0    512 14086432 2385456 100174648    0    0     0     8 17063 3450 23  4 73  0  0
16  0    512 14087648 2385456 100174640    0    0     0   152 16542 2327 23  3 74  0  0
17  0    512 14088116 2385456 100174664    0    0     0     0 16121 2388 23  4 73  0  0
18  0    512 14088364 2385456 100174672    0    0     0  1744 17051 2544 23  4 73  0  0
16  0    512 14087016 2385456 100174784    0    0   120   100 15915 3299 22  3 75  0  0
16  0    512 14088112 2385456 100174800    0    0     0     4 16326 3061 23  3 74  0  0
15  0    512 14090720 2385456 100174800    0    0     0   228 17044 2364 23  4 74  0  0
16  0    512 14098348 2385456 100174808    0    0     0     4 13985 2404 21  5 74  0  0
18  0    512 14084892 2385456 100174816    0    0     0  1432 12774 2088 20  7 73  0  0
16  0    512 14092532 2385456 100174816    0    0     0    36 8223 1526 21  5 74  0  0
16  0    512 14096044 2385456 100174832    0    0     0     8 8804 1943 22  4 74  0  0
19  0    512 14092660 2385456 100174968    0    0     0   164 8937 1914 21  5 74  0  0
16  0    512 14098196 2385456 100174976    0    0     0     8 14499 3576 22  4 74  0  0
16  0    512 14094240 2385456 100174992    0    0     0  1544 15777 3267 23  4 73  0  0
16  0    512 14093296 2385456 100175008    0    0     0     8 16007 3908 23  4 73  0  0
17  0    512 14084660 2385456 100175056    0    0     0   140 10627 3693 23  3 74  0  0
16  0    512 14095844 2385456 100175072    0    0     0    44 15760 4661 22  3 74  0  0
17  0    512 14097936 2385456 100175072    0    0     0    36 16799 2351 24  3 73  0  0
17  0    512 14100540 2385456 100175088    0    0     0  2044 16726 2807 23  4 73  0  0
17  0    512 14105352 2385460 100175096    0    0     0   172 16331 2011 23  3 74  0  0
16  0    512 14102788 2385460 100175104    0    0     0    96 15789 2240 23  4 73  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0    512 14101324 2385460 100175104    0    0     0     0 3626 1464  4  1 95  0  0
 0  0    512 14100124 2385460 100175120    0    0     0    48  241 1824  0  1 99  0  0
 2  0    512 14102664 2385460 100175248    0    0     0   272  192 1312  0  0 99  0  0
 1  0    512 14096108 2385460 100175248    0    0     0  1164  272 1786  0  0 99  0  0
 0  0    512 14103676 2385464 100175264    0    0     0    68  227 1705  0  2 98  0  0
 0  0    512 14103992 2385464 100175264    0    0     0     4  223 1490  0  0 100  0  0
 2  0    512 14100228 2385464 100175272    0    0     0    40  232 1606  0  1 99  0  0
 2  0    512 14099808 2385464 100175280    0    0     0    20  224 1367  0  0 99  0  0
 0  0    512 14102520 2385464 100175288    0    0     0  1600  243 1745  0  1 99  0  0
 1  0    512 14105940 2385464 100175296    0    0     0     0  185 1542  0  1 99  0  0
 0  0    512 14105800 2385468 100175296    0    0     0    40  258 1592  0  1 99  0  0
 1  0    512 14105664 2385468 100175320    0    0     0    28  213 1688  0  1 99  0  0
