procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
15  0    512 23390740 2377660 99562336    0    0  4148 27004 14609 12129 21  3 75  0  0
16  0    512 23374944 2377668 99571344    0    0  3480 20048 15520 12482 21  4 75  0  0
16  0    512 23367544 2377716 99580512    0    0  2948 30040 15920 12868 21  4 75  0  0
16  0    512 23348548 2377732 99589136    0    0  2772 27124 15824 13454 21  4 75  0  0
17  0    512 23344100 2377776 99598480    0    0  3712 28392 15736 13358 22  5 74  0  0
19  0    512 23336312 2377796 99607024    0    0  2408 18708 16248 12110 21  4 76  0  0
16  0    512 23329644 2377820 99614880    0    0  3172 25028 15919 13409 21  5 75  0  0
17  0    512 23438168 2377852 99501728    0    0  1632 85464 14761 10905 17  4 79  0  0
16  0    512 23431584 2377884 99510288    0    0  2676 29576 17242 12940 21  4 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  0    512 23422984 2377900 99518400    0    0  3484 28520 15811 13030 21  4 75  0  0
17  0    512 23413472 2377940 99526368    0    0  2024 42120 16979 13076 21  5 74  0  0
16  0    512 23408728 2377952 99533664    0    0  1904 21512 16250 13071 21  4 76  0  0
17  0    512 23383328 2377976 99539712    0    0  1344 23392 12083 9794 21  3 76  0  0
17  0    512 23371268 2377988 99547696    0    0  1864 29568 14399 12264 22  4 74  0  0
16  0    512 23363732 2377996 99555088    0    0  1444 20736 15596 12534 21  4 75  0  0
22  0    512 23355104 2378016 99561752    0    0  1968 29548 16274 12797 21  5 74  0  0
15  0    512 23347588 2378032 99569472    0    0  1600 19852 17244 13047 21  5 74  0  0
19  0    512 23340240 2378040 99576400    0    0  1428 22236 16848 13108 22  4 74  0  0
17  0    512 23332452 2378064 99584472    0    0  1356 27188 15848 12940 22  4 75  0  0
17  0    512 23318992 2378092 99592264    0    0  3352 32404 16866 13368 21  4 75  0  0
16  0    512 23257196 2378096 99599968    0    0  1140 61272 14959 12232 20  4 75  0  0
18  0    512 23219236 2378156 99521824    0    0 34176 30144 15173 17593 20  6 74  0  0
16  0    512 23582204 2378184 99075888    0    0 78232 17940 16443 14629 20  5 74  0  0
16  0    512 23493876 2378200 99136336    0    0 72728 34748 16449 14348 20  4 75  0  0
17  0    512 23452332 2378284 99125872    0    0 63896 79736 13529 11607 20  4 75  0  0
16  0    512 23459904 2378340 99102696    0    0 61672 89808 12778 12009 21  3 75  0  0
20  0    512 23409340 2378400 99155080    0    0 56264 77820 14421 12612 21  4 74  1  0
14  0    512 23425412 2378532 99143216    0    0 75868 96200 15697 13854 20  5 74  0  0
16  2    512 23454324 2378628 99100280    0    0 70028 103516 15367 14114 20  4 75  0  0
17  0    512 23445212 2378760 99066768    0    0 79540 111936 16900 13686 21  4 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  0    512 23444256 2378912 99067632    0    0 80280 140948 15526 13897 20  4 76  0  0
16  0    512 23452476 2379008 99011792    0    0 100208 82880 16106 14298 20  5 75  0  0
17  0    512 23285252 2379052 99122592    0    0 102920 80972 15612 13870 20  5 75  0  0
17  0    512 23274440 2379176 99092032    0    0 94828 93264 15288 14250 19  5 76  0  0
17  0    512 23198160 2379180 99148000    0    0 69720 26588 16296 13791 21  4 75  0  0
17  0    512 23124512 2379208 99208776    0    0 55040 26496 16227 13774 20  4 76  0  0
15  0    512 23062132 2379228 99269960    0    0 54032 26496 15982 13645 21  5 75  0  0
16  0    512 23062692 2379240 99268240    0    0 28336 19588 10588 9646 20  3 76  0  0
16  0    512 23042520 2379264 99282496    0    0 44260 91692 15275 12923 21  6 73  0  0
16  0    512 22995740 2379284 99332768    0    0 47344 26508 16613 13566 21  4 75  0  0
18  0    512 22960072 2379304 99381744    0    0 41904 26512 15986 13819 21  4 75  0  0
16  0    512 22914784 2379316 99431784    0    0 43456 28536 16709 14044 21  4 75  0  0
16  0    512 22886228 2379344 99469920    0    0 31312 28128 16178 13569 21  4 74  0  0
16  1    512 22858852 2379352 99501264    0    0 26968 26564 16314 13132 21  4 75  0  0
17  0    512 22827376 2379388 99532200    0    0 25180 28588 15990 13109 21  5 74  0  0
16  0    512 22811280 2379404 99560784    0    0 21056 27556 15921 13062 21  5 74  0  0
16  0    512 22785288 2379428 99591904    0    0 27768 25576 15947 13431 21  4 75  0  0
12  0    512 22757056 2379448 99626032    0    0 26160 29224 16037 12963 21  4 75  0  0
17  0    512 22735784 2379464 99655008    0    0 23968 26496 16439 13094 21  5 75  0  0
17  0    512 22713168 2379472 99684224    0    0 22964 27160 15243 13145 21  5 75  0  0
17  0    512 22695000 2379484 99703936    0    0 14424 51864 11080 9533 22  3 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
19  0    512 22662588 2379504 99732992    0    0 20440 41376 14181 12518 21  4 75  0  0
17  0    512 22646340 2379524 99760720    0    0 22192 25992 16084 13577 21  5 74  0  0
15  0    512 22986560 2379548 99332784    0    0 33340  3828 15655 14270 19  5 75  0  0
16  0    512 22973240 2379548 99361984    0    0 31756     4 16246 13644 20  4 75  0  0
17  0    512 22946324 2379548 99392928    0    0 28804   128 16213 13773 20  5 74  0  0
19  0    512 22931848 2379548 99423584    0    0 27920     4 16831 13454 21  4 75  0  0
16  0    512 22914764 2379548 99451360    0    0 24932  1388 16707 13924 21  4 75  0  0
16  0    512 22890668 2379556 99478112    0    0 24612  1224 15942 13317 20  4 75  0  0
18  0    512 22868536 2379556 99501328    0    0 21768     8 16413 13692 21  4 75  0  0
18  0    512 22849772 2379556 99527808    0    0 22828   248 16714 13784 20  5 75  0  0
20  0    512 22837344 2379556 99549896    0    0 19648     4 16243 13360 21  5 75  0  0
17  0    512 22821208 2379556 99570104    0    0 18060   248 16733 13866 20  5 75  0  0
12  0    512 22792512 2379556 99590960    0    0 18544  7508 15723 13167 20  5 75  0  0
16  0    512 22736640 2379556 99609416    0    0 16644     8 16760 13370 20  4 75  0  0
17  0    512 22533492 2379556 99622360    0    0  8796 40444 12448 10339 20  5 75  0  0
17  0    512 22719752 2379560 99414424    0    0 11160 14796 13809 10779 19  4 76  0  0
17  0    512 22704528 2379560 99427408    0    0 11472     4 12312 10434 17  4 79  0  0
