procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 1  0   2816 3410684 6287176 21172364    0    0     0     0 18261 15098  2  3 95  0  0  0
 1  0   2816 3410684 6287176 21172364    0    0     0     0 15805 12993  1  3 96  0  0  0
 2  0   2816 3410684 6287192 21172364    0    0     0    44 12587 10115  1  2 97  0  0  0
 0  0   2816 3410684 6287192 21172364    0    0     0   256 15100 12128  2  2 96  0  0  0
 0  0   2816 3410684 6287192 21172364    0    0     0     0 17379 14115  1  2 96  0  0  0
 0  0   2816 3406588 6287192 21172364    0    0     0     0 17441 14411  1  3 96  0  0  0
 0  0   2816 3406588 6287192 21172356    0    0     0     0 14075 12276  1  2 97  0  0  0
 0  0   2816 3406588 6287192 21172356    0    0     0     4 17542 14190  1  3 96  0  0  0
 1  0   2816 3406588 6287208 21172356    0    0     0   196 17994 15079  2  3 96  0  0  0
 1  0   2816 3405832 6287208 21172356    0    0     0     4 18164 15285  1  3 96  0  0  0
 0  0   2816 3406084 6287208 21172356    0    0     0   132 18038 15258  2  3 96  0  0  0
 0  0   2816 3406084 6287208 21172356    0    0     0     0 17437 13982  1  2 96  0  0  0
 1  0   2816 3406084 6287208 21172372    0    0     0     0 17647 14166  1  2 97  0  0  0
 0  0   2816 3406084 6287208 21172372    0    0     0     0 17914 14432  1  2 96  0  0  0
 2  0   2816 3406084 6287224 21172364    0    0     0    40 18033 14963  1  3 96  0  0  0
 0  0   2816 3406084 6287224 21172372    0    0     0   216 18084 14829  2  2 96  0  0  0
 1  0   2816 3406084 6287224 21172372    0    0     0     0 13814 11189  1  2 97  0  0  0
 0  0   2816 3405584 6287224 21172364    0    0     0     0 12313 10316  1  1 98  0  0  0
 1  0   2816 3405584 6287224 21172372    0    0     0     0 16870 14261  1  2 97  0  0  0
 0  0   2816 3405584 6287224 21172372    0    0     0     0 17494 14569  1  2 97  0  0  0
 2  0   2816 3405584 6287232 21172372    0    0     0    24 17230 14104  1  2 97  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 1  0   2816 3405584 6287232 21172368    0    0     0     8 13138 11079  1  2 97  0  0  0
 0  0   2816 3405584 6287240 21172372    0    0     0   172 17868 14529  2  2 96  0  0  0
 1  0   2816 3405584 6287240 21172380    0    0     0     0 17327 13882  1  2 97  0  0  0
 1  0   2816 3405584 6287240 21172372    0    0     0     0 17553 14235  1  2 96  0  0  0
 0  0   2816 3405584 6287240 21172372    0    0     0     0 17886 14548  2  2 96  0  0  0
 1  0   2816 3405584 6287248 21172380    0    0     0    20 17932 14818  1  3 96  0  0  0
 0  0   2816 3405584 6287256 21172380    0    0     0   132 17055 14667  2  3 96  0  0  0
 0  0   2816 3405584 6287256 21172380    0    0     0     0 18263 15773  2  3 96  0  0  0
 1  0   2816 3405584 6287256 21172372    0    0     0     0 18140 15308  1  3 96  0  0  0
 0  0   2816 3405584 6287256 21172388    0    0     0     0 18513 16416  2  3 96  0  0  0
 0  0   2816 3403820 6287256 21172392    0    0     0     8 12673 10733  1  2 97  0  0  0
 2  0   2816 3403820 6287272 21172376    0    0     0    92 13017 10670  1  1 97  0  0  0
 1  0   2816 3403308 6287272 21172392    0    0     0   236 17761 15415  2  3 95  0  0  0
 1  0   2816 3403820 6287272 21172392    0    0     0    88 17243 14281  1  2 96  0  0  0
 0  0   2816 3399724 6287272 21172392    0    0     0     0 17188 13969  1  2 97  0  0  0
 2  0   2816 3399724 6287272 21172376    0    0     0    32 15011 13244  1  2 97  0  0  0
 1  0   2816 3399724 6287272 21172376    0    0     0    20 18030 15023  2  3 96  0  0  0
 1  0   2816 3399724 6287288 21172392    0    0     0    48 17706 14874  2  3 96  0  0  0
 1  0   2816 3399724 6287288 21172376    0    0     0     4 17641 14576  2  3 95  0  0  0
 2  0   2816 3402688 6287288 21172372    0    0     0    96 18490 15913  2  3 95  0  0  0
 0  0   2816 3402688 6287288 21172380    0    0     0     0 17809 14207  2  3 95  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 4  0   2816 3402688 6287288 21172380    0    0     0     0 17858 14318  1  3 96  0  0  0
 1  0   2816 3402688 6287288 21172372    0    0     0    40 17882 14468  2  3 96  0  0  0
 2  0   2816 3402440 6287304 21172396    0    0     0   104 18196 14882  2  3 95  0  0  0
 0  0   2816 3402440 6287304 21172388    0    0     0   212 17265 14256  2  3 95  0  0  0
 1  0   2816 3402440 6287304 21172388    0    0     0     0 12420 10045  1  1 98  0  0  0
 0  0   2816 3407072 6287304 21172380    0    0     0     0 12482 9966  1  2 97  0  0  0
 1  0   2816 3406824 6287304 21172388    0    0     0     0 15053 12957  2  2 96  0  0  0
 3  0   2816 3406824 6287304 21172388    0    0     0    32 14831 12184  1  2 97  0  0  0
 0  0   2816 3406824 6287312 21172388    0    0     0    52 15206 12521  1  2 96  0  0  0
 0  0   2816 3406824 6287312 21172388    0    0     0     4 11566 9733  1  2 97  0  0  0
 0  0   2816 3406572 6287320 21172380    0    0     0    96 15388 12280  1  2 97  0  0  0
 0  0   2816 3406572 6287320 21172388    0    0     0     0 16485 13415  1  3 96  0  0  0
 0  0   2816 3406572 6287320 21172388    0    0     0     0 18084 15102  2  3 95  0  0  0
 0  0   2816 3406572 6287320 21172388    0    0     0     0 17729 14484  2  3 95  0  0  0
 0  0   2816 3407332 6287328 21172380    0    0     0    12 17659 14757  1  3 96  0  0  0
 0  0   2816 3407332 6287328 21172380    0    0     0   112 17664 14148  2  3 95  0  0  0
 0  0   2816 3406832 6287336 21172388    0    0     0    20 18162 16065  2  3 95  0  0  0
 1  0   2816 3406832 6287336 21172388    0    0     0     0 17924 14851  2  2 96  0  0  0
 0  0   2816 3406832 6287336 21172380    0    0     0     0 18063 14884  2  3 95  0  0  0
 0  0   2816 3406320 6287336 21172380    0    0     0     0 16795 13596  1  3 96  0  0  0
 2  0   2816 3406832 6287344 21172388    0    0     0    12 11994 9597  1  2 97  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 2  0   2816 3406832 6287352 21172392    0    0     0   196 12167 9744  1  2 97  0  0  0
 1  0   2816 3402512 6287352 21172384    0    0     0    88 17088 13997  2  3 96  0  0  0
 0  0   2816 3399280 6287352 21172384    0    0     0     0 16957 13887  2  3 96  0  0  0
 0  0   2816 3399028 6287352 21172388    0    0     0     0 17426 14670  1  3 96  0  0  0
 0  0   2816 3399028 6287352 21172396    0    0     0     0 13289 11462  1  2 97  0  0  0
 0  0   2816 3399028 6287368 21172388    0    0     0   240 17558 15435  2  3 95  0  0  0
 1  0   2816 3398020 6287368 21172388    0    0     0    76 15869 13296  2  2 96  0  0  0
 0  0   2816 3398024 6287368 21172388    0    0     0     0 15815 13254  2  2 96  0  0  0
 1  0   2816 3398024 6287368 21172380    0    0     0     0 15544 12203  2  3 96  0  0  0
 0  0   2816 3398024 6287368 21172380    0    0     0     0 17727 14341  1  3 96  0  0  0
 0  0   2816 3398336 6287368 21172388    0    0     0     8 17843 14631  2  3 95  0  0  0
 0  0   2816 3398336 6287384 21172388    0    0     0    52 17890 14567  2  3 95  0  0  0
 1  0   2816 3398096 6287384 21172388    0    0     0   244 17908 14345  1  2 96  0  0  0
 0  0   2816 3398096 6287384 21172380    0    0     0     0 18127 15035  2  3 95  0  0  0
 0  0   2816 3398096 6287384 21172388    0    0     0     0 15191 12291  1  2 97  0  0  0
 0  0   2816 3398096 6287384 21172388    0    0     0     0 12100 10588  1  2 97  0  0  0
 3  0   2816 3398096 6287392 21172380    0    0     0    44 13275 11087  1  2 97  0  0  0
 1  0   2816 3397584 6287400 21172380    0    0     0    12 16953 13899  1  2 96  0  0  0
 2  0   2816 3398096 6287400 21172380    0    0     0   112 17001 13615  2  3 95  0  0  0
 2  0   2816 3398096 6287400 21172388    0    0     0     0 16924 13687  2  2 96  0  0  0
 0  0   2816 3398096 6287400 21172388    0    0     0     0 13405 11244  1  2 96  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   2816 3398096 6287400 21172388    0    0     0     0 17471 14327  2  3 95  0  0  0
 1  0   2816 3397848 6287400 21172380    0    0     0     8 17846 14429  2  3 96  0  0  0
 0  0   2816 3397848 6287416 21172388    0    0     0    28 17832 14523  1  2 96  0  0  0
 0  0   2816 3397848 6287416 21172388    0    0     0    88 15612 12444  1  2 97  0  0  0
 2  0   2816 3397848 6287416 21172416    0    0    24     0 15474 13727  2  2 96  0  0  0
 0  0   2816 3397848 6287416 21172408    0    0     0     0 14102 11768  1  2 97  0  0  0
 1  0   2816 3397848 6287416 21172408    0    0     0     0 17895 14798  2  2 96  0  0  0
 2  0   2816 3397848 6287416 21172424    0    0     0     0 17840 14737  2  3 96  0  0  0
 0  0   2816 3397848 6287432 21172416    0    0     0    44 17841 14459  1  3 96  0  0  0
 0  0   2816 3397848 6287432 21172416    0    0     0   328 17376 13968  1  2 96  0  0  0
 0  0   2816 3397848 6287432 21172424    0    0     0     0 12713 10672  1  2 97  0  0  0
 0  0   2816 3397848 6287432 21172416    0    0     0     0 12161 9645  1  2 97  0  0  0
 1  0   2816 3398100 6287432 21172416    0    0     0     0 15146 12713  2  2 96  0  0  0
 1  0   2816 3398100 6287440 21172420    0    0     0    44 16423 13379  1  3 96  0  0  0
 2  0   2816 3398100 6287448 21172416    0    0     0    12 16640 14346  1  3 96  0  0  0
 1  0   2816 3397588 6287448 21172416    0    0     0   100 15360 13004  1  2 97  0  0  0
 0  0   2816 3398100 6287448 21172424    0    0     0     0 13407 11470  1  2 97  0  0  0
 1  0   2816 3398100 6287448 21172424    0    0     0     0 17052 13621  1  2 96  0  0  0
 0  0   2816 3398100 6287448 21172424    0    0     0    16 17472 14263  1  2 96  0  0  0
 1  0   2816 3398100 6287448 21172416    0    0     0     0 17399 14202  2  3 96  0  0  0
 0  0   2816 3398100 6287464 21172416    0    0     0    40 17680 14639  1  3 96  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 3  0   2816 3397852 6287468 21172420    0    0     0   268 17579 14251  2  2 96  0  0  0
 0  0   2816 3397852 6287468 21172424    0    0     0     0 13100 10764  1  2 97  0  0  0
 1  0   2816 3397852 6287468 21172424    0    0     0     0 13412 10583  1  2 97  0  0  0
 0  0   2816 3397604 6287468 21172424    0    0     0     0 13129 11246  1  2 97  0  0  0
 0  0   2816 3397604 6287476 21172424    0    0     0    28 15502 13284  2  3 96  0  0  0
 0  0   2816 3397604 6287484 21172424    0    0     0    32 16568 13705  1  2 96  0  0  0
 0  0   2816 3397604 6287484 21172424    0    0     0    88 14022 11154  1  2 97  0  0  0
 0  0   2816 3397604 6287484 21172424    0    0     0     0 12669 10543  1  2 96  0  0  0
 1  0   2816 3397604 6287484 21172424    0    0     0     0 14800 11954  1  2 97  0  0  0
 0  0   2816 3397604 6287484 21172424    0    0     0     0 17195 14381  1  3 96  0  0  0
 0  0   2816 3397604 6287484 21172416    0    0     0    20 17242 14202  1  2 96  0  0  0
 0  0   2816 3397604 6287500 21172416    0    0     0    40 15642 12599  1  2 97  0  0  0
 1  0   2816 3397604 6287500 21172416    0    0     0    84 13300 11005  1  2 97  0  0  0
 1  0   2816 3397604 6287500 21172416    0    0     0     0 17869 15545  2  3 95  0  0  0
 1  0   2816 3397092 6287500 21172416    0    0     0     0 17741 14844  2  3 95  0  0  0
 0  0   2816 3397604 6287500 21172416    0    0     0     0 17609 14362  2  2 96  0  0  0
 1  0   2816 3397604 6287500 21172416    0    0     0    12 17724 14216  1  2 97  0  0  0
 2  0   2816 3397604 6287516 21172416    0    0     0    40 17536 14308  2  3 96  0  0  0
 1  0   2816 3397604 6287516 21172416    0    0     0   240 17914 14517  2  2 96  0  0  0
 1  0   2816 3397604 6287516 21172416    0    0     0     0 17291 14318  1  2 96  0  0  0
 1  0   2816 3393284 6287516 21172416    0    0     0     0 17040 13892  2  2 96  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b 交换 空闲 缓冲 缓存   si   so    bi    bo   in   cs us sy id wa st gu
 2  0   2816 3393288 6287520 21172412    0    0     0     8 15098 12816  1  2 97  0  0  0
 0  0   2816 3393288 6287524 21172416    0    0     0     4 12359 10028  1  1 98  0  0  0
 0  0   2816 3393288 6287532 21172416    0    0     0   184 11029 10087  1  2 97  0  0  0
 2  0   2816 3395520 6287532 21172416    0    0     0     4 11843 10482  1  2 97  0  0  0
 0  0   2816 3395108 6287532 21172416    0    0     0   136 16700 13941  1  2 97  0  0  0
