procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0   5120 26488492 2291096 101611520    0    0     0     0  118  272  0  2 98  0  0
 2  0   5120 26514844 2291096 101611520    0    0     0     0  119  384  0  2 98  0  0
 1  0   5120 26563480 2291096 101611520    0    0     0 14000  236  338  0  2 98  0  0
 1  0   5120 26585308 2291096 101611520    0    0     0     0  193  229  0  2 98  0  0
 1  0   5120 26584528 2291096 101611520    0    0     0     0  118  315  0  2 98  0  0
 1  0   5120 26583276 2291100 101611520    0    0     0    20  122  478  0  2 98  0  0
 1  0   5120 26914660 2291100 101611520    0    0     0     0  235  276  0  2 98  0  0
 0  0   5120 26946976 2291100 101586752    0    0     0    52  131  346  0  0 99  0  0
 0  0   5120 26945844 2291100 101586752    0    0     0     0  121  284  0  0 99  0  0
 0  0   5120 26946728 2291100 101586752    0    0     0     0  119  308  0  0 100  0  0
 1  0   5120 26937684 2291100 101586752    0    0     0     0  118  328  0  0 99  0  0
